year,week,fantasy_team,opponent,team_score,opponent_score,side,lineup_slot,player,projection,fantasy_points,stat_summary,is_starter,is_bench,is_ir,source_url,source_table,source_row
2021,9,Patty Primetimes,Uncle Rico,110.76,102.94,right,TE,Mike Gesicki,11.84,7.4,,True,False,False,https://football.fantasysports.yahoo.com/2021/f1/410355/matchup?week=9&mid1=11,starters,6
2021,9,Uncle Rico,Patty Primetimes,102.94,110.76,left,W/R/T,Christian McCaffrey,11.43,12.6,,True,False,False,https://football.fantasysports.yahoo.com/2021/f1/410355/matchup?week=9&mid1=11,starters,7
2021,9,Patty Primetimes,Uncle Rico,110.76,102.94,right,W/R/T,Julio Jones,10.36,5.5,,True,False,False,https://football.fantasysports.yahoo.com/2021/f1/410355/matchup?week=9&mid1=11,starters,7
2021,9,Uncle Rico,Patty Primetimes,102.94,110.76,left,K,Graham Gano,8.17,11.0,,True,False,False,https://football.fantasysports.yahoo.com/2021/f1/410355/matchup?week=9&mid1=11,starters,8
2021,9,Patty Primetimes,Uncle Rico,110.76,102.94,right,K,Matt Gay,9.94,12.0,,True,False,False,https://football.fantasysports.yahoo.com/2021/f1/410355/matchup?week=9&mid1=11,starters,8
2021,9,Uncle Rico,Patty Primetimes,102.94,110.76,left,DEF,Dolphins - DEF,8.0,17.0,,True,False,False,https://football.fantasysports.yahoo.com/2021/f1/410355/matchup?week=9&mid1=11,starters,9
2021,9,Patty Primetimes,Uncle Rico,110.76,102.94,right,DEF,Patriots - DEF,8.64,20.0,,True,False,False,https://football.fantasysports.yahoo.com/2021/f1/410355/matchup?week=9&mid1=11,starters,9
2021,9,Uncle Rico,Patty Primetimes,102.94,110.76,left,BN,Bryan Edwards,7.92,0.0,,False,True,False,https://football.fantasysports.yahoo.com/2021/f1/410355/matchup?week=9&mid1=11,bench,1
2021,9,Patty Primetimes,Uncle Rico,110.76,102.94,right,BN,Chris Carson,0.0,,,False,True,False,https://football.fantasysports.yahoo.com/2021/f1/410355/matchup?week=9&mid1=11,bench,1
2021,9,Uncle Rico,Patty Primetimes,102.94,110.76,left,BN,Allen Robinson,7.59,8.8,,False,True,False,https://football.fantasysports.yahoo.com/2021/f1/410355/matchup?week=9&mid1=11,bench,2
2021,9,Patty Primetimes,Uncle Rico,110.76,102.94,right,BN,Rondale Moore,8.2,5.0,,False,True,False,https://football.fantasysports.yahoo.com/2021/f1/410355/matchup?week=9&mid1=11,bench,2
2021,9,Uncle Rico,Patty Primetimes,102.94,110.76,left,BN,Randall Cobb,5.21,6.5,,False,True,False,https://football.fantasysports.yahoo.com/2021/f1/410355/matchup?week=9&mid1=11,bench,3
2021,9,Patty Primetimes,Uncle Rico,110.76,102.94,right,BN,Alex Collins,0.0,,,False,True,False,https://football.fantasysports.yahoo.com/2021/f1/410355/matchup?week=9&mid1=11,bench,3
2021,9,Uncle Rico,Patty Primetimes,102.94,110.76,left,BN,Latavius Murray,0.0,0.0,,False,True,False,https://football.fantasysports.yahoo.com/2021/f1/410355/matchup?week=9&mid1=11,bench,4
2021,9,Patty Primetimes,Uncle Rico,110.76,102.94,right,BN,Hunter Henry,7.92,8.9,,False,True,False,https://football.fantasysports.yahoo.com/2021/f1/410355/matchup?week=9&mid1=11,bench,4
2021,9,Uncle Rico,Patty Primetimes,102.94,110.76,left,BN,Antonio Brown,0.0,,,False,True,False,https://football.fantasysports.yahoo.com/2021/f1/410355/matchup?week=9&mid1=11,bench,5
2021,9,Patty Primetimes,Uncle Rico,110.76,102.94,right,BN,Derek Carr,23.45,14.34,,False,True,False,https://football.fantasysports.yahoo.com/2021/f1/410355/matchup?week=9&mid1=11,bench,5
2021,9,Uncle Rico,Patty Primetimes,102.94,110.76,left,BN,Tim Patrick,7.16,16.5,,False,True,False,https://football.fantasysports.yahoo.com/2021/f1/410355/matchup?week=9&mid1=11,bench,6
2021,9,Patty Primetimes,Uncle Rico,110.76,102.94,right,BN,Clyde Edwards-Helaire,0.0,0.0,,False,True,False,https://football.fantasysports.yahoo.com/2021/f1/410355/matchup?week=9&mid1=11,bench,6
2021,9,Uncle Rico,Patty Primetimes,102.94,110.76,left,IR,Derrick Henry,0.0,0.0,,False,True,False,https://football.fantasysports.yahoo.com/2021/f1/410355/matchup?week=9&mid1=11,bench,7
2021,9,Patty Primetimes,Uncle Rico,110.76,102.94,right,IR,Travis Etienne Jr.,0.0,0.0,,False,True,False,https://football.fantasysports.yahoo.com/2021/f1/410355/matchup?week=9&mid1=11,bench,7
