year,week,fantasy_team,opponent,team_score,opponent_score,side,lineup_slot,player,projection,fantasy_points,stat_summary,is_starter,is_bench,is_ir,source_url,source_table,source_row
2020,8,Uncle Rico,malle_dips_pouches,79.02,86.36,left,BN,Chris Godwin Jr.,0.0,0.0,,False,True,False,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=8&mid1=10,bench,3
2020,8,malle_dips_pouches,Uncle Rico,86.36,79.02,right,BN,Aaron Jones Sr.,0.0,0.0,,False,True,False,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=8&mid1=10,bench,3
2020,8,Uncle Rico,malle_dips_pouches,79.02,86.36,left,BN,Antonio Gibson,0.0,0.0,,False,True,False,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=8&mid1=10,bench,4
2020,8,malle_dips_pouches,Uncle Rico,86.36,79.02,right,BN,Kirk Cousins,21.35,12.4,,False,True,False,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=8&mid1=10,bench,4
2020,8,Uncle Rico,malle_dips_pouches,79.02,86.36,left,BN,Christian Kirk,0.0,0.0,,False,True,False,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=8&mid1=10,bench,5
2020,8,malle_dips_pouches,Uncle Rico,86.36,79.02,right,BN,Jerry Jeudy,8.45,9.3,,False,True,False,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=8&mid1=10,bench,5
2020,8,Uncle Rico,malle_dips_pouches,79.02,86.36,left,BN,Baker Mayfield,21.79,7.78,,False,True,False,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=8&mid1=10,bench,6
2020,8,malle_dips_pouches,Uncle Rico,86.36,79.02,right,BN,Eric Ebron,8.11,12.8,,False,True,False,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=8&mid1=10,bench,6
2020,8,Uncle Rico,malle_dips_pouches,79.02,86.36,left,IR,Austin Ekeler,0.0,,,False,True,False,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=8&mid1=10,bench,7
2020,8,malle_dips_pouches,Uncle Rico,86.36,79.02,right,IR,Deebo Samuel Sr.,0.0,0.0,,False,True,False,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=8&mid1=10,bench,7
