year,week,fantasy_team,edge_position,starter_points,starters_used,league_total_points,teams_in_week,other_team_avg_points,positional_edge
2021,7,malle_dips_pouches,WR,29.200000000000003,2,395.6,12,33.30909090909091,-4.109090909090909
2021,7,malle_dips_pouches,TE,10.0,1,125.2,12,10.472727272727273,-0.47272727272727266
2021,8,Joe Mantegna,QB,19.82,1,264.92,12,22.281818181818185,-2.4618181818181846
2021,8,Joe Mantegna,RB,14.8,2,319.3,12,27.681818181818183,-12.881818181818183
2021,8,Joe Mantegna,WR,25.3,3,379.06,12,32.16,-6.859999999999996
2021,8,Joe Mantegna,TE,3.5,1,63.2,12,5.427272727272728,-1.9272727272727277
2021,8,Pop Lockett Drop it,QB,10.14,1,264.92,12,23.161818181818184,-13.021818181818183
2021,8,Pop Lockett Drop it,RB,21.4,2,319.3,12,27.081818181818186,-5.681818181818187
2021,8,Pop Lockett Drop it,WR,30.0,3,379.06,12,31.732727272727274,-1.7327272727272742
2021,8,Pop Lockett Drop it,TE,2.7,1,63.2,12,5.5,-2.8
2021,8,Ginger FC,QB,19.66,1,264.92,12,22.296363636363637,-2.6363636363636367
2021,8,Ginger FC,RB,30.1,3,319.3,12,26.29090909090909,3.809090909090912
2021,8,Ginger FC,WR,26.9,2,379.06,12,32.014545454545456,-5.114545454545457
2021,8,Ginger FC,TE,6.2,1,63.2,12,5.181818181818182,1.0181818181818185
2021,8,Malle ❤️ 🐸,QB,35.2,1,264.92,12,20.883636363636366,14.316363636363636
2021,8,Malle ❤️ 🐸,RB,20.2,2,319.3,12,27.19090909090909,-6.990909090909092
2021,8,Malle ❤️ 🐸,WR,49.9,3,379.06,12,29.923636363636366,19.976363636363633
2021,8,Malle ❤️ 🐸,TE,13.9,1,63.2,12,4.481818181818182,9.418181818181818
2021,8,Big Sack Jack,QB,17.0,1,264.92,12,22.53818181818182,-5.538181818181819
2021,8,Big Sack Jack,RB,22.1,2,319.3,12,27.018181818181816,-4.918181818181814
2021,8,Big Sack Jack,WR,16.9,3,379.06,12,32.92363636363637,-16.02363636363637
2021,8,Big Sack Jack,TE,2.1,1,63.2,12,5.554545454545455,-3.4545454545454546
2021,8,The Big Gronkowski,QB,30.2,1,264.92,12,21.33818181818182,8.86181818181818
2021,8,The Big Gronkowski,RB,26.4,2,319.3,12,26.62727272727273,-0.22727272727273018
2021,8,The Big Gronkowski,WR,66.8,3,379.06,12,28.387272727272727,38.41272727272727
2021,8,The Big Gronkowski,TE,8.2,1,63.2,12,5.0,3.1999999999999993
2021,8,Patty Primetimes,QB,33.46,1,264.92,12,21.041818181818183,12.418181818181818
2021,8,Patty Primetimes,RB,19.5,2,319.3,12,27.254545454545454,-7.754545454545454
2021,8,Patty Primetimes,WR,13.7,2,379.06,12,33.21454545454546,-19.51454545454546
2021,8,Patty Primetimes,TE,12.100000000000001,2,63.2,12,4.6454545454545455,7.454545454545456
2021,8,ThreatLevelMidnight,QB,26.34,1,264.92,12,21.68909090909091,4.650909090909089
2021,8,ThreatLevelMidnight,RB,58.5,3,319.3,12,23.70909090909091,34.79090909090909
2021,8,ThreatLevelMidnight,WR,29.36,2,379.06,12,31.79090909090909,-2.43090909090909
2021,8,ThreatLevelMidnight,TE,1.8,1,63.2,12,5.581818181818182,-3.781818181818182
2021,8,Uncle Rico,QB,11.76,1,264.92,12,23.014545454545456,-11.254545454545456
2021,8,Uncle Rico,RB,14.6,2,319.3,12,27.7,-13.1
2021,8,Uncle Rico,WR,30.2,3,379.06,12,31.714545454545455,-1.5145454545454555
2021,8,Uncle Rico,TE,6.4,1,63.2,12,5.163636363636364,1.2363636363636363
2021,8,malle_dips_pouches,QB,29.2,1,264.92,12,21.429090909090913,7.770909090909086
2021,8,malle_dips_pouches,RB,26.1,2,319.3,12,26.654545454545453,-0.5545454545454511
2021,8,malle_dips_pouches,WR,35.3,3,379.06,12,31.25090909090909,4.049090909090907
2021,8,malle_dips_pouches,TE,0.0,1,63.2,12,5.745454545454546,-5.745454545454546
2021,8,Post Mahomes,QB,11.06,1,264.92,12,23.078181818181818,-12.018181818181818
2021,8,Post Mahomes,RB,42.5,3,319.3,12,25.163636363636364,17.336363636363636
2021,8,Post Mahomes,WR,31.5,2,379.06,12,31.596363636363638,-0.09636363636363754
2021,8,Post Mahomes,TE,2.3,1,63.2,12,5.536363636363637,-3.236363636363637
2021,8,Voldemort,QB,21.08,1,264.92,12,22.16727272727273,-1.0872727272727332
2021,8,Voldemort,RB,23.1,2,319.3,12,26.927272727272726,-3.8272727272727245
2021,8,Voldemort,WR,23.200000000000003,3,379.06,12,32.35090909090909,-9.150909090909089
2021,8,Voldemort,TE,4.0,1,63.2,12,5.381818181818182,-1.3818181818181818
2021,9,Joe Mantegna,QB,35.64,1,232.74,12,17.91818181818182,17.72181818181818
2021,9,Joe Mantegna,RB,26.4,2,363.2,12,30.61818181818182,-4.218181818181822
2021,9,Joe Mantegna,WR,39.3,3,299.9,12,23.690909090909088,15.60909090909091
2021,9,Joe Mantegna,TE,8.8,1,96.4,12,7.963636363636365,0.836363636363636
2021,9,Post Mahomes,QB,14.9,1,232.74,12,19.803636363636365,-4.903636363636364
2021,9,Post Mahomes,RB,45.5,3,363.2,12,28.88181818181818,16.61818181818182
2021,9,Post Mahomes,WR,11.899999999999999,2,299.9,12,26.181818181818183,-14.281818181818185
2021,9,Post Mahomes,TE,7.7,1,96.4,12,8.063636363636364,-0.3636363636363642
2021,9,Big Sack Jack,QB,12.44,1,232.74,12,20.027272727272727,-7.587272727272728
2021,9,Big Sack Jack,RB,28.0,2,363.2,12,30.472727272727273,-2.4727272727272727
2021,9,Big Sack Jack,WR,9.6,2,299.9,12,26.390909090909087,-16.79090909090909
2021,9,Big Sack Jack,TE,13.2,2,96.4,12,7.5636363636363635,5.636363636363636
2021,9,Malle ❤️ 🐸,QB,18.68,1,232.74,12,19.46,-0.7800000000000011
2021,9,Malle ❤️ 🐸,RB,18.700000000000003,2,363.2,12,31.318181818181817,-12.618181818181814
2021,9,Malle ❤️ 🐸,WR,29.299999999999997,3,299.9,12,24.599999999999998,4.699999999999999
2021,9,Malle ❤️ 🐸,TE,1.3,1,96.4,12,8.645454545454546,-7.345454545454547
2021,9,The Big Gronkowski,QB,17.06,1,232.74,12,19.60727272727273,-2.5472727272727305
2021,9,The Big Gronkowski,RB,26.3,2,363.2,12,30.627272727272725,-4.3272727272727245
2021,9,The Big Gronkowski,WR,35.7,3,299.9,12,24.018181818181816,11.681818181818187
2021,9,The Big Gronkowski,TE,12.7,1,96.4,12,7.609090909090909,5.09090909090909
2021,9,malle_dips_pouches,QB,17.02,1,232.74,12,19.61090909090909,-2.59090909090909
2021,9,malle_dips_pouches,RB,43.099999999999994,2,363.2,12,29.1,13.999999999999993
2021,9,malle_dips_pouches,WR,23.4,3,299.9,12,25.136363636363637,-1.736363636363638
2021,9,malle_dips_pouches,TE,3.3,1,96.4,12,8.463636363636365,-5.163636363636365
2021,9,Pop Lockett Drop it,QB,8.96,1,232.74,12,20.343636363636364,-11.383636363636363
2021,9,Pop Lockett Drop it,RB,19.299999999999997,2,363.2,12,31.263636363636362,-11.963636363636365
2021,9,Pop Lockett Drop it,WR,31.0,3,299.9,12,24.44545454545454,6.554545454545458
2021,9,Pop Lockett Drop it,TE,15.3,1,96.4,12,7.372727272727274,7.927272727272727
2021,9,ThreatLevelMidnight,QB,23.86,1,232.74,12,18.98909090909091,4.870909090909091
2021,9,ThreatLevelMidnight,RB,32.8,2,363.2,12,30.036363636363635,2.763636363636362
2021,9,ThreatLevelMidnight,WR,20.700000000000003,3,299.9,12,25.38181818181818,-4.681818181818176
2021,9,ThreatLevelMidnight,TE,8.0,1,96.4,12,8.036363636363637,-0.03636363636363704
2021,9,Patty Primetimes,QB,11.56,1,232.74,12,20.10727272727273,-8.547272727272729
2021,9,Patty Primetimes,RB,23.4,2,363.2,12,30.89090909090909,-7.490909090909092
2021,9,Patty Primetimes,WR,36.400000000000006,3,299.9,12,23.954545454545453,12.445454545454552
2021,9,Patty Primetimes,TE,7.4,1,96.4,12,8.090909090909092,-0.6909090909090914
2021,9,Uncle Rico,QB,38.64,1,232.74,12,17.645454545454548,20.994545454545452
2021,9,Uncle Rico,RB,17.9,3,363.2,12,31.39090909090909,-13.490909090909092
2021,9,Uncle Rico,WR,11.5,2,299.9,12,26.218181818181815,-14.718181818181815
2021,9,Uncle Rico,TE,6.9,1,96.4,12,8.136363636363637,-1.2363636363636363
2021,9,Ginger FC,QB,10.1,1,232.74,12,20.240000000000002,-10.140000000000002
2021,9,Ginger FC,RB,35.9,3,363.2,12,29.754545454545454,6.145454545454545
2021,9,Ginger FC,WR,12.899999999999999,2,299.9,12,26.09090909090909,-13.190909090909091
2021,9,Ginger FC,TE,4.2,1,96.4,12,8.381818181818183,-4.1818181818181825
2021,9,Voldemort,QB,23.88,1,232.74,12,18.987272727272728,4.892727272727271
2021,9,Voldemort,RB,45.900000000000006,2,363.2,12,28.84545454545454,17.054545454545465
2021,9,Voldemort,WR,38.2,3,299.9,12,23.79090909090909,14.409090909090914
2021,9,Voldemort,TE,7.6,1,96.4,12,8.072727272727274,-0.47272727272727444
2021,10,Ginger FC,QB,7.1,1,239.08,12,21.08909090909091,-13.98909090909091
2021,10,Ginger FC,RB,38.36,3,345.46000000000004,12,27.91818181818182,10.441818181818178
2021,10,Ginger FC,WR,11.2,2,357.7,12,31.5,-20.3
2021,10,Ginger FC,TE,6.6,1,77.3,12,6.427272727272728,0.17272727272727195
2021,10,Joe Mantegna,QB,15.0,1,239.08,12,20.37090909090909,-5.370909090909091
2021,10,Joe Mantegna,RB,24.3,2,345.46000000000004,12,29.19636363636364,-4.896363636363638
2021,10,Joe Mantegna,WR,32.8,3,357.7,12,29.536363636363635,3.263636363636362
2021,10,Joe Mantegna,TE,13.5,1,77.3,12,5.8,7.7
2021,10,Malle ❤️ 🐸,QB,19.0,1,239.08,12,20.007272727272728,-1.0072727272727278
2021,10,Malle ❤️ 🐸,RB,20.6,2,345.46000000000004,12,29.532727272727275,-8.932727272727274
2021,10,Malle ❤️ 🐸,WR,51.0,3,357.7,12,27.88181818181818,23.11818181818182
2021,10,Malle ❤️ 🐸,TE,0.0,1,77.3,12,7.027272727272727,-7.027272727272727
2021,10,malle_dips_pouches,QB,20.62,1,239.08,12,19.86,0.7600000000000016
2021,10,malle_dips_pouches,RB,39.5,3,345.46000000000004,12,27.814545454545456,11.685454545454544
2021,10,malle_dips_pouches,WR,8.1,2,357.7,12,31.781818181818178,-23.68181818181818
2021,10,malle_dips_pouches,TE,1.1,1,77.3,12,6.927272727272728,-5.827272727272728
2021,10,Patty Primetimes,QB,25.94,1,239.08,12,19.37636363636364,6.563636363636363
2021,10,Patty Primetimes,RB,6.7,2,345.46000000000004,12,30.79636363636364,-24.09636363636364
2021,10,Patty Primetimes,WR,26.200000000000003,3,357.7,12,30.136363636363637,-3.936363636363634
2021,10,Patty Primetimes,TE,0.0,1,77.3,12,7.027272727272727,-7.027272727272727
2021,10,Pop Lockett Drop it,QB,25.92,1,239.08,12,19.37818181818182,6.541818181818183
2021,10,Pop Lockett Drop it,RB,17.5,2,345.46000000000004,12,29.814545454545456,-12.314545454545456
2021,10,Pop Lockett Drop it,WR,36.8,3,357.7,12,29.172727272727272,7.627272727272725
2021,10,Pop Lockett Drop it,TE,15.9,1,77.3,12,5.581818181818182,10.318181818181818
2021,10,Post Mahomes,QB,9.04,1,239.08,12,20.912727272727274,-11.872727272727275
2021,10,Post Mahomes,RB,62.7,3,345.46000000000004,12,25.70545454545455,36.99454545454545
2021,10,Post Mahomes,WR,36.6,2,357.7,12,29.190909090909088,7.409090909090914
2021,10,Post Mahomes,TE,8.0,1,77.3,12,6.3,1.7000000000000002
2021,10,ThreatLevelMidnight,QB,7.64,1,239.08,12,21.040000000000003,-13.400000000000002
2021,10,ThreatLevelMidnight,RB,15.2,2,345.46000000000004,12,30.023636363636367,-14.823636363636368
2021,10,ThreatLevelMidnight,WR,28.6,3,357.7,12,29.918181818181814,-1.318181818181813
2021,10,ThreatLevelMidnight,TE,8.4,1,77.3,12,6.263636363636363,2.1363636363636376
2021,10,The Big Gronkowski,QB,13.82,1,239.08,12,20.47818181818182,-6.65818181818182
2021,10,The Big Gronkowski,RB,36.1,2,345.46000000000004,12,28.123636363636365,7.9763636363636365
2021,10,The Big Gronkowski,WR,30.6,3,357.7,12,29.736363636363635,0.8636363636363669
2021,10,The Big Gronkowski,TE,4.4,1,77.3,12,6.627272727272726,-2.2272727272727257
2021,10,Uncle Rico,QB,18.42,1,239.08,12,20.060000000000002,-1.6400000000000006
2021,10,Uncle Rico,RB,29.6,2,345.46000000000004,12,28.714545454545455,0.8854545454545466
2021,10,Uncle Rico,WR,26.1,3,357.7,12,30.14545454545454,-4.04545454545454
2021,10,Uncle Rico,TE,15.3,1,77.3,12,5.636363636363637,9.663636363636364
2021,10,Big Sack Jack,QB,46.24,1,239.08,12,17.53090909090909,28.70909090909091
2021,10,Big Sack Jack,RB,31.299999999999997,3,345.46000000000004,12,28.560000000000002,2.739999999999995
2021,10,Big Sack Jack,WR,14.200000000000001,2,357.7,12,31.227272727272727,-17.027272727272724
2021,10,Big Sack Jack,TE,1.9,1,77.3,12,6.854545454545454,-4.954545454545453
2021,10,Voldemort,QB,30.34,1,239.08,12,18.976363636363637,11.363636363636363
2021,10,Voldemort,RB,23.6,2,345.46000000000004,12,29.26,-5.66
2021,10,Voldemort,WR,55.5,3,357.7,12,27.472727272727273,28.027272727272727
2021,10,Voldemort,TE,2.2,1,77.3,12,6.827272727272727,-4.627272727272727
2021,11,Big Sack Jack,QB,8.5,1,232.62,12,20.374545454545455,-11.874545454545455
2021,11,Big Sack Jack,RB,19.4,2,399.4,12,34.54545454545455,-15.145454545454548
2021,11,Big Sack Jack,WR,18.5,2,356.9,12,30.763636363636362,-12.263636363636362
2021,11,Big Sack Jack,TE,17.0,2,117.60000000000001,12,9.145454545454546,7.854545454545454
2021,11,Joe Mantegna,QB,41.28,1,232.62,12,17.394545454545455,23.885454545454547
2021,11,Joe Mantegna,RB,38.1,2,399.4,12,32.845454545454544,5.2545454545454575
2021,11,Joe Mantegna,WR,50.6,3,356.9,12,27.84545454545454,22.75454545454546
2021,11,Joe Mantegna,TE,11.4,1,117.60000000000001,12,9.654545454545454,1.745454545454546
2021,11,Pop Lockett Drop it,QB,13.38,1,232.62,12,19.930909090909093,-6.550909090909093
2021,11,Pop Lockett Drop it,RB,41.9,2,399.4,12,32.5,9.399999999999999
2021,11,Pop Lockett Drop it,WR,43.800000000000004,3,356.9,12,28.46363636363636,15.336363636363643
2021,11,Pop Lockett Drop it,TE,16.3,1,117.60000000000001,12,9.20909090909091,7.09090909090909
2021,11,Post Mahomes,QB,22.52,1,232.62,12,19.099999999999998,3.4200000000000017
2021,11,Post Mahomes,RB,67.5,3,399.4,12,30.172727272727272,37.32727272727273
2021,11,Post Mahomes,WR,5.699999999999999,2,356.9,12,31.927272727272726,-26.227272727272727
2021,11,Post Mahomes,TE,4.4,1,117.60000000000001,12,10.290909090909091,-5.890909090909091
2021,11,Patty Primetimes,QB,22.16,1,232.62,12,19.132727272727273,3.0272727272727273
2021,11,Patty Primetimes,RB,18.2,2,399.4,12,34.654545454545456,-16.454545454545457
2021,11,Patty Primetimes,WR,10.6,2,356.9,12,31.481818181818177,-20.881818181818176
2021,11,Patty Primetimes,TE,11.0,2,117.60000000000001,12,9.690909090909091,1.3090909090909086
2021,11,The Big Gronkowski,QB,11.02,1,232.62,12,20.145454545454545,-9.125454545454545
2021,11,The Big Gronkowski,RB,34.6,3,399.4,12,33.16363636363636,1.4363636363636445
2021,11,The Big Gronkowski,WR,16.8,2,356.9,12,30.918181818181814,-14.118181818181814
2021,11,The Big Gronkowski,TE,15.1,1,117.60000000000001,12,9.31818181818182,5.7818181818181795
2021,11,Ginger FC,QB,41.5,1,232.62,12,17.374545454545455,24.125454545454545
2021,11,Ginger FC,RB,26.0,3,399.4,12,33.945454545454545,-7.945454545454545
2021,11,Ginger FC,WR,7.199999999999999,2,356.9,12,31.79090909090909,-24.59090909090909
2021,11,Ginger FC,TE,10.1,1,117.60000000000001,12,9.772727272727273,0.32727272727272627
2021,11,ThreatLevelMidnight,QB,8.48,1,232.62,12,20.37636363636364,-11.896363636363638
2021,11,ThreatLevelMidnight,RB,29.8,2,399.4,12,33.599999999999994,-3.7999999999999936
2021,11,ThreatLevelMidnight,WR,59.8,3,356.9,12,27.009090909090904,32.790909090909096
2021,11,ThreatLevelMidnight,TE,0.0,1,117.60000000000001,12,10.690909090909091,-10.690909090909091
2021,11,Malle ❤️ 🐸,QB,24.28,1,232.62,12,18.94,5.34
2021,11,Malle ❤️ 🐸,RB,19.3,2,399.4,12,34.554545454545455,-15.254545454545454
2021,11,Malle ❤️ 🐸,WR,48.5,3,356.9,12,28.036363636363635,20.463636363636365
2021,11,Malle ❤️ 🐸,TE,8.1,1,117.60000000000001,12,9.954545454545455,-1.8545454545454554
2021,11,Uncle Rico,QB,19.64,1,232.62,12,19.361818181818183,0.2781818181818174
2021,11,Uncle Rico,RB,30.2,3,399.4,12,33.56363636363636,-3.3636363636363633
2021,11,Uncle Rico,WR,11.5,2,356.9,12,31.4,-19.9
2021,11,Uncle Rico,TE,11.3,1,117.60000000000001,12,9.663636363636364,1.6363636363636367
2021,11,Voldemort,QB,4.64,1,232.62,12,20.725454545454546,-16.085454545454546
2021,11,Voldemort,RB,34.9,3,399.4,12,33.13636363636363,1.7636363636363654
2021,11,Voldemort,WR,49.1,2,356.9,12,27.981818181818177,21.118181818181824
2021,11,Voldemort,TE,11.0,1,117.60000000000001,12,9.690909090909091,1.3090909090909086
2021,11,malle_dips_pouches,QB,15.22,1,232.62,12,19.763636363636365,-4.543636363636365
2021,11,malle_dips_pouches,RB,39.5,2,399.4,12,32.71818181818182,6.781818181818181
2021,11,malle_dips_pouches,WR,34.8,3,356.9,12,29.281818181818178,5.518181818181819
2021,11,malle_dips_pouches,TE,1.9,1,117.60000000000001,12,10.518181818181818,-8.618181818181817
2021,12,Joe Mantegna,QB,25.72,1,266.28,12,21.869090909090907,3.8509090909090915
2021,12,Joe Mantegna,RB,29.5,2,409.5,12,34.54545454545455,-5.045454545454547
2021,12,Joe Mantegna,WR,32.1,3,291.46,12,23.578181818181815,8.521818181818187
2021,12,Joe Mantegna,TE,1.8,1,106.9,12,9.554545454545455,-7.754545454545455
2021,12,malle_dips_pouches,QB,14.22,1,266.28,12,22.91454545454545,-8.69454545454545
2021,12,malle_dips_pouches,RB,11.2,3,409.5,12,36.20909090909091,-25.00909090909091
2021,12,malle_dips_pouches,WR,9.4,2,291.46,12,25.64181818181818,-16.241818181818182
2021,12,malle_dips_pouches,TE,4.6,1,106.9,12,9.3,-4.700000000000001
2021,12,Ginger FC,QB,30.28,1,266.28,12,21.454545454545453,8.825454545454548
2021,12,Ginger FC,RB,73.1,3,409.5,12,30.58181818181818,42.518181818181816
2021,12,Ginger FC,WR,3.2,2,291.46,12,26.205454545454543,-23.005454545454544
2021,12,Ginger FC,TE,15.8,1,106.9,12,8.281818181818183,7.518181818181818
2021,12,Pop Lockett Drop it,QB,25.5,1,266.28,12,21.889090909090907,3.610909090909093
2021,12,Pop Lockett Drop it,RB,26.9,2,409.5,12,34.78181818181818,-7.881818181818183
2021,12,Pop Lockett Drop it,WR,45.0,3,291.46,12,22.405454545454543,22.594545454545457
2021,12,Pop Lockett Drop it,TE,12.0,1,106.9,12,8.627272727272727,3.372727272727273
2021,12,Patty Primetimes,QB,36.7,1,266.28,12,20.87090909090909,15.829090909090912
2021,12,Patty Primetimes,RB,3.9000000000000004,2,409.5,12,36.872727272727275,-32.972727272727276
2021,12,Patty Primetimes,WR,23.599999999999998,2,291.46,12,24.350909090909088,-0.7509090909090901
2021,12,Patty Primetimes,TE,5.800000000000001,2,106.9,12,9.190909090909091,-3.3909090909090907
2021,12,Post Mahomes,QB,8.18,1,266.28,12,23.46363636363636,-15.283636363636361
2021,12,Post Mahomes,RB,25.0,2,409.5,12,34.95454545454545,-9.954545454545453
2021,12,Post Mahomes,WR,31.0,3,291.46,12,23.678181818181816,7.321818181818184
2021,12,Post Mahomes,TE,3.6,1,106.9,12,9.390909090909092,-5.790909090909093
2021,12,Malle ❤️ 🐸,QB,14.24,1,266.28,12,22.91272727272727,-8.67272727272727
2021,12,Malle ❤️ 🐸,RB,17.299999999999997,2,409.5,12,35.654545454545456,-18.35454545454546
2021,12,Malle ❤️ 🐸,WR,35.8,3,291.46,12,23.24181818181818,12.558181818181819
2021,12,Malle ❤️ 🐸,TE,11.0,1,106.9,12,8.718181818181819,2.2818181818181813
2021,12,The Big Gronkowski,QB,28.98,1,266.28,12,21.57272727272727,7.40727272727273
2021,12,The Big Gronkowski,RB,42.8,3,409.5,12,33.336363636363636,9.463636363636361
2021,12,The Big Gronkowski,WR,26.2,2,291.46,12,24.114545454545453,2.085454545454546
2021,12,The Big Gronkowski,TE,4.3,1,106.9,12,9.327272727272728,-5.027272727272728
2021,12,Big Sack Jack,QB,14.28,1,266.28,12,22.909090909090907,-8.629090909090907
2021,12,Big Sack Jack,RB,38.5,3,409.5,12,33.72727272727273,4.772727272727273
2021,12,Big Sack Jack,WR,18.8,2,291.46,12,24.787272727272725,-5.987272727272725
2021,12,Big Sack Jack,TE,14.1,1,106.9,12,8.436363636363637,5.663636363636362
2021,12,ThreatLevelMidnight,QB,23.48,1,266.28,12,22.07272727272727,1.40727272727273
2021,12,ThreatLevelMidnight,RB,70.9,3,409.5,12,30.781818181818185,40.118181818181824
2021,12,ThreatLevelMidnight,WR,17.1,2,291.46,12,24.941818181818178,-7.8418181818181765
2021,12,ThreatLevelMidnight,TE,2.7,1,106.9,12,9.472727272727273,-6.7727272727272725
2021,12,Uncle Rico,QB,15.4,1,266.28,12,22.807272727272725,-7.407272727272725
2021,12,Uncle Rico,RB,30.1,3,409.5,12,34.49090909090909,-4.390909090909091
2021,12,Uncle Rico,WR,17.700000000000003,2,291.46,12,24.887272727272727,-7.187272727272724
2021,12,Uncle Rico,TE,14.5,1,106.9,12,8.4,6.1
2021,12,Voldemort,QB,29.3,1,266.28,12,21.54363636363636,7.756363636363641
2021,12,Voldemort,RB,40.3,3,409.5,12,33.56363636363636,6.7363636363636346
2021,12,Voldemort,WR,31.560000000000002,2,291.46,12,23.627272727272725,7.932727272727277
2021,12,Voldemort,TE,16.7,1,106.9,12,8.200000000000001,8.499999999999998
2021,13,Malle ❤️ 🐸,QB,37.62,1,258.14,12,20.047272727272727,17.57272727272727
2021,13,Malle ❤️ 🐸,RB,32.0,2,349.4,12,28.854545454545452,3.145454545454548
2021,13,Malle ❤️ 🐸,WR,36.5,3,336.90000000000003,12,27.309090909090912,9.190909090909088
2021,13,Malle ❤️ 🐸,TE,12.9,1,155.3,12,12.945454545454545,-0.04545454545454497
2021,13,Patty Primetimes,QB,13.7,1,258.14,12,22.221818181818183,-8.521818181818183
2021,13,Patty Primetimes,RB,14.7,2,349.4,12,30.427272727272726,-15.727272727272727
2021,13,Patty Primetimes,WR,26.8,2,336.90000000000003,12,28.19090909090909,-1.3909090909090907
2021,13,Patty Primetimes,TE,8.1,2,155.3,12,13.381818181818183,-5.281818181818183
2021,13,Big Sack Jack,QB,13.56,1,258.14,12,22.234545454545454,-8.674545454545454
2021,13,Big Sack Jack,RB,21.5,2,349.4,12,29.80909090909091,-8.309090909090909
2021,13,Big Sack Jack,WR,7.0,2,336.90000000000003,12,29.990909090909096,-22.990909090909096
2021,13,Big Sack Jack,TE,32.3,2,155.3,12,11.181818181818183,21.118181818181814
2021,13,Pop Lockett Drop it,QB,0.46,1,258.14,12,23.425454545454546,-22.965454545454545
2021,13,Pop Lockett Drop it,RB,23.4,2,349.4,12,29.636363636363637,-6.236363636363638
2021,13,Pop Lockett Drop it,WR,20.3,3,336.90000000000003,12,28.781818181818185,-8.481818181818184
2021,13,Pop Lockett Drop it,TE,4.2,1,155.3,12,13.736363636363638,-9.536363636363639
2021,13,Ginger FC,QB,12.36,1,258.14,12,22.34363636363636,-9.98363636363636
2021,13,Ginger FC,RB,51.2,3,349.4,12,27.10909090909091,24.090909090909093
2021,13,Ginger FC,WR,13.6,2,336.90000000000003,12,29.39090909090909,-15.790909090909091
2021,13,Ginger FC,TE,19.8,1,155.3,12,12.318181818181818,7.481818181818182
2021,13,Post Mahomes,QB,34.82,1,258.14,12,20.30181818181818,14.51818181818182
2021,13,Post Mahomes,RB,49.1,3,349.4,12,27.299999999999997,21.800000000000004
2021,13,Post Mahomes,WR,22.6,2,336.90000000000003,12,28.572727272727274,-5.972727272727273
2021,13,Post Mahomes,TE,6.8,1,155.3,12,13.5,-6.7
2021,13,The Big Gronkowski,QB,30.0,1,258.14,12,20.74,9.260000000000002
2021,13,The Big Gronkowski,RB,32.8,2,349.4,12,28.781818181818178,4.018181818181819
2021,13,The Big Gronkowski,WR,53.2,3,336.90000000000003,12,25.790909090909096,27.409090909090907
2021,13,The Big Gronkowski,TE,9.1,1,155.3,12,13.290909090909093,-4.190909090909093
2021,13,Voldemort,QB,14.22,1,258.14,12,22.174545454545452,-7.9545454545454515
2021,13,Voldemort,RB,35.2,2,349.4,12,28.563636363636363,6.63636363636364
2021,13,Voldemort,WR,48.6,3,336.90000000000003,12,26.20909090909091,22.39090909090909
2021,13,Voldemort,TE,2.4,1,155.3,12,13.9,-11.5
2021,13,ThreatLevelMidnight,QB,28.66,1,258.14,12,20.86181818181818,7.7981818181818205
2021,13,ThreatLevelMidnight,RB,45.2,3,349.4,12,27.654545454545453,17.54545454545455
2021,13,ThreatLevelMidnight,WR,36.2,2,336.90000000000003,12,27.33636363636364,8.863636363636363
2021,13,ThreatLevelMidnight,TE,5.3,1,155.3,12,13.636363636363637,-8.336363636363636
2021,13,malle_dips_pouches,QB,19.84,1,258.14,12,21.66363636363636,-1.8236363636363606
2021,13,malle_dips_pouches,RB,18.2,2,349.4,12,30.10909090909091,-11.90909090909091
2021,13,malle_dips_pouches,WR,25.299999999999997,3,336.90000000000003,12,28.327272727272728,-3.027272727272731
2021,13,malle_dips_pouches,TE,12.3,1,155.3,12,13.0,-0.6999999999999993
2021,13,Joe Mantegna,QB,32.28,1,258.14,12,20.53272727272727,11.74727272727273
2021,13,Joe Mantegna,RB,21.6,2,349.4,12,29.799999999999997,-8.199999999999996
2021,13,Joe Mantegna,WR,37.2,3,336.90000000000003,12,27.24545454545455,9.954545454545453
2021,13,Joe Mantegna,TE,35.1,1,155.3,12,10.92727272727273,24.172727272727272
2021,13,Uncle Rico,QB,20.62,1,258.14,12,21.59272727272727,-0.9727272727272691
2021,13,Uncle Rico,RB,4.5,2,349.4,12,31.354545454545452,-26.854545454545452
2021,13,Uncle Rico,WR,9.600000000000001,3,336.90000000000003,12,29.754545454545454,-20.154545454545453
2021,13,Uncle Rico,TE,7.0,1,155.3,12,13.481818181818182,-6.481818181818182
2021,14,Ginger FC,QB,37.64,1,287.36,12,22.701818181818183,14.938181818181818
2021,14,Ginger FC,RB,42.0,2,329.1,12,26.1,15.899999999999999
2021,14,Ginger FC,WR,27.8,3,369.4,12,31.05454545454545,-3.2545454545454504
2021,14,Ginger FC,TE,8.7,1,116.6,12,9.809090909090909,-1.1090909090909093
2021,14,Patty Primetimes,QB,40.22,1,287.36,12,22.46727272727273,17.75272727272727
2021,14,Patty Primetimes,RB,48.8,3,329.1,12,25.481818181818184,23.318181818181813
2021,14,Patty Primetimes,WR,17.3,2,369.4,12,32.00909090909091,-14.709090909090907
2021,14,Patty Primetimes,TE,10.2,1,116.6,12,9.672727272727272,0.5272727272727273
2021,14,Malle ❤️ 🐸,QB,34.12,1,287.36,12,23.021818181818183,11.098181818181814
