year,week,fantasy_team,opponent,team_score,opponent_score,margin,result,win,starting_qb,qb_nfl_team,qb_points,starting_qb_count,starting_wrs,starting_wr_count,starting_wr_points,stack_pairs,stack_nfl_teams,stacked_wr_count,stacked_wr_points,has_qb_wr_stack,team_avg_score,score_vs_team_average,season_team_avg_score,score_vs_season_team_average,season_score_percentile,top_quartile_score,canonical_team
2019,9,Voldemort,Post Mahomes,96.2,78.14,18.060000000000002,W,1,Matt Moore,KC,17.0,1,Keenan Allen | Michael Gallup,2,13.3,,,0,0.0,False,111.55117117117118,-15.351171171171174,106.26,-10.060000000000002,0.5064102564102564,False,Voldemort
2019,9,malle_dips_pouches,Uncle Rico,75.54,73.2,2.3400000000000034,W,1,Aaron Rodgers,GB,14.94,1,Emmanuel Sanders | Julian Edelman | Sterling Shepard,3,24.1,,,0,0.0,False,102.96270270270271,-27.422702702702708,88.05384615384615,-12.513846153846146,0.1794871794871795,False,malle_dips_pouches
2019,10,Big Sack Jack,Malle ❤️ 🐸,112.42,92.78,19.64,W,1,Jared Goff,LA,5.72,1,Chris Godwin Jr. | Cooper Kupp | Tyreek Hill,3,29.4,Jared Goff + Cooper Kupp,LA,1,0.0,True,105.14716417910448,7.272835820895523,100.30307692307693,12.116923076923072,0.7628205128205128,True,Big Sack Jack
2019,10,Ginger FC 🏆🏆,Voldemort,67.08,136.34,-69.26,L,0,Drew Brees,NO,11.48,1,John Brown | Mike Williams,2,13.2,,,0,0.0,False,103.91405405405405,-36.83405405405405,90.86461538461539,-23.784615384615392,0.07692307692307693,False,Ginger FC 🏆🏆
2019,10,Joe Mantegna,Post Mahomes,103.22,90.26,12.959999999999994,W,1,Daniel Jones,NYG,38.32,1,Hollywood Brown | Odell Beckham Jr. | Stefon Diggs,3,24.6,,,0,0.0,False,105.7209009009009,-2.500900900900902,92.5723076923077,10.647692307692296,0.5961538461538461,False,Joe Mantegna
2019,10,Malle ❤️ 🐸,Big Sack Jack,92.78,112.42,-19.64,L,0,Dak Prescott,DAL,32.88,1,Allen Robinson | Amari Cooper | Larry Fitzgerald,3,36.4,Dak Prescott + Amari Cooper,DAL,1,20.7,True,104.92054054054054,-12.140540540540542,86.94615384615385,5.833846153846153,0.4423076923076923,False,Malle ❤️ 🐸
2019,10,Patty Primetimes,Pop Lockett Drop it,120.42,84.98,35.44,W,1,Lamar Jackson,BAL,39.42,1,Marvin Jones Jr. | Tyler Lockett,2,10.6,,,0,0.0,False,106.9842857142857,13.435714285714297,113.31384615384614,7.106153846153859,0.8589743589743589,True,Patty Primetimes
2019,10,Pop Lockett Drop it,Patty Primetimes,84.98,120.42,-35.44,L,0,Russell Wilson,SEA,19.58,1,Kenny Golladay | Mike Evans,2,19.9,,,0,0.0,False,108.5572972972973,-23.577297297297292,104.71538461538461,-19.735384615384604,0.3269230769230769,False,Pop Lockett Drop it
2019,10,Post Mahomes,Joe Mantegna,90.26,103.22,-12.959999999999994,L,0,Kyler Murray,ARI,33.76,1,A.J. Brown | DeVante Parker,2,8.6,,,0,0.0,False,111.91063063063064,-21.65063063063063,101.75692307692307,-11.496923076923068,0.3974358974358974,False,Post Mahomes
2019,10,The Big Gronkowski,malle_dips_pouches,79.38,79.32,0.060000000000002274,W,1,Philip Rivers,LAC,17.28,1,Golden Tate | Jamison Crowder | JuJu Smith-Schuster,3,38.0,,,0,0.0,False,106.0845045045045,-26.7045045045045,89.34,-9.960000000000008,0.25,False,The Big Gronkowski
2019,10,ThreatLevelMidnight,Uncle Rico,108.02,134.74,-26.720000000000013,L,0,Derek Carr,OAK,15.12,1,Robert Woods | Zach Pascal,2,12.1,,,0,0.0,False,110.93585585585585,-2.9158558558558525,98.15076923076923,9.869230769230768,0.7115384615384616,False,ThreatLevelMidnight
2019,10,Uncle Rico,ThreatLevelMidnight,134.74,108.02,26.720000000000013,W,1,Josh Allen,BUF,25.44,1,Christian Kirk | Davante Adams | Julio Jones,3,51.5,,,0,0.0,False,104.54612612612614,30.19387387387387,89.79076923076923,44.94923076923078,0.9615384615384616,True,Uncle Rico
2019,10,Voldemort,Ginger FC 🏆🏆,136.34,67.08,69.26,W,1,Patrick Mahomes,KC,35.84,1,Curtis Samuel | Keenan Allen,2,18.1,,,0,0.0,False,111.55117117117118,24.788828828828827,106.26,30.08,0.9743589743589743,True,Voldemort
2019,10,malle_dips_pouches,The Big Gronkowski,79.32,79.38,-0.060000000000002274,L,0,Aaron Rodgers,GB,10.02,1,Emmanuel Sanders | Tyler Boyd,2,8.6,,,0,0.0,False,102.96270270270271,-23.64270270270272,88.05384615384615,-8.733846153846159,0.24358974358974358,False,malle_dips_pouches
2019,11,Big Sack Jack,Voldemort,60.34,107.08,-46.739999999999995,L,0,Tom Brady,NE,8.54,1,Chris Godwin Jr. | Cooper Kupp | Tyreek Hill,3,16.0,,,0,0.0,False,105.14716417910448,-44.807164179104475,100.30307692307693,-39.963076923076926,0.03205128205128205,False,Big Sack Jack
2019,11,Ginger FC 🏆🏆,Joe Mantegna,118.62,67.46,51.16000000000001,W,1,Drew Brees,NO,27.12,1,John Brown | Michael Thomas | Mike Williams,3,50.699999999999996,Drew Brees + Michael Thomas,NO,1,17.4,True,103.91405405405405,14.705945945945956,90.86461538461539,27.755384615384614,0.8525641025641025,True,Ginger FC 🏆🏆
2019,11,Joe Mantegna,Ginger FC 🏆🏆,67.46,118.62,-51.16000000000001,L,0,Carson Wentz,PHI,14.26,1,DeAndre Hopkins | Odell Beckham Jr. | Stefon Diggs,3,32.1,,,0,0.0,False,105.7209009009009,-38.26090090090091,92.5723076923077,-25.11230769230771,0.08333333333333333,False,Joe Mantegna
2019,11,Malle ❤️ 🐸,malle_dips_pouches,74.56,89.82,-15.259999999999991,L,0,Dak Prescott,DAL,37.56,1,Allen Robinson | Amari Cooper | Larry Fitzgerald,3,13.0,Dak Prescott + Amari Cooper,DAL,1,3.8,True,104.92054054054054,-30.36054054054054,86.94615384615385,-12.386153846153846,0.16025641025641027,False,Malle ❤️ 🐸
2019,11,Patty Primetimes,Post Mahomes,132.48,75.26,57.219999999999985,W,1,Lamar Jackson,BAL,40.78,1,Hunter Renfrow | Marvin Jones Jr.,2,22.5,,,0,0.0,False,106.9842857142857,25.495714285714286,113.31384615384614,19.166153846153847,0.9487179487179487,True,Patty Primetimes
2019,11,Pop Lockett Drop it,ThreatLevelMidnight,78.62,67.88,10.740000000000009,W,1,Kyle Allen,CAR,9.7,1,Courtland Sutton | Kenny Golladay | Mike Evans,3,24.12,,,0,0.0,False,108.5572972972973,-29.93729729729729,104.71538461538461,-26.095384615384603,0.22435897435897437,False,Pop Lockett Drop it
2019,11,Post Mahomes,Patty Primetimes,75.26,132.48,-57.219999999999985,L,0,Deshaun Watson,HOU,4.96,1,DeVante Parker | Deebo Samuel Sr.,2,26.9,,,0,0.0,False,111.91063063063064,-36.65063063063063,101.75692307692307,-26.496923076923068,0.17307692307692307,False,Post Mahomes
2019,11,The Big Gronkowski,Uncle Rico,109.92,91.74,18.180000000000007,W,1,Philip Rivers,LAC,18.12,1,DJ Chark | Jarvis Landry | JuJu Smith-Schuster,3,34.8,,,0,0.0,False,106.0845045045045,3.8354954954955076,89.34,20.58,0.7435897435897436,False,The Big Gronkowski
2019,11,ThreatLevelMidnight,Pop Lockett Drop it,67.88,78.62,-10.740000000000009,L,0,Derek Carr,OAK,22.78,1,Dede Westbrook | Josh Reynolds,2,8.2,,,0,0.0,False,110.93585585585585,-43.05585585585585,98.15076923076923,-30.270769230769233,0.08974358974358974,False,ThreatLevelMidnight
2019,11,Uncle Rico,The Big Gronkowski,91.74,109.92,-18.180000000000007,L,0,Josh Allen,BUF,39.84,1,Christian Kirk | DJ Moore | Julio Jones,3,22.4,,,0,0.0,False,104.54612612612614,-12.806126126126145,89.79076923076923,1.9492307692307662,0.4166666666666667,False,Uncle Rico
2019,11,Voldemort,Big Sack Jack,107.08,60.34,46.739999999999995,W,1,Patrick Mahomes,KC,18.18,1,Keenan Allen | Michael Gallup,2,27.9,,,0,0.0,False,111.55117117117118,-4.471171171171179,106.26,0.8199999999999932,0.6858974358974359,False,Voldemort
2019,11,malle_dips_pouches,Malle ❤️ 🐸,89.82,74.56,15.259999999999991,W,1,Jacoby Brissett,IND,18.12,1,Julian Edelman | Tyler Boyd,2,12.9,,,0,0.0,False,102.96270270270271,-13.14270270270272,88.05384615384615,1.7661538461538413,0.38461538461538464,False,malle_dips_pouches
2019,12,Big Sack Jack,Joe Mantegna,93.0,81.64,11.36,W,1,Tom Brady,NE,13.3,1,Chris Godwin Jr. | Cooper Kupp,2,33.9,,,0,0.0,False,105.14716417910448,-12.147164179104479,100.30307692307693,-7.3030769230769295,0.44871794871794873,False,Big Sack Jack
2019,12,Ginger FC 🏆🏆,Patty Primetimes,85.34,107.76,-22.42,L,0,Drew Brees,NO,29.44,1,John Brown,1,9.9,,,0,0.0,False,103.91405405405405,-18.574054054054045,90.86461538461539,-5.524615384615387,0.3333333333333333,False,Ginger FC 🏆🏆
2019,12,Joe Mantegna,Big Sack Jack,81.64,93.0,-11.36,L,0,Carson Wentz,PHI,12.94,1,DeAndre Hopkins | Hollywood Brown | Odell Beckham Jr.,3,52.0,,,0,0.0,False,105.7209009009009,-24.0809009009009,92.5723076923077,-10.932307692307702,0.2948717948717949,False,Joe Mantegna
2019,12,Malle ❤️ 🐸,The Big Gronkowski,69.58,105.72,-36.14,L,0,Dak Prescott,DAL,7.88,1,Allen Robinson | Amari Cooper | Larry Fitzgerald,3,19.1,Dak Prescott + Amari Cooper,DAL,1,0.0,True,104.92054054054054,-35.340540540540545,86.94615384615385,-17.36615384615385,0.10897435897435898,False,Malle ❤️ 🐸
2019,12,Patty Primetimes,Ginger FC 🏆🏆,107.76,85.34,22.42,W,1,Lamar Jackson,BAL,46.26,1,Josh Gordon | Marvin Jones Jr. | Tyler Lockett,3,9.399999999999999,,,0,0.0,False,106.9842857142857,0.7757142857143009,113.31384615384614,-5.553846153846138,0.7051282051282052,False,Patty Primetimes
2019,12,Pop Lockett Drop it,Uncle Rico,55.4,112.9,-57.50000000000001,L,0,Russell Wilson,SEA,12.5,1,Courtland Sutton | Kenny Golladay | Mike Evans,3,13.8,,,0,0.0,False,108.5572972972973,-53.1572972972973,104.71538461538461,-49.31538461538461,0.01282051282051282,False,Pop Lockett Drop it
2019,12,Post Mahomes,ThreatLevelMidnight,114.62,97.18,17.439999999999998,W,1,Deshaun Watson,HOU,23.92,1,DeVante Parker | Deebo Samuel Sr. | T.Y. Hilton,3,21.9,,,0,0.0,False,111.91063063063064,2.7093693693693695,101.75692307692307,12.863076923076932,0.7948717948717948,True,Post Mahomes
2019,12,The Big Gronkowski,Malle ❤️ 🐸,105.72,69.58,36.14,W,1,Jimmy Garoppolo,SF,22.22,1,DJ Chark | Jamison Crowder | Jarvis Landry,3,34.4,,,0,0.0,False,106.0845045045045,-0.36450450450449523,89.34,16.379999999999995,0.6538461538461539,False,The Big Gronkowski
2019,12,ThreatLevelMidnight,Post Mahomes,97.18,114.62,-17.439999999999998,L,0,Derek Carr,OAK,5.18,1,Dede Westbrook | Robert Woods,2,16.6,,,0,0.0,False,110.93585585585585,-13.755855855855842,98.15076923076923,-0.9707692307692213,0.532051282051282,False,ThreatLevelMidnight
2019,12,Uncle Rico,Pop Lockett Drop it,112.9,55.4,57.50000000000001,W,1,Josh Allen,BUF,24.0,1,DJ Moore | Davante Adams | Julio Jones,3,44.5,,,0,0.0,False,104.54612612612614,8.353873873873866,89.79076923076923,23.109230769230777,0.7756410256410257,True,Uncle Rico
2019,12,Voldemort,malle_dips_pouches,108.78,66.56,42.22,W,1,Baker Mayfield,CLE,30.58,1,Curtis Samuel | Terry McLaurin,2,12.100000000000001,,,0,0.0,False,111.55117117117118,-2.7711711711711757,106.26,2.519999999999996,0.7243589743589743,False,Voldemort
2019,12,malle_dips_pouches,Voldemort,66.56,108.78,-42.22,L,0,Jacoby Brissett,IND,13.16,1,Emmanuel Sanders | Julian Edelman,2,10.8,,,0,0.0,False,102.96270270270271,-36.40270270270271,88.05384615384615,-21.49384615384615,0.07051282051282051,False,malle_dips_pouches
2019,13,Big Sack Jack,Patty Primetimes,86.14,81.9,4.239999999999995,W,1,Tom Brady,NE,31.34,1,Chris Godwin Jr. | Tyreek Hill,2,10.1,,,0,0.0,False,105.14716417910448,-19.00716417910448,100.30307692307693,-14.163076923076929,0.34615384615384615,False,Big Sack Jack
2019,13,Ginger FC 🏆🏆,ThreatLevelMidnight,81.58,91.38,-9.799999999999997,L,0,Drew Brees,NO,13.26,1,John Brown,1,9.72,,,0,0.0,False,103.91405405405405,-22.33405405405405,90.86461538461539,-9.284615384615392,0.28205128205128205,False,Ginger FC 🏆🏆
2019,13,Joe Mantegna,malle_dips_pouches,99.34,104.82,-5.47999999999999,L,0,Carson Wentz,PHI,31.4,1,DeAndre Hopkins | Hollywood Brown | Odell Beckham Jr.,3,15.64,,,0,0.0,False,105.7209009009009,-6.3809009009008975,92.5723076923077,6.7676923076923,0.5512820512820513,False,Joe Mantegna
2019,13,Malle ❤️ 🐸,Uncle Rico,107.6,95.24,12.36,W,1,Dak Prescott,DAL,27.7,1,Allen Robinson | Amari Cooper | Calvin Ridley,3,32.2,Dak Prescott + Amari Cooper,DAL,1,8.5,True,104.92054054054054,2.6794594594594514,86.94615384615385,20.653846153846146,0.6923076923076923,False,Malle ❤️ 🐸
2019,13,Patty Primetimes,Big Sack Jack,81.9,86.14,-4.239999999999995,L,0,Lamar Jackson,BAL,24.3,1,Marvin Jones Jr. | Tyler Lockett,2,10.0,,,0,0.0,False,106.9842857142857,-25.0842857142857,113.31384615384614,-31.413846153846137,0.30128205128205127,False,Patty Primetimes
2019,13,Pop Lockett Drop it,Post Mahomes,105.6,80.32,25.28,W,1,Russell Wilson,SEA,21.9,1,Courtland Sutton | Mike Evans,2,24.7,,,0,0.0,False,108.5572972972973,-2.957297297297302,104.71538461538461,0.8846153846153868,0.6474358974358975,False,Pop Lockett Drop it
2019,13,Post Mahomes,Pop Lockett Drop it,80.32,105.6,-25.28,L,0,Kyler Murray,ARI,14.32,1,DeVante Parker | Phillip Dorsett II,2,29.4,,,0,0.0,False,111.91063063063064,-31.590630630630642,101.75692307692307,-21.43692307692308,0.26282051282051283,False,Post Mahomes
2019,13,The Big Gronkowski,Voldemort,59.4,69.7,-10.300000000000004,L,0,Jimmy Garoppolo,SF,11.1,1,DJ Chark | Jamison Crowder | Jarvis Landry,3,13.1,,,0,0.0,False,106.0845045045045,-46.684504504504496,89.34,-29.940000000000005,0.02564102564102564,False,The Big Gronkowski
2019,13,ThreatLevelMidnight,Ginger FC 🏆🏆,91.38,81.58,9.799999999999997,W,1,Ryan Tannehill,TEN,17.78,1,Dede Westbrook | Robert Woods,2,31.2,,,0,0.0,False,110.93585585585585,-19.555855855855853,98.15076923076923,-6.770769230769233,0.41025641025641024,False,ThreatLevelMidnight
2019,13,Uncle Rico,Malle ❤️ 🐸,95.24,107.6,-12.36,L,0,Josh Allen,BUF,25.54,1,Christian Kirk | DJ Moore | Davante Adams,3,33.9,,,0,0.0,False,104.54612612612614,-9.306126126126145,89.79076923076923,5.449230769230766,0.5,False,Uncle Rico
2019,13,Voldemort,The Big Gronkowski,69.7,59.4,10.300000000000004,W,1,Patrick Mahomes,KC,21.5,1,Keenan Allen | Terry McLaurin,2,13.600000000000001,,,0,0.0,False,111.55117117117118,-41.851171171171174,106.26,-36.56,0.11538461538461539,False,Voldemort
2019,13,malle_dips_pouches,Joe Mantegna,104.82,99.34,5.47999999999999,W,1,Aaron Rodgers,GB,36.12,1,Julian Edelman | Tyler Boyd,2,27.8,,,0,0.0,False,102.96270270270271,1.8572972972972792,88.05384615384615,16.76615384615384,0.6217948717948718,False,malle_dips_pouches
2020,1,Big Sack Jack,ThreatLevelMidnight,115.44,135.8,-20.360000000000014,L,0,Patrick Mahomes,KC,26.44,1,Hollywood Brown | Julian Edelman | Odell Beckham Jr.,3,26.8,,,0,0.0,False,105.14716417910448,10.292835820895519,105.43846153846154,10.001538461538459,0.5641025641025641,False,Big Sack Jack
2020,1,Ginger FC 🏆🏆,Pop Lockett Drop it,137.88,149.56,-11.680000000000007,L,0,Russell Wilson,SEA,39.78,1,Allen Lazard | DK Metcalf | DeVante Parker,3,40.4,Russell Wilson + DK Metcalf,SEA,1,17.5,True,103.91405405405405,33.96594594594595,112.13846153846154,25.741538461538454,0.8653846153846154,True,Ginger FC 🏆🏆
2020,1,Joe Mantegna,malle_dips_pouches,124.72,115.36,9.36,W,1,Deshaun Watson,HOU,23.82,1,DJ Chark | JuJu Smith-Schuster,2,31.9,,,0,0.0,False,105.7209009009009,18.999099099099098,106.78,17.939999999999998,0.7371794871794872,False,Joe Mantegna
2020,1,Malle ❤️ 🐸,The Big Gronkowski,147.86,85.4,62.46000000000001,W,1,Tom Brady,TB,26.46,1,Adam Thielen | Calvin Ridley,2,57.4,,,0,0.0,False,104.92054054054054,42.93945945945947,124.13846153846154,23.721538461538472,0.9294871794871795,True,Malle ❤️ 🐸
2020,1,Patty Primetimes,Post Mahomes,105.7,100.4,5.299999999999997,W,1,Lamar Jackson,BAL,33.5,1,T.Y. Hilton | Tyler Lockett,2,20.5,,,0,0.0,False,106.9842857142857,-1.2842857142857014,97.25846153846153,8.441538461538471,0.41025641025641024,False,Patty Primetimes
2020,1,Pop Lockett Drop it,Ginger FC 🏆🏆,149.56,137.88,11.680000000000007,W,1,Aaron Rodgers,GB,38.76,1,Julio Jones | Stefon Diggs | Will Fuller V,3,48.0,,,0,0.0,False,108.5572972972973,41.002702702702706,117.2953846153846,32.2646153846154,0.9423076923076923,True,Pop Lockett Drop it
2020,1,Post Mahomes,Patty Primetimes,100.4,105.7,-5.299999999999997,L,0,Carson Wentz,PHI,19.0,1,A.J. Green | DJ Moore | Robert Woods,3,29.9,,,0,0.0,False,111.91063063063064,-11.51063063063063,110.59538461538462,-10.195384615384611,0.3269230769230769,False,Post Mahomes
2020,1,The Big Gronkowski,Malle ❤️ 🐸,85.4,147.86,-62.46000000000001,L,0,Drew Brees,NO,18.4,1,Allen Robinson | Cooper Kupp | Keenan Allen,3,21.5,,,0,0.0,False,106.0845045045045,-20.68450450450449,112.03846153846153,-26.638461538461527,0.16025641025641027,False,The Big Gronkowski
2020,1,ThreatLevelMidnight,Big Sack Jack,135.8,115.44,20.360000000000014,W,1,Matt Ryan,ATL,28.9,1,A.J. Brown | Davante Adams | Michael Gallup,3,47.5,,,0,0.0,False,110.93585585585585,24.864144144144163,111.07692307692308,24.72307692307693,0.8333333333333334,True,ThreatLevelMidnight
2020,1,Uncle Rico,Voldemort,91.28,91.14,0.14000000000000057,W,1,Josh Allen,BUF,32.18,1,Chris Godwin Jr. | Diontae Johnson,2,17.6,,,0,0.0,False,104.54612612612614,-13.266126126126139,107.52615384615385,-16.246153846153845,0.2564102564102564,False,Uncle Rico
2020,1,Voldemort,Uncle Rico,91.14,91.28,-0.14000000000000057,L,0,Dak Prescott,DAL,19.64,1,Terry McLaurin | Tyreek Hill,2,21.7,,,0,0.0,False,111.55117117117118,-20.411171171171176,119.95846153846153,-28.818461538461534,0.25,False,Voldemort
2020,1,malle_dips_pouches,Joe Mantegna,115.36,124.72,-9.36,L,0,Ryan Tannehill,TEN,23.36,1,Amari Cooper | DeAndre Hopkins,2,35.2,,,0,0.0,False,102.96270270270271,12.397297297297285,107.69384615384615,7.666153846153847,0.5576923076923077,False,malle_dips_pouches
2020,2,Big Sack Jack,Pop Lockett Drop it,131.38,89.9,41.47999999999999,W,1,Patrick Mahomes,KC,31.48,1,CeeDee Lamb | Hollywood Brown | Keenan Allen,3,34.3,,,0,0.0,False,105.14716417910448,26.232835820895517,105.43846153846154,25.941538461538457,0.8012820512820513,True,Big Sack Jack
2020,2,Ginger FC 🏆🏆,Post Mahomes,145.92,126.44,19.47999999999999,W,1,Russell Wilson,SEA,44.42,1,Allen Lazard | DK Metcalf | Mike Evans,3,43.099999999999994,Russell Wilson + DK Metcalf,SEA,1,17.2,True,103.91405405405405,42.00594594594594,112.13846153846154,33.781538461538446,0.9102564102564102,True,Ginger FC 🏆🏆
2020,2,Joe Mantegna,Uncle Rico,94.7,112.2,-17.5,L,0,Deshaun Watson,HOU,17.7,1,DJ Chark | JuJu Smith-Schuster,2,18.700000000000003,,,0,0.0,False,105.7209009009009,-11.020900900900898,106.78,-12.079999999999998,0.2692307692307692,False,Joe Mantegna
2020,2,Malle ❤️ 🐸,Patty Primetimes,151.48,110.96,40.519999999999996,W,1,Tom Brady,TB,11.68,1,Adam Thielen | Calvin Ridley,2,31.0,,,0,0.0,False,104.92054054054054,46.55945945945945,124.13846153846154,27.34153846153845,0.9615384615384616,True,Malle ❤️ 🐸
2020,2,Patty Primetimes,Malle ❤️ 🐸,110.96,151.48,-40.519999999999996,L,0,Lamar Jackson,BAL,19.56,1,T.Y. Hilton | Tyler Lockett,2,20.5,,,0,0.0,False,106.9842857142857,3.9757142857142895,97.25846153846153,13.701538461538462,0.4935897435897436,False,Patty Primetimes
2020,2,Pop Lockett Drop it,Big Sack Jack,89.9,131.38,-41.47999999999999,L,0,Aaron Rodgers,GB,22.7,1,Emmanuel Sanders | Julio Jones | Stefon Diggs,3,31.0,,,0,0.0,False,108.5572972972973,-18.65729729729729,117.2953846153846,-27.3953846153846,0.22756410256410256,False,Pop Lockett Drop it
2020,2,Post Mahomes,Ginger FC 🏆🏆,126.44,145.92,-19.47999999999999,L,0,Kyler Murray,ARI,35.14,1,DJ Moore | Robert Woods,2,26.3,,,0,0.0,False,111.91063063063064,14.529369369369363,110.59538461538462,15.84461538461538,0.7692307692307693,True,Post Mahomes
2020,2,The Big Gronkowski,Voldemort,96.88,144.0,-47.120000000000005,L,0,Drew Brees,NO,17.48,1,Allen Robinson | Cooper Kupp | Darius Slayton,3,20.1,,,0,0.0,False,106.0845045045045,-9.204504504504499,112.03846153846153,-15.158461538461538,0.28846153846153844,False,The Big Gronkowski
2020,2,ThreatLevelMidnight,malle_dips_pouches,97.02,151.46,-54.44000000000001,L,0,Matt Ryan,ATL,36.52,1,Davante Adams | Marvin Jones Jr. | Michael Gallup,3,22.2,,,0,0.0,False,110.93585585585585,-13.915855855855852,111.07692307692308,-14.056923076923084,0.30128205128205127,False,ThreatLevelMidnight
2020,2,Uncle Rico,Joe Mantegna,112.2,94.7,17.5,W,1,Josh Allen,BUF,42.5,1,Corey Davis | Diontae Johnson,2,30.299999999999997,,,0,0.0,False,104.54612612612614,7.653873873873863,107.52615384615385,4.673846153846156,0.5,False,Uncle Rico
2020,2,Voldemort,The Big Gronkowski,144.0,96.88,47.120000000000005,W,1,Dak Prescott,DAL,41.8,1,Scotty Miller | Terry McLaurin | Tyreek Hill,3,43.5,,,0,0.0,False,111.55117117117118,32.44882882882882,119.95846153846153,24.041538461538465,0.8974358974358975,True,Voldemort
2020,2,malle_dips_pouches,ThreatLevelMidnight,151.46,97.02,54.44000000000001,W,1,Ryan Tannehill,TEN,34.76,1,Amari Cooper | DeAndre Hopkins | Robbie Chosen,3,43.2,,,0,0.0,False,102.96270270270271,48.497297297297294,107.69384615384615,43.766153846153856,0.9551282051282052,True,malle_dips_pouches
2020,3,Big Sack Jack,Post Mahomes,121.8,113.4,8.399999999999991,W,1,Patrick Mahomes,KC,48.0,1,CeeDee Lamb | Julian Edelman | Keenan Allen,3,36.0,,,0,0.0,False,105.14716417910448,16.65283582089552,105.43846153846154,16.36153846153846,0.7051282051282052,False,Big Sack Jack
2020,3,Ginger FC 🏆🏆,Patty Primetimes,122.0,147.48,-25.47999999999999,L,0,Russell Wilson,SEA,46.8,1,DK Metcalf | DeVante Parker | Mike Evans,3,39.599999999999994,Russell Wilson + DK Metcalf,SEA,1,17.0,True,103.91405405405405,18.08594594594595,112.13846153846154,9.861538461538458,0.717948717948718,False,Ginger FC 🏆🏆
2020,3,Joe Mantegna,The Big Gronkowski,112.36,160.22,-47.86,L,0,Deshaun Watson,HOU,22.06,1,Jarvis Landry | JuJu Smith-Schuster,2,19.9,,,0,0.0,False,105.7209009009009,6.639099099099099,106.78,5.579999999999998,0.5064102564102564,False,Joe Mantegna
2020,3,Malle ❤️ 🐸,Voldemort,133.28,123.38,9.900000000000006,W,1,Tom Brady,TB,29.88,1,Adam Thielen | Calvin Ridley | DeSean Jackson,3,27.1,,,0,0.0,False,104.92054054054054,28.35945945945946,124.13846153846154,9.14153846153846,0.8076923076923077,True,Malle ❤️ 🐸
2020,3,Patty Primetimes,Ginger FC 🏆🏆,147.48,122.0,25.47999999999999,W,1,Lamar Jackson,BAL,16.18,1,T.Y. Hilton | Tyler Lockett,2,39.2,,,0,0.0,False,106.9842857142857,40.495714285714286,97.25846153846153,50.22153846153846,0.9230769230769231,True,Patty Primetimes
2020,3,Pop Lockett Drop it,malle_dips_pouches,122.12,109.24,12.88000000000001,W,1,Aaron Rodgers,GB,30.52,1,Stefon Diggs | Will Fuller V,2,26.3,,,0,0.0,False,108.5572972972973,13.562702702702708,117.2953846153846,4.824615384615399,0.7243589743589743,False,Pop Lockett Drop it
2020,3,Post Mahomes,Big Sack Jack,113.4,121.8,-8.399999999999991,L,0,Kyler Murray,ARI,28.7,1,DJ Moore | Kenny Golladay | Robert Woods,3,41.099999999999994,,,0,0.0,False,111.91063063063064,1.4893693693693706,110.59538461538462,2.8046153846153885,0.5256410256410257,False,Post Mahomes
2020,3,The Big Gronkowski,Joe Mantegna,160.22,112.36,47.86,W,1,Drew Brees,NO,29.52,1,Allen Robinson | Cooper Kupp | Darius Slayton,3,49.3,,,0,0.0,False,106.0845045045045,54.135495495495505,112.03846153846153,48.181538461538466,0.9807692307692307,True,The Big Gronkowski
2020,3,ThreatLevelMidnight,Uncle Rico,119.62,130.04,-10.419999999999987,L,0,Matt Ryan,ATL,14.42,1,Marvin Jones Jr. | Michael Gallup,2,29.4,,,0,0.0,False,110.93585585585585,8.684144144144156,111.07692307692308,8.543076923076924,0.6538461538461539,False,ThreatLevelMidnight
2020,3,Uncle Rico,ThreatLevelMidnight,130.04,119.62,10.419999999999987,W,1,Josh Allen,BUF,40.24,1,Chris Godwin Jr. | Diontae Johnson,2,15.8,,,0,0.0,False,104.54612612612614,25.493873873873852,107.52615384615385,22.513846153846146,0.7884615384615384,True,Uncle Rico
2020,3,Voldemort,Malle ❤️ 🐸,123.38,133.28,-9.900000000000006,L,0,Dak Prescott,DAL,35.48,1,Terry McLaurin | Tyreek Hill,2,29.299999999999997,,,0,0.0,False,111.55117117117118,11.828828828828819,119.95846153846153,3.4215384615384608,0.7307692307692307,False,Voldemort
2020,3,malle_dips_pouches,Pop Lockett Drop it,109.24,122.12,-12.88000000000001,L,0,Ryan Tannehill,TEN,13.24,1,Amari Cooper | DeAndre Hopkins | Robbie Chosen,3,39.8,,,0,0.0,False,102.96270270270271,6.277297297297281,107.69384615384615,1.5461538461538424,0.47435897435897434,False,malle_dips_pouches
2020,4,Big Sack Jack,Ginger FC 🏆🏆,97.8,108.4,-10.600000000000009,L,0,Kirk Cousins,MIN,16.9,1,Hollywood Brown | Keenan Allen | Sammy Watkins,3,25.1,,,0,0.0,False,105.14716417910448,-7.347164179104482,105.43846153846154,-7.6384615384615415,0.3141025641025641,False,Big Sack Jack
2020,4,Ginger FC 🏆🏆,Big Sack Jack,108.4,97.8,10.600000000000009,W,1,Russell Wilson,SEA,25.9,1,DK Metcalf | DeVante Parker | Mike Evans,3,50.3,Russell Wilson + DK Metcalf,SEA,1,12.6,True,103.91405405405405,4.485945945945957,112.13846153846154,-3.738461538461536,0.4551282051282051,False,Ginger FC 🏆🏆
