year,team,schedule_team,wins,losses,ties,games,win_equivalent,is_actual_schedule
2021,The Big Gronkowski,Malle ❤️ 🐸,11.0,3.0,0.0,14,11.0,False
2021,The Big Gronkowski,Patty Primetimes,9.0,5.0,0.0,14,9.0,False
2021,The Big Gronkowski,Pop Lockett Drop it,10.0,4.0,0.0,14,10.0,False
2021,The Big Gronkowski,Post Mahomes,8.0,6.0,0.0,14,8.0,False
2021,The Big Gronkowski,The Big Gronkowski,7.0,7.0,0.0,14,7.0,True
2021,The Big Gronkowski,ThreatLevelMidnight,10.0,4.0,0.0,14,10.0,False
2021,The Big Gronkowski,Uncle Rico,11.0,3.0,0.0,14,11.0,False
2021,The Big Gronkowski,Voldemort,11.0,3.0,0.0,14,11.0,False
2021,The Big Gronkowski,malle_dips_pouches,9.0,5.0,0.0,14,9.0,False
2021,ThreatLevelMidnight,Big Sack Jack,8.0,6.0,0.0,14,8.0,False
2021,ThreatLevelMidnight,Ginger FC,5.0,9.0,0.0,14,5.0,False
2021,ThreatLevelMidnight,Joe Mantegna,8.0,6.0,0.0,14,8.0,False
2021,ThreatLevelMidnight,Malle ❤️ 🐸,11.0,3.0,0.0,14,11.0,False
2021,ThreatLevelMidnight,Patty Primetimes,7.0,7.0,0.0,14,7.0,False
2021,ThreatLevelMidnight,Pop Lockett Drop it,10.0,4.0,0.0,14,10.0,False
2021,ThreatLevelMidnight,Post Mahomes,8.0,6.0,0.0,14,8.0,False
2021,ThreatLevelMidnight,The Big Gronkowski,7.0,7.0,0.0,14,7.0,False
2021,ThreatLevelMidnight,ThreatLevelMidnight,11.0,3.0,0.0,14,11.0,True
2021,ThreatLevelMidnight,Uncle Rico,8.0,6.0,0.0,14,8.0,False
2021,ThreatLevelMidnight,Voldemort,11.0,3.0,0.0,14,11.0,False
2021,ThreatLevelMidnight,malle_dips_pouches,6.0,8.0,0.0,14,6.0,False
2021,Uncle Rico,Big Sack Jack,6.0,8.0,0.0,14,6.0,False
2021,Uncle Rico,Ginger FC,4.0,10.0,0.0,14,4.0,False
2021,Uncle Rico,Joe Mantegna,8.0,6.0,0.0,14,8.0,False
2021,Uncle Rico,Malle ❤️ 🐸,7.0,7.0,0.0,14,7.0,False
2021,Uncle Rico,Patty Primetimes,5.0,9.0,0.0,14,5.0,False
2021,Uncle Rico,Pop Lockett Drop it,7.0,7.0,0.0,14,7.0,False
2021,Uncle Rico,Post Mahomes,6.0,8.0,0.0,14,6.0,False
2021,Uncle Rico,The Big Gronkowski,5.0,9.0,0.0,14,5.0,False
2021,Uncle Rico,ThreatLevelMidnight,7.0,7.0,0.0,14,7.0,False
2021,Uncle Rico,Uncle Rico,4.0,10.0,0.0,14,4.0,True
2021,Uncle Rico,Voldemort,7.0,7.0,0.0,14,7.0,False
2021,Uncle Rico,malle_dips_pouches,6.0,8.0,0.0,14,6.0,False
2021,Voldemort,Big Sack Jack,7.0,7.0,0.0,14,7.0,False
2021,Voldemort,Ginger FC,8.0,6.0,0.0,14,8.0,False
2021,Voldemort,Joe Mantegna,10.0,4.0,0.0,14,10.0,False
2021,Voldemort,Malle ❤️ 🐸,12.0,2.0,0.0,14,12.0,False
2021,Voldemort,Patty Primetimes,9.0,5.0,0.0,14,9.0,False
2021,Voldemort,Pop Lockett Drop it,11.0,3.0,0.0,14,11.0,False
2021,Voldemort,Post Mahomes,7.0,7.0,0.0,14,7.0,False
2021,Voldemort,The Big Gronkowski,7.0,7.0,0.0,14,7.0,False
2021,Voldemort,ThreatLevelMidnight,9.0,5.0,0.0,14,9.0,False
2021,Voldemort,Uncle Rico,8.0,6.0,0.0,14,8.0,False
2021,Voldemort,Voldemort,9.0,5.0,0.0,14,9.0,True
2021,Voldemort,malle_dips_pouches,8.0,6.0,0.0,14,8.0,False
2021,malle_dips_pouches,Big Sack Jack,5.0,9.0,0.0,14,5.0,False
2021,malle_dips_pouches,Ginger FC,3.0,11.0,0.0,14,3.0,False
2021,malle_dips_pouches,Joe Mantegna,8.0,6.0,0.0,14,8.0,False
2021,malle_dips_pouches,Malle ❤️ 🐸,8.0,6.0,0.0,14,8.0,False
2021,malle_dips_pouches,Patty Primetimes,3.0,11.0,0.0,14,3.0,False
2021,malle_dips_pouches,Pop Lockett Drop it,7.0,7.0,0.0,14,7.0,False
2021,malle_dips_pouches,Post Mahomes,4.0,10.0,0.0,14,4.0,False
2021,malle_dips_pouches,The Big Gronkowski,3.0,11.0,0.0,14,3.0,False
2021,malle_dips_pouches,ThreatLevelMidnight,6.0,8.0,0.0,14,6.0,False
2021,malle_dips_pouches,Uncle Rico,5.0,9.0,0.0,14,5.0,False
2021,malle_dips_pouches,Voldemort,4.0,10.0,0.0,14,4.0,False
2021,malle_dips_pouches,malle_dips_pouches,4.0,10.0,0.0,14,4.0,True
2022,Big Sack Jack,Big Sack Jack,10.0,4.0,0.0,14,10.0,True
2022,Big Sack Jack,Ginger FC,9.0,5.0,0.0,14,9.0,False
2022,Big Sack Jack,Joe Mantegna,8.0,6.0,0.0,14,8.0,False
2022,Big Sack Jack,Malle ❤️ 🐸,8.0,6.0,0.0,14,8.0,False
2022,Big Sack Jack,Patty Primetimes,7.0,7.0,0.0,14,7.0,False
2022,Big Sack Jack,Pop Lockett Drop it,10.0,4.0,0.0,14,10.0,False
2022,Big Sack Jack,Post Mahomes,9.0,5.0,0.0,14,9.0,False
2022,Big Sack Jack,The Big Gronkowski,10.0,4.0,0.0,14,10.0,False
2022,Big Sack Jack,ThreatLevelMidnight,6.0,8.0,0.0,14,6.0,False
2022,Big Sack Jack,Uncle Rico,5.0,9.0,0.0,14,5.0,False
2022,Big Sack Jack,Voldemort,9.0,5.0,0.0,14,9.0,False
2022,Big Sack Jack,malle_dips_pouches,10.0,4.0,0.0,14,10.0,False
2022,Ginger FC,Big Sack Jack,7.0,7.0,0.0,14,7.0,False
2022,Ginger FC,Ginger FC,8.0,6.0,0.0,14,8.0,True
2022,Ginger FC,Joe Mantegna,9.0,5.0,0.0,14,9.0,False
2022,Ginger FC,Malle ❤️ 🐸,6.0,8.0,0.0,14,6.0,False
2022,Ginger FC,Patty Primetimes,8.0,6.0,0.0,14,8.0,False
2022,Ginger FC,Pop Lockett Drop it,7.0,7.0,0.0,14,7.0,False
2022,Ginger FC,Post Mahomes,9.0,5.0,0.0,14,9.0,False
2022,Ginger FC,The Big Gronkowski,6.0,8.0,0.0,14,6.0,False
2022,Ginger FC,ThreatLevelMidnight,7.0,7.0,0.0,14,7.0,False
2022,Ginger FC,Uncle Rico,4.0,10.0,0.0,14,4.0,False
2022,Ginger FC,Voldemort,5.0,9.0,0.0,14,5.0,False
2022,Ginger FC,malle_dips_pouches,7.0,7.0,0.0,14,7.0,False
2022,Joe Mantegna,Big Sack Jack,10.0,4.0,0.0,14,10.0,False
2022,Joe Mantegna,Ginger FC,7.0,7.0,0.0,14,7.0,False
2022,Joe Mantegna,Joe Mantegna,8.0,6.0,0.0,14,8.0,True
2022,Joe Mantegna,Malle ❤️ 🐸,5.0,9.0,0.0,14,5.0,False
2022,Joe Mantegna,Patty Primetimes,9.0,5.0,0.0,14,9.0,False
2022,Joe Mantegna,Pop Lockett Drop it,9.0,5.0,0.0,14,9.0,False
2022,Joe Mantegna,Post Mahomes,9.0,5.0,0.0,14,9.0,False
2022,Joe Mantegna,The Big Gronkowski,7.0,7.0,0.0,14,7.0,False
2022,Joe Mantegna,ThreatLevelMidnight,8.0,6.0,0.0,14,8.0,False
2022,Joe Mantegna,Uncle Rico,4.0,10.0,0.0,14,4.0,False
2022,Joe Mantegna,Voldemort,5.0,9.0,0.0,14,5.0,False
2022,Joe Mantegna,malle_dips_pouches,8.0,6.0,0.0,14,8.0,False
2022,Malle ❤️ 🐸,Big Sack Jack,8.0,6.0,0.0,14,8.0,False
2022,Malle ❤️ 🐸,Ginger FC,5.0,9.0,0.0,14,5.0,False
2022,Malle ❤️ 🐸,Joe Mantegna,7.0,7.0,0.0,14,7.0,False
2022,Malle ❤️ 🐸,Malle ❤️ 🐸,4.0,10.0,0.0,14,4.0,True
2022,Malle ❤️ 🐸,Patty Primetimes,6.0,8.0,0.0,14,6.0,False
2022,Malle ❤️ 🐸,Pop Lockett Drop it,7.0,7.0,0.0,14,7.0,False
2022,Malle ❤️ 🐸,Post Mahomes,6.0,8.0,0.0,14,6.0,False
2022,Malle ❤️ 🐸,The Big Gronkowski,4.0,10.0,0.0,14,4.0,False
2022,Malle ❤️ 🐸,ThreatLevelMidnight,5.0,9.0,0.0,14,5.0,False
2022,Malle ❤️ 🐸,Uncle Rico,3.0,11.0,0.0,14,3.0,False
2022,Malle ❤️ 🐸,Voldemort,6.0,8.0,0.0,14,6.0,False
2022,Malle ❤️ 🐸,malle_dips_pouches,6.0,8.0,0.0,14,6.0,False
2022,Patty Primetimes,Big Sack Jack,8.0,6.0,0.0,14,8.0,False
2022,Patty Primetimes,Ginger FC,6.0,8.0,0.0,14,6.0,False
2022,Patty Primetimes,Joe Mantegna,4.0,10.0,0.0,14,4.0,False
2022,Patty Primetimes,Malle ❤️ 🐸,4.0,10.0,0.0,14,4.0,False
2022,Patty Primetimes,Patty Primetimes,3.0,11.0,0.0,14,3.0,True
2022,Patty Primetimes,Pop Lockett Drop it,6.0,8.0,0.0,14,6.0,False
2022,Patty Primetimes,Post Mahomes,6.0,8.0,0.0,14,6.0,False
2022,Patty Primetimes,The Big Gronkowski,4.0,10.0,0.0,14,4.0,False
2022,Patty Primetimes,ThreatLevelMidnight,4.0,10.0,0.0,14,4.0,False
2022,Patty Primetimes,Uncle Rico,1.0,13.0,0.0,14,1.0,False
2022,Patty Primetimes,Voldemort,5.0,9.0,0.0,14,5.0,False
2022,Patty Primetimes,malle_dips_pouches,3.0,11.0,0.0,14,3.0,False
2022,Pop Lockett Drop it,Big Sack Jack,3.0,11.0,0.0,14,3.0,False
2022,Pop Lockett Drop it,Ginger FC,4.0,10.0,0.0,14,4.0,False
2022,Pop Lockett Drop it,Joe Mantegna,4.0,10.0,0.0,14,4.0,False
2022,Pop Lockett Drop it,Malle ❤️ 🐸,4.0,10.0,0.0,14,4.0,False
2022,Pop Lockett Drop it,Patty Primetimes,4.0,10.0,0.0,14,4.0,False
2022,Pop Lockett Drop it,Pop Lockett Drop it,4.0,10.0,0.0,14,4.0,True
2022,Pop Lockett Drop it,Post Mahomes,4.0,10.0,0.0,14,4.0,False
2022,Pop Lockett Drop it,The Big Gronkowski,3.0,11.0,0.0,14,3.0,False
2022,Pop Lockett Drop it,ThreatLevelMidnight,5.0,9.0,0.0,14,5.0,False
2022,Pop Lockett Drop it,Uncle Rico,2.0,12.0,0.0,14,2.0,False
2022,Pop Lockett Drop it,Voldemort,4.0,10.0,0.0,14,4.0,False
2022,Pop Lockett Drop it,malle_dips_pouches,3.0,11.0,0.0,14,3.0,False
2022,Post Mahomes,Big Sack Jack,4.0,10.0,0.0,14,4.0,False
2022,Post Mahomes,Ginger FC,5.0,9.0,0.0,14,5.0,False
2022,Post Mahomes,Joe Mantegna,6.0,8.0,0.0,14,6.0,False
2022,Post Mahomes,Malle ❤️ 🐸,5.0,9.0,0.0,14,5.0,False
2022,Post Mahomes,Patty Primetimes,4.0,10.0,0.0,14,4.0,False
2022,Post Mahomes,Pop Lockett Drop it,6.0,8.0,0.0,14,6.0,False
2022,Post Mahomes,Post Mahomes,7.0,7.0,0.0,14,7.0,True
2022,Post Mahomes,The Big Gronkowski,5.0,9.0,0.0,14,5.0,False
2022,Post Mahomes,ThreatLevelMidnight,4.0,10.0,0.0,14,4.0,False
2022,Post Mahomes,Uncle Rico,2.0,12.0,0.0,14,2.0,False
2022,Post Mahomes,Voldemort,4.0,10.0,0.0,14,4.0,False
2022,Post Mahomes,malle_dips_pouches,5.0,9.0,0.0,14,5.0,False
2022,The Big Gronkowski,Big Sack Jack,7.0,7.0,0.0,14,7.0,False
2022,The Big Gronkowski,Ginger FC,9.0,5.0,0.0,14,9.0,False
2022,The Big Gronkowski,Joe Mantegna,9.0,5.0,0.0,14,9.0,False
2022,The Big Gronkowski,Malle ❤️ 🐸,8.0,6.0,0.0,14,8.0,False
2022,The Big Gronkowski,Patty Primetimes,8.0,5.0,1.0,14,8.5,False
2022,The Big Gronkowski,Pop Lockett Drop it,8.0,6.0,0.0,14,8.0,False
2022,The Big Gronkowski,Post Mahomes,9.0,5.0,0.0,14,9.0,False
2022,The Big Gronkowski,The Big Gronkowski,9.0,5.0,0.0,14,9.0,True
2022,The Big Gronkowski,ThreatLevelMidnight,10.0,4.0,0.0,14,10.0,False
2022,The Big Gronkowski,Uncle Rico,5.0,9.0,0.0,14,5.0,False
2022,The Big Gronkowski,Voldemort,6.0,8.0,0.0,14,6.0,False
2022,The Big Gronkowski,malle_dips_pouches,10.0,4.0,0.0,14,10.0,False
2022,ThreatLevelMidnight,Big Sack Jack,9.0,5.0,0.0,14,9.0,False
2022,ThreatLevelMidnight,Ginger FC,7.0,7.0,0.0,14,7.0,False
2022,ThreatLevelMidnight,Joe Mantegna,8.0,6.0,0.0,14,8.0,False
2022,ThreatLevelMidnight,Malle ❤️ 🐸,8.0,6.0,0.0,14,8.0,False
2022,ThreatLevelMidnight,Patty Primetimes,8.0,6.0,0.0,14,8.0,False
2022,ThreatLevelMidnight,Pop Lockett Drop it,6.0,8.0,0.0,14,6.0,False
2022,ThreatLevelMidnight,Post Mahomes,9.0,5.0,0.0,14,9.0,False
2022,ThreatLevelMidnight,The Big Gronkowski,7.0,7.0,0.0,14,7.0,False
2022,ThreatLevelMidnight,ThreatLevelMidnight,8.0,6.0,0.0,14,8.0,True
2022,ThreatLevelMidnight,Uncle Rico,5.0,9.0,0.0,14,5.0,False
2022,ThreatLevelMidnight,Voldemort,6.0,8.0,0.0,14,6.0,False
2022,ThreatLevelMidnight,malle_dips_pouches,7.0,7.0,0.0,14,7.0,False
2022,Uncle Rico,Big Sack Jack,8.0,6.0,0.0,14,8.0,False
2022,Uncle Rico,Ginger FC,9.0,5.0,0.0,14,9.0,False
2022,Uncle Rico,Joe Mantegna,11.0,3.0,0.0,14,11.0,False
2022,Uncle Rico,Malle ❤️ 🐸,7.0,7.0,0.0,14,7.0,False
2022,Uncle Rico,Patty Primetimes,11.0,3.0,0.0,14,11.0,False
2022,Uncle Rico,Pop Lockett Drop it,8.0,6.0,0.0,14,8.0,False
2022,Uncle Rico,Post Mahomes,10.0,4.0,0.0,14,10.0,False
2022,Uncle Rico,The Big Gronkowski,9.0,5.0,0.0,14,9.0,False
2022,Uncle Rico,ThreatLevelMidnight,8.0,6.0,0.0,14,8.0,False
2022,Uncle Rico,Uncle Rico,5.0,9.0,0.0,14,5.0,True
2022,Uncle Rico,Voldemort,7.0,7.0,0.0,14,7.0,False
2022,Uncle Rico,malle_dips_pouches,8.0,6.0,0.0,14,8.0,False
2022,Voldemort,Big Sack Jack,11.0,3.0,0.0,14,11.0,False
2022,Voldemort,Ginger FC,9.0,4.0,1.0,14,9.5,False
2022,Voldemort,Joe Mantegna,10.0,4.0,0.0,14,10.0,False
2022,Voldemort,Malle ❤️ 🐸,9.0,5.0,0.0,14,9.0,False
2022,Voldemort,Patty Primetimes,10.0,4.0,0.0,14,10.0,False
2022,Voldemort,Pop Lockett Drop it,12.0,2.0,0.0,14,12.0,False
2022,Voldemort,Post Mahomes,11.0,3.0,0.0,14,11.0,False
2022,Voldemort,The Big Gronkowski,11.0,3.0,0.0,14,11.0,False
2022,Voldemort,ThreatLevelMidnight,9.0,5.0,0.0,14,9.0,False
2022,Voldemort,Uncle Rico,7.0,7.0,0.0,14,7.0,False
2022,Voldemort,Voldemort,10.0,4.0,0.0,14,10.0,True
2022,Voldemort,malle_dips_pouches,13.0,1.0,0.0,14,13.0,False
2022,malle_dips_pouches,Big Sack Jack,9.0,5.0,0.0,14,9.0,False
2022,malle_dips_pouches,Ginger FC,9.0,5.0,0.0,14,9.0,False
2022,malle_dips_pouches,Joe Mantegna,9.0,5.0,0.0,14,9.0,False
2022,malle_dips_pouches,Malle ❤️ 🐸,8.0,6.0,0.0,14,8.0,False
2022,malle_dips_pouches,Patty Primetimes,10.0,4.0,0.0,14,10.0,False
2022,malle_dips_pouches,Pop Lockett Drop it,10.0,4.0,0.0,14,10.0,False
2022,malle_dips_pouches,Post Mahomes,9.0,5.0,0.0,14,9.0,False
2022,malle_dips_pouches,The Big Gronkowski,9.0,5.0,0.0,14,9.0,False
2022,malle_dips_pouches,ThreatLevelMidnight,9.0,5.0,0.0,14,9.0,False
2022,malle_dips_pouches,Uncle Rico,6.0,8.0,0.0,14,6.0,False
2022,malle_dips_pouches,Voldemort,7.0,7.0,0.0,14,7.0,False
2022,malle_dips_pouches,malle_dips_pouches,8.0,6.0,0.0,14,8.0,True
2023,Buttermilk Puuump,Buttermilk Puuump,6.0,8.0,0.0,14,6.0,True
2023,Buttermilk Puuump,Ginger FC,7.0,7.0,0.0,14,7.0,False
2023,Buttermilk Puuump,Joe Mantegna,6.0,8.0,0.0,14,6.0,False
2023,Buttermilk Puuump,Malle ❤️ 🐸,6.0,8.0,0.0,14,6.0,False
2023,Buttermilk Puuump,Patty Primetimes,7.0,7.0,0.0,14,7.0,False
2023,Buttermilk Puuump,Pop Lockett Drop it,3.0,11.0,0.0,14,3.0,False
2023,Buttermilk Puuump,Post Mahomes,4.0,10.0,0.0,14,4.0,False
2023,Buttermilk Puuump,The Big Gronkowski,5.0,9.0,0.0,14,5.0,False
2023,Buttermilk Puuump,ThreatLevelMidnight,8.0,6.0,0.0,14,8.0,False
2023,Buttermilk Puuump,Uncle Rico,8.0,6.0,0.0,14,8.0,False
2023,Buttermilk Puuump,Voldemort,2.0,12.0,0.0,14,2.0,False
2023,Buttermilk Puuump,malle_dips_pouches,7.0,7.0,0.0,14,7.0,False
2023,Ginger FC,Buttermilk Puuump,3.0,11.0,0.0,14,3.0,False
2023,Ginger FC,Ginger FC,4.0,10.0,0.0,14,4.0,True
2023,Ginger FC,Joe Mantegna,6.0,8.0,0.0,14,6.0,False
2023,Ginger FC,Malle ❤️ 🐸,4.0,10.0,0.0,14,4.0,False
2023,Ginger FC,Patty Primetimes,2.0,12.0,0.0,14,2.0,False
2023,Ginger FC,Pop Lockett Drop it,4.0,10.0,0.0,14,4.0,False
2023,Ginger FC,Post Mahomes,5.0,9.0,0.0,14,5.0,False
2023,Ginger FC,The Big Gronkowski,3.0,11.0,0.0,14,3.0,False
2023,Ginger FC,ThreatLevelMidnight,4.0,10.0,0.0,14,4.0,False
2023,Ginger FC,Uncle Rico,5.0,9.0,0.0,14,5.0,False
2023,Ginger FC,Voldemort,3.0,11.0,0.0,14,3.0,False
2023,Ginger FC,malle_dips_pouches,5.0,9.0,0.0,14,5.0,False
2023,Joe Mantegna,Buttermilk Puuump,10.0,4.0,0.0,14,10.0,False
2023,Joe Mantegna,Ginger FC,12.0,2.0,0.0,14,12.0,False
2023,Joe Mantegna,Joe Mantegna,13.0,1.0,0.0,14,13.0,True
2023,Joe Mantegna,Malle ❤️ 🐸,10.0,4.0,0.0,14,10.0,False
2023,Joe Mantegna,Patty Primetimes,9.0,5.0,0.0,14,9.0,False
2023,Joe Mantegna,Pop Lockett Drop it,10.0,4.0,0.0,14,10.0,False
2023,Joe Mantegna,Post Mahomes,8.0,6.0,0.0,14,8.0,False
2023,Joe Mantegna,The Big Gronkowski,9.0,5.0,0.0,14,9.0,False
2023,Joe Mantegna,ThreatLevelMidnight,10.0,4.0,0.0,14,10.0,False
2023,Joe Mantegna,Uncle Rico,9.0,5.0,0.0,14,9.0,False
2023,Joe Mantegna,Voldemort,6.0,8.0,0.0,14,6.0,False
2023,Joe Mantegna,malle_dips_pouches,5.0,9.0,0.0,14,5.0,False
2023,Malle ❤️ 🐸,Buttermilk Puuump,11.0,3.0,0.0,14,11.0,False
2023,Malle ❤️ 🐸,Ginger FC,8.0,6.0,0.0,14,8.0,False
2023,Malle ❤️ 🐸,Joe Mantegna,10.0,4.0,0.0,14,10.0,False
2023,Malle ❤️ 🐸,Malle ❤️ 🐸,7.0,7.0,0.0,14,7.0,True
2023,Malle ❤️ 🐸,Patty Primetimes,10.0,4.0,0.0,14,10.0,False
2023,Malle ❤️ 🐸,Pop Lockett Drop it,8.0,6.0,0.0,14,8.0,False
2023,Malle ❤️ 🐸,Post Mahomes,8.0,6.0,0.0,14,8.0,False
2023,Malle ❤️ 🐸,The Big Gronkowski,6.0,8.0,0.0,14,6.0,False
2023,Malle ❤️ 🐸,ThreatLevelMidnight,7.0,7.0,0.0,14,7.0,False
2023,Malle ❤️ 🐸,Uncle Rico,9.0,5.0,0.0,14,9.0,False
2023,Malle ❤️ 🐸,Voldemort,5.0,9.0,0.0,14,5.0,False
2023,Malle ❤️ 🐸,malle_dips_pouches,7.0,7.0,0.0,14,7.0,False
2023,Patty Primetimes,Buttermilk Puuump,6.0,8.0,0.0,14,6.0,False
2023,Patty Primetimes,Ginger FC,5.0,9.0,0.0,14,5.0,False
2023,Patty Primetimes,Joe Mantegna,8.0,6.0,0.0,14,8.0,False
2023,Patty Primetimes,Malle ❤️ 🐸,7.0,7.0,0.0,14,7.0,False
2023,Patty Primetimes,Patty Primetimes,5.0,9.0,0.0,14,5.0,True
2023,Patty Primetimes,Pop Lockett Drop it,5.0,9.0,0.0,14,5.0,False
2023,Patty Primetimes,Post Mahomes,5.0,9.0,0.0,14,5.0,False
2023,Patty Primetimes,The Big Gronkowski,6.0,8.0,0.0,14,6.0,False
2023,Patty Primetimes,ThreatLevelMidnight,7.0,7.0,0.0,14,7.0,False
2023,Patty Primetimes,Uncle Rico,8.0,6.0,0.0,14,8.0,False
2023,Patty Primetimes,Voldemort,3.0,11.0,0.0,14,3.0,False
2023,Patty Primetimes,malle_dips_pouches,6.0,8.0,0.0,14,6.0,False
2023,Pop Lockett Drop it,Buttermilk Puuump,9.0,5.0,0.0,14,9.0,False
2023,Pop Lockett Drop it,Ginger FC,6.0,8.0,0.0,14,6.0,False
2023,Pop Lockett Drop it,Joe Mantegna,9.0,5.0,0.0,14,9.0,False
2023,Pop Lockett Drop it,Malle ❤️ 🐸,6.0,8.0,0.0,14,6.0,False
2023,Pop Lockett Drop it,Patty Primetimes,6.0,8.0,0.0,14,6.0,False
2023,Pop Lockett Drop it,Pop Lockett Drop it,5.0,9.0,0.0,14,5.0,True
2023,Pop Lockett Drop it,Post Mahomes,6.0,8.0,0.0,14,6.0,False
2023,Pop Lockett Drop it,The Big Gronkowski,5.0,9.0,0.0,14,5.0,False
2023,Pop Lockett Drop it,ThreatLevelMidnight,6.0,8.0,0.0,14,6.0,False
2023,Pop Lockett Drop it,Uncle Rico,7.0,7.0,0.0,14,7.0,False
2023,Pop Lockett Drop it,Voldemort,5.0,9.0,0.0,14,5.0,False
2023,Pop Lockett Drop it,malle_dips_pouches,7.0,7.0,0.0,14,7.0,False
2023,Post Mahomes,Buttermilk Puuump,12.0,2.0,0.0,14,12.0,False
2023,Post Mahomes,Ginger FC,11.0,3.0,0.0,14,11.0,False
2023,Post Mahomes,Joe Mantegna,12.0,2.0,0.0,14,12.0,False
2023,Post Mahomes,Malle ❤️ 🐸,9.0,5.0,0.0,14,9.0,False
2023,Post Mahomes,Patty Primetimes,11.0,3.0,0.0,14,11.0,False
2023,Post Mahomes,Pop Lockett Drop it,9.0,5.0,0.0,14,9.0,False
2023,Post Mahomes,Post Mahomes,8.0,6.0,0.0,14,8.0,True
2023,Post Mahomes,The Big Gronkowski,9.0,5.0,0.0,14,9.0,False
2023,Post Mahomes,ThreatLevelMidnight,10.0,4.0,0.0,14,10.0,False
2023,Post Mahomes,Uncle Rico,11.0,3.0,0.0,14,11.0,False
2023,Post Mahomes,Voldemort,8.0,6.0,0.0,14,8.0,False
2023,Post Mahomes,malle_dips_pouches,9.0,5.0,0.0,14,9.0,False
2023,The Big Gronkowski,Buttermilk Puuump,8.0,6.0,0.0,14,8.0,False
2023,The Big Gronkowski,Ginger FC,6.0,8.0,0.0,14,6.0,False
2023,The Big Gronkowski,Joe Mantegna,9.0,5.0,0.0,14,9.0,False
2023,The Big Gronkowski,Malle ❤️ 🐸,8.0,6.0,0.0,14,8.0,False
2023,The Big Gronkowski,Patty Primetimes,7.0,7.0,0.0,14,7.0,False
2023,The Big Gronkowski,Pop Lockett Drop it,7.0,7.0,0.0,14,7.0,False
2023,The Big Gronkowski,Post Mahomes,7.0,7.0,0.0,14,7.0,False
2023,The Big Gronkowski,The Big Gronkowski,7.0,7.0,0.0,14,7.0,True
2023,The Big Gronkowski,ThreatLevelMidnight,7.0,7.0,0.0,14,7.0,False
2023,The Big Gronkowski,Uncle Rico,7.0,7.0,0.0,14,7.0,False
2023,The Big Gronkowski,Voldemort,6.0,8.0,0.0,14,6.0,False
2023,The Big Gronkowski,malle_dips_pouches,5.0,9.0,0.0,14,5.0,False
2023,ThreatLevelMidnight,Buttermilk Puuump,11.0,3.0,0.0,14,11.0,False
2023,ThreatLevelMidnight,Ginger FC,10.0,4.0,0.0,14,10.0,False
2023,ThreatLevelMidnight,Joe Mantegna,11.0,3.0,0.0,14,11.0,False
2023,ThreatLevelMidnight,Malle ❤️ 🐸,11.0,3.0,0.0,14,11.0,False
2023,ThreatLevelMidnight,Patty Primetimes,12.0,2.0,0.0,14,12.0,False
2023,ThreatLevelMidnight,Pop Lockett Drop it,10.0,4.0,0.0,14,10.0,False
2023,ThreatLevelMidnight,Post Mahomes,9.0,5.0,0.0,14,9.0,False
2023,ThreatLevelMidnight,The Big Gronkowski,10.0,4.0,0.0,14,10.0,False
2023,ThreatLevelMidnight,ThreatLevelMidnight,10.0,4.0,0.0,14,10.0,True
2023,ThreatLevelMidnight,Uncle Rico,10.0,4.0,0.0,14,10.0,False
2023,ThreatLevelMidnight,Voldemort,6.0,8.0,0.0,14,6.0,False
2023,ThreatLevelMidnight,malle_dips_pouches,7.0,7.0,0.0,14,7.0,False
2023,Uncle Rico,Buttermilk Puuump,6.0,8.0,0.0,14,6.0,False
2023,Uncle Rico,Ginger FC,5.0,9.0,0.0,14,5.0,False
2023,Uncle Rico,Joe Mantegna,6.0,8.0,0.0,14,6.0,False
2023,Uncle Rico,Malle ❤️ 🐸,5.0,9.0,0.0,14,5.0,False
2023,Uncle Rico,Patty Primetimes,4.0,10.0,0.0,14,4.0,False
2023,Uncle Rico,Pop Lockett Drop it,3.0,11.0,0.0,14,3.0,False
2023,Uncle Rico,Post Mahomes,5.0,9.0,0.0,14,5.0,False
2023,Uncle Rico,The Big Gronkowski,6.0,8.0,0.0,14,6.0,False
2023,Uncle Rico,ThreatLevelMidnight,5.0,9.0,0.0,14,5.0,False
2023,Uncle Rico,Uncle Rico,4.0,10.0,0.0,14,4.0,True
2023,Uncle Rico,Voldemort,5.0,9.0,0.0,14,5.0,False
2023,Uncle Rico,malle_dips_pouches,3.0,11.0,0.0,14,3.0,False
2023,Voldemort,Buttermilk Puuump,9.0,5.0,0.0,14,9.0,False
2023,Voldemort,Ginger FC,10.0,4.0,0.0,14,10.0,False
2023,Voldemort,Joe Mantegna,8.0,6.0,0.0,14,8.0,False
2023,Voldemort,Malle ❤️ 🐸,7.0,7.0,0.0,14,7.0,False
2023,Voldemort,Patty Primetimes,9.0,5.0,0.0,14,9.0,False
2023,Voldemort,Pop Lockett Drop it,7.0,7.0,0.0,14,7.0,False
2023,Voldemort,Post Mahomes,7.0,7.0,0.0,14,7.0,False
2023,Voldemort,The Big Gronkowski,7.0,7.0,0.0,14,7.0,False
2023,Voldemort,ThreatLevelMidnight,8.0,6.0,0.0,14,8.0,False
2023,Voldemort,Uncle Rico,7.0,7.0,0.0,14,7.0,False
2023,Voldemort,Voldemort,7.0,7.0,0.0,14,7.0,True
2023,Voldemort,malle_dips_pouches,7.0,7.0,0.0,14,7.0,False
