year,week,fantasy_team,opponent,score,opponent_score,canonical_team,canonical_opponent,margin,win,loss,tie,all_play_wins,all_play_losses,all_play_ties,expected_win_rate,weekly_score_rank,teams_that_week,bad_beat_value,bad_beat,severe_bad_beat,brutal_bad_beat,lucky_win,severe_lucky_win
2025,10,Malle ❤️ 🐸,Joe Mantegna,102.12,89.9,Malle ❤️ 🐸,Joe Mantegna,12.219999999999999,1,0,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,-0.5454545454545454,0,0,0,1,0
2022,6,The Big Gronkowski,Pop Lockett Drop it,102.3,87.74,The Big Gronkowski,Pop Lockett Drop it,14.560000000000002,1,0,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,-0.5454545454545454,0,0,0,1,0
2022,2,ThreatLevelMidnight,Patty Primetimes,102.38,91.88,ThreatLevelMidnight,Patty Primetimes,10.5,1,0,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,-0.5454545454545454,0,0,0,1,0
2024,7,Joe Mantegna,Uncle Rico,102.56,86.86,Joe Mantegna,Uncle Rico,15.700000000000003,1,0,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,-0.5454545454545454,0,0,0,1,0
2024,12,Pop Lockett Drop it,Ginger FC,102.78,90.32,Pop Lockett Drop it,Ginger FC,12.460000000000008,1,0,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,-0.5454545454545454,0,0,0,1,0
2020,6,Uncle Rico,Ginger FC,103.08,71.94,Uncle Rico,Ginger FC,31.14,1,0,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,-0.5454545454545454,0,0,0,1,0
2025,14,Uncle Rico,Buttermilk Puuump,103.16,89.76,Uncle Rico,Buttermilk Puuump,13.399999999999991,1,0,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,-0.5454545454545454,0,0,0,1,0
2024,6,Ginger FC,ThreatLevelMidnight,103.52,77.46,Ginger FC,ThreatLevelMidnight,26.060000000000002,1,0,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,-0.5454545454545454,0,0,0,1,0
2025,3,Ginger FC,malle_dips_pouches,103.6,79.84,Ginger FC,malle_dips_pouches,23.75999999999999,1,0,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,-0.5454545454545454,0,0,0,1,0
2021,11,Patty Primetimes,The Big Gronkowski,103.96,96.52,Patty Primetimes,The Big Gronkowski,7.439999999999998,1,0,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,-0.5454545454545454,0,0,0,1,0
2018,10,Voldemort,Ginger FC,104.38,86.7,Voldemort,Ginger FC,17.679999999999993,1,0,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,-0.5454545454545454,0,0,0,1,0
2020,11,Ginger FC,ThreatLevelMidnight,105.38,102.48,Ginger FC,ThreatLevelMidnight,2.8999999999999915,1,0,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,-0.5454545454545454,0,0,0,1,0
2019,1,Joe Mantegna,Big Sack Jack,105.82,79.54,Joe Mantegna,Big Sack Jack,26.279999999999987,1,0,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,-0.5454545454545454,0,0,0,1,0
2023,2,Ginger FC,Pop Lockett Drop it,107.16,103.24,Ginger FC,Pop Lockett Drop it,3.9200000000000017,1,0,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,-0.5454545454545454,0,0,0,1,0
2022,5,Patty Primetimes,Big Sack Jack,107.38,101.58,Patty Primetimes,Big Sack Jack,5.799999999999997,1,0,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,-0.5454545454545454,0,0,0,1,0
2020,4,Ginger FC,Big Sack Jack,108.4,97.8,Ginger FC,Big Sack Jack,10.600000000000009,1,0,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,-0.5454545454545454,0,0,0,1,0
2021,1,Post Mahomes,Patty Primetimes,109.06,103.1,Post Mahomes,Patty Primetimes,5.960000000000008,1,0,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,-0.5454545454545454,0,0,0,1,0
2023,13,malle_dips_pouches,Post Mahomes,109.84,102.3,malle_dips_pouches,Post Mahomes,7.540000000000006,1,0,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,-0.5454545454545454,0,0,0,1,0
2025,12,Voldemort,Uncle Rico,109.96,99.84,Voldemort,Uncle Rico,10.11999999999999,1,0,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,-0.5454545454545454,0,0,0,1,0
2020,7,Uncle Rico,Big Sack Jack,110.18,63.9,Uncle Rico,Big Sack Jack,46.28000000000001,1,0,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,-0.5454545454545454,0,0,0,1,0
2025,4,malle_dips_pouches,Uncle Rico,110.4,103.58,malle_dips_pouches,Uncle Rico,6.820000000000007,1,0,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,-0.5454545454545454,0,0,0,1,0
2020,2,Uncle Rico,Joe Mantegna,112.2,94.7,Uncle Rico,Joe Mantegna,17.5,1,0,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,-0.5454545454545454,0,0,0,1,0
2021,14,Malle ❤️ 🐸,Voldemort,113.22,108.84,Malle ❤️ 🐸,Voldemort,4.3799999999999955,1,0,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,-0.5454545454545454,0,0,0,1,0
2024,13,Post Mahomes,ThreatLevelMidnight,113.58,91.3,Post Mahomes,ThreatLevelMidnight,22.28,1,0,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,-0.5454545454545454,0,0,0,1,0
2020,9,Big Sack Jack,Malle ❤️ 🐸,113.68,81.76,Big Sack Jack,Malle ❤️ 🐸,31.92,1,0,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,-0.5454545454545454,0,0,0,1,0
2021,7,Voldemort,Pop Lockett Drop it,113.68,100.14,Voldemort,Pop Lockett Drop it,13.540000000000006,1,0,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,-0.5454545454545454,0,0,0,1,0
2021,2,Pop Lockett Drop it,Big Sack Jack,116.82,109.02,Pop Lockett Drop it,Big Sack Jack,7.799999999999997,1,0,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,-0.5454545454545454,0,0,0,1,0
2021,6,Malle ❤️ 🐸,Pop Lockett Drop it,118.08,93.26,Malle ❤️ 🐸,Pop Lockett Drop it,24.819999999999993,1,0,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,-0.5454545454545454,0,0,0,1,0
2025,5,malle_dips_pouches,Malle ❤️ 🐸,119.1,89.34,malle_dips_pouches,Malle ❤️ 🐸,29.75999999999999,1,0,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,-0.5454545454545454,0,0,0,1,0
2023,3,Patty Primetimes,Uncle Rico,122.66,116.06,Patty Primetimes,Uncle Rico,6.599999999999994,1,0,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,-0.5454545454545454,0,0,0,1,0
2017,8,Pop Lockett Drop it,Ur The Best Bellows,86.96,61.9,Pop Lockett Drop it,Joe Mantegna,25.059999999999995,1,0,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,-0.4545454545454546,0,0,0,0,0
2017,9,Hello Harvard,The Big Gronkowski,87.84,78.14,Hello Harvard,The Big Gronkowski,9.700000000000003,1,0,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,-0.4545454545454546,0,0,0,0,0
2017,12,Pop Lockett Drop it,Little Red Fournette,88.18,76.24,Pop Lockett Drop it,Post Mahomes,11.940000000000012,1,0,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,-0.4545454545454546,0,0,0,0,0
2017,5,Voldemort,Ur The Best Bellows,89.12,79.76,Voldemort,Joe Mantegna,9.36,1,0,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,-0.4545454545454546,0,0,0,0,0
2019,11,malle_dips_pouches,Malle ❤️ 🐸,89.82,74.56,malle_dips_pouches,Malle ❤️ 🐸,15.259999999999991,1,0,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,-0.4545454545454546,0,0,0,0,0
2019,13,ThreatLevelMidnight,Ginger FC,91.38,81.58,ThreatLevelMidnight,Ginger FC,9.799999999999997,1,0,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,-0.4545454545454546,0,0,0,0,0
2017,2,Ginger FC,Pop Lockett Drop it,92.8,68.78,Ginger FC,Pop Lockett Drop it,24.019999999999996,1,0,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,-0.4545454545454546,0,0,0,0,0
2018,13,Voldemort,The Big Gronkowski,93.0,91.76,Voldemort,The Big Gronkowski,1.2399999999999949,1,0,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,-0.4545454545454546,0,0,0,0,0
2019,4,Voldemort,Uncle Rico,93.6,81.42,Voldemort,Uncle Rico,12.179999999999993,1,0,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,-0.4545454545454546,0,0,0,0,0
2017,13,Voldemort,The Big Gronkowski,94.12,92.2,Voldemort,The Big Gronkowski,1.9200000000000017,1,0,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,-0.4545454545454546,0,0,0,0,0
2017,10,Little Red Fournette,Ur The Best Bellows,95.56,60.0,Post Mahomes,Joe Mantegna,35.56,1,0,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,-0.4545454545454546,0,0,0,0,0
2019,9,Voldemort,Post Mahomes,96.2,78.14,Voldemort,Post Mahomes,18.060000000000002,1,0,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,-0.4545454545454546,0,0,0,0,0
2019,2,Malle ❤️ 🐸,Uncle Rico,96.4,84.12,Malle ❤️ 🐸,Uncle Rico,12.280000000000001,1,0,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,-0.4545454545454546,0,0,0,0,0
2018,3,Malle ❤️ 🐸,Voldemort,96.5,82.22,Malle ❤️ 🐸,Voldemort,14.280000000000001,1,0,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,-0.4545454545454546,0,0,0,0,0
2019,7,Post Mahomes,The Big Gronkowski,96.62,64.44,Post Mahomes,The Big Gronkowski,32.18000000000001,1,0,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,-0.4545454545454546,0,0,0,0,0
2018,9,Voldemort,Post Mahomes,98.74,97.48,Voldemort,Post Mahomes,1.259999999999991,1,0,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,-0.4545454545454546,0,0,0,0,0
2019,6,Pop Lockett Drop it,The Big Gronkowski,100.0,55.0,Pop Lockett Drop it,The Big Gronkowski,45.0,1,0,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,-0.4545454545454546,0,0,0,0,0
2018,2,Dillon Panthers,Uncle Rico,100.02,98.54,Dillon Panthers,Uncle Rico,1.4799999999999898,1,0,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,-0.4545454545454546,0,0,0,0,0
2025,1,ThreatLevelMidnight,Joe Mantegna,100.88,83.04,ThreatLevelMidnight,Joe Mantegna,17.83999999999999,1,0,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,-0.4545454545454546,0,0,0,0,0
2018,1,Uncle Rico,Joe Mantegna,101.54,88.84,Uncle Rico,Joe Mantegna,12.700000000000003,1,0,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,-0.4545454545454546,0,0,0,0,0
2017,11,Hello Harvard,Voldemort,101.56,97.3,Hello Harvard,Voldemort,4.260000000000005,1,0,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,-0.4545454545454546,0,0,0,0,0
2022,14,The Big Gronkowski,Joe Mantegna,102.2,97.38,The Big Gronkowski,Joe Mantegna,4.820000000000007,1,0,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,-0.4545454545454546,0,0,0,0,0
2020,10,Voldemort,Big Sack Jack,102.68,64.62,Voldemort,Big Sack Jack,38.06,1,0,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,-0.4545454545454546,0,0,0,0,0
2019,10,Joe Mantegna,Post Mahomes,103.22,90.26,Joe Mantegna,Post Mahomes,12.959999999999994,1,0,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,-0.4545454545454546,0,0,0,0,0
2021,12,Post Mahomes,Patty Primetimes,103.78,89.0,Post Mahomes,Patty Primetimes,14.780000000000001,1,0,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,-0.4545454545454546,0,0,0,0,0
2024,4,ThreatLevelMidnight,Joe Mantegna,103.78,92.54,ThreatLevelMidnight,Joe Mantegna,11.239999999999995,1,0,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,-0.4545454545454546,0,0,0,0,0
2018,7,Dillon Panthers,Joe Mantegna,104.6,101.32,Dillon Panthers,Joe Mantegna,3.280000000000001,1,0,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,-0.4545454545454546,0,0,0,0,0
2022,1,Big Sack Jack,Pop Lockett Drop it,105.02,100.0,Big Sack Jack,Pop Lockett Drop it,5.019999999999996,1,0,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,-0.4545454545454546,0,0,0,0,0
2018,12,Voldemort,Big Sack Jack,106.22,61.04,Voldemort,Big Sack Jack,45.18,1,0,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,-0.4545454545454546,0,0,0,0,0
2024,3,The Big Gronkowski,Buttermilk Puuump,106.46,89.46,The Big Gronkowski,Buttermilk Puuump,17.0,1,0,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,-0.4545454545454546,0,0,0,0,0
2018,6,Dillon Panthers,Voldemort,106.52,95.7,Dillon Panthers,Voldemort,10.819999999999993,1,0,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,-0.4545454545454546,0,0,0,0,0
2020,12,Big Sack Jack,ThreatLevelMidnight,106.58,102.6,Big Sack Jack,ThreatLevelMidnight,3.980000000000004,1,0,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,-0.4545454545454546,0,0,0,0,0
2023,11,Malle ❤️ 🐸,Uncle Rico,106.9,89.34,Malle ❤️ 🐸,Uncle Rico,17.560000000000002,1,0,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,-0.4545454545454546,0,0,0,0,0
2025,10,Patty Primetimes,malle_dips_pouches,107.24,85.92,Patty Primetimes,malle_dips_pouches,21.319999999999993,1,0,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,-0.4545454545454546,0,0,0,0,0
2023,5,The Big Gronkowski,Malle ❤️ 🐸,107.38,91.12,The Big Gronkowski,Malle ❤️ 🐸,16.25999999999999,1,0,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,-0.4545454545454546,0,0,0,0,0
2022,13,Joe Mantegna,Pop Lockett Drop it,107.5,102.76,Joe Mantegna,Pop Lockett Drop it,4.739999999999995,1,0,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,-0.4545454545454546,0,0,0,0,0
2024,6,Post Mahomes,Patty Primetimes,107.62,101.56,Post Mahomes,Patty Primetimes,6.060000000000002,1,0,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,-0.4545454545454546,0,0,0,0,0
2020,6,Post Mahomes,The Big Gronkowski,107.82,89.42,Post Mahomes,The Big Gronkowski,18.39999999999999,1,0,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,-0.4545454545454546,0,0,0,0,0
2022,5,Pop Lockett Drop it,ThreatLevelMidnight,109.16,75.16,Pop Lockett Drop it,ThreatLevelMidnight,34.0,1,0,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,-0.4545454545454546,0,0,0,0,0
2023,2,Joe Mantegna,You Better Park It,110.0,98.0,Joe Mantegna,Buttermilk Puuump,12.0,1,0,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,-0.4545454545454546,0,0,0,0,0
2018,4,malle_dips_pouches,Voldemort,112.2,93.16,malle_dips_pouches,Voldemort,19.040000000000006,1,0,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,-0.4545454545454546,0,0,0,0,0
2023,14,Joe Mantegna,Pop Lockett Drop it,112.2,73.14,Joe Mantegna,Pop Lockett Drop it,39.06,1,0,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,-0.4545454545454546,0,0,0,0,0
2020,5,Joe Mantegna,Voldemort,113.56,83.94,Joe Mantegna,Voldemort,29.620000000000005,1,0,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,-0.4545454545454546,0,0,0,0,0
2025,8,Joe Mantegna,malle_dips_pouches,114.18,83.66,Joe Mantegna,malle_dips_pouches,30.52000000000001,1,0,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,-0.4545454545454546,0,0,0,0,0
2021,14,Post Mahomes,Big Sack Jack,115.22,97.62,Post Mahomes,Big Sack Jack,17.599999999999994,1,0,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,-0.4545454545454546,0,0,0,0,0
2019,5,Ginger FC,Uncle Rico,115.46,90.36,Ginger FC,Uncle Rico,25.099999999999994,1,0,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,-0.4545454545454546,0,0,0,0,0
2020,11,The Big Gronkowski,Patty Primetimes,115.6,75.52,The Big Gronkowski,Patty Primetimes,40.08,1,0,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,-0.4545454545454546,0,0,0,0,0
2020,13,Pop Lockett Drop it,Big Sack Jack,115.6,80.12,Pop Lockett Drop it,Big Sack Jack,35.47999999999999,1,0,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,-0.4545454545454546,0,0,0,0,0
2020,4,malle_dips_pouches,Post Mahomes,115.84,102.72,malle_dips_pouches,Post Mahomes,13.120000000000005,1,0,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,-0.4545454545454546,0,0,0,0,0
2020,9,The Big Gronkowski,malle_dips_pouches,116.08,71.7,The Big Gronkowski,malle_dips_pouches,44.379999999999995,1,0,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,-0.4545454545454546,0,0,0,0,0
2024,2,Voldemort,Joe Mantegna,117.26,109.92,Voldemort,Joe Mantegna,7.340000000000003,1,0,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,-0.4545454545454546,0,0,0,0,0
2021,7,Uncle Rico,Big Sack Jack,117.88,94.44,Uncle Rico,Big Sack Jack,23.439999999999998,1,0,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,-0.4545454545454546,0,0,0,0,0
2023,8,The Big Gronkowski,Patty Primetimes,118.52,108.76,The Big Gronkowski,Patty Primetimes,9.759999999999991,1,0,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,-0.4545454545454546,0,0,0,0,0
2024,13,The Big Gronkowski,Ginger FC,119.06,105.86,The Big Gronkowski,Ginger FC,13.200000000000003,1,0,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,-0.4545454545454546,0,0,0,0,0
2021,1,Ginger FC,Pop Lockett Drop it,120.32,103.44,Ginger FC,Pop Lockett Drop it,16.879999999999995,1,0,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,-0.4545454545454546,0,0,0,0,0
2020,3,Pop Lockett Drop it,malle_dips_pouches,122.12,109.24,Pop Lockett Drop it,malle_dips_pouches,12.88000000000001,1,0,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,-0.4545454545454546,0,0,0,0,0
2021,5,Malle ❤️ 🐸,ThreatLevelMidnight,122.94,102.78,Malle ❤️ 🐸,ThreatLevelMidnight,20.159999999999997,1,0,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,-0.4545454545454546,0,0,0,0,0
2024,14,Patty Primetimes,Malle ❤️ 🐸,124.98,103.32,Patty Primetimes,Malle ❤️ 🐸,21.66000000000001,1,0,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,-0.4545454545454546,0,0,0,0,0
2023,3,malle_dips_pouches,ThreatLevelMidnight,125.22,121.06,malle_dips_pouches,ThreatLevelMidnight,4.159999999999997,1,0,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,-0.4545454545454546,0,0,0,0,0
2017,1,PickUpYourBratsMalle,malle_dips_pouches,82.12,68.68,ThreatLevelMidnight,malle_dips_pouches,13.439999999999998,1,0,0,7.0,4.0,0.0,0.6363636363636364,5.0,12.0,-0.36363636363636365,0,0,0,0,0
2018,13,Big Sack Jack,Joe Mantegna,95.1,90.4,Big Sack Jack,Joe Mantegna,4.699999999999989,1,0,0,7.0,4.0,0.0,0.6363636363636364,5.0,12.0,-0.36363636363636365,0,0,0,0,0
2017,10,Ginger FC,Voldemort,95.86,82.44,Ginger FC,Voldemort,13.420000000000002,1,0,0,7.0,4.0,0.0,0.6363636363636364,5.0,12.0,-0.36363636363636365,0,0,0,0,0
2017,2,PickUpYourBratsMalle,Little Red Fournette,96.02,81.54,ThreatLevelMidnight,Post Mahomes,14.47999999999999,1,0,0,7.0,4.0,0.0,0.6363636363636364,5.0,12.0,-0.36363636363636365,0,0,0,0,0
2019,2,Voldemort,The Big Gronkowski,96.92,72.32,Voldemort,The Big Gronkowski,24.60000000000001,1,0,0,7.0,4.0,0.0,0.6363636363636364,5.0,12.0,-0.36363636363636365,0,0,0,0,0
2024,10,Uncle Rico,Buttermilk Puuump,97.24,84.3,Uncle Rico,Buttermilk Puuump,12.939999999999998,1,0,0,7.0,4.0,0.0,0.6363636363636364,5.0,12.0,-0.36363636363636365,0,0,0,0,0
2019,7,Big Sack Jack,Uncle Rico,97.46,78.68,Big Sack Jack,Uncle Rico,18.779999999999987,1,0,0,7.0,4.0,0.0,0.6363636363636364,5.0,12.0,-0.36363636363636365,0,0,0,0,0
2023,9,Post Mahomes,Patty Primetimes,97.62,88.92,Post Mahomes,Patty Primetimes,8.700000000000003,1,0,0,7.0,4.0,0.0,0.6363636363636364,5.0,12.0,-0.36363636363636365,0,0,0,0,0
2018,3,PickUpYourBratsMalle,Uncle Rico,98.84,86.6,ThreatLevelMidnight,Uncle Rico,12.240000000000009,1,0,0,7.0,4.0,0.0,0.6363636363636364,5.0,12.0,-0.36363636363636365,0,0,0,0,0
2023,6,Malle ❤️ 🐸,Post Mahomes,99.9,98.84,Malle ❤️ 🐸,Post Mahomes,1.0600000000000023,1,0,0,7.0,4.0,0.0,0.6363636363636364,5.0,12.0,-0.36363636363636365,0,0,0,0,0
2021,8,Post Mahomes,Voldemort,100.36,99.38,Post Mahomes,Voldemort,0.980000000000004,1,0,0,7.0,4.0,0.0,0.6363636363636364,5.0,12.0,-0.36363636363636365,0,0,0,0,0
2021,10,Joe Mantegna,Ginger FC,100.6,79.26,Joe Mantegna,Ginger FC,21.33999999999999,1,0,0,7.0,4.0,0.0,0.6363636363636364,5.0,12.0,-0.36363636363636365,0,0,0,0,0
2018,2,Pop Lockett Drop it,Post Mahomes,101.08,98.56,Pop Lockett Drop it,Post Mahomes,2.519999999999996,1,0,0,7.0,4.0,0.0,0.6363636363636364,5.0,12.0,-0.36363636363636365,0,0,0,0,0
2019,8,Post Mahomes,Malle ❤️ 🐸,101.16,94.02,Post Mahomes,Malle ❤️ 🐸,7.140000000000001,1,0,0,7.0,4.0,0.0,0.6363636363636364,5.0,12.0,-0.36363636363636365,0,0,0,0,0
2025,2,ThreatLevelMidnight,The Big Gronkowski,101.2,95.74,ThreatLevelMidnight,The Big Gronkowski,5.460000000000008,1,0,0,7.0,4.0,0.0,0.6363636363636364,5.0,12.0,-0.36363636363636365,0,0,0,0,0
2018,9,The Big Gronkowski,Uncle Rico,102.4,87.26,The Big Gronkowski,Uncle Rico,15.14,1,0,0,7.0,4.0,0.0,0.6363636363636364,5.0,12.0,-0.36363636363636365,0,0,0,0,0
2025,1,Ginger FC,Buttermilk Puuump,102.82,93.7,Ginger FC,Buttermilk Puuump,9.11999999999999,1,0,0,7.0,4.0,0.0,0.6363636363636364,5.0,12.0,-0.36363636363636365,0,0,0,0,0
2020,8,Pop Lockett Drop it,Joe Mantegna,102.84,64.36,Pop Lockett Drop it,Joe Mantegna,38.480000000000004,1,0,0,7.0,4.0,0.0,0.6363636363636364,5.0,12.0,-0.36363636363636365,0,0,0,0,0
2025,13,Ginger FC,Joe Mantegna,105.54,104.54,Ginger FC,Joe Mantegna,1.0,1,0,0,7.0,4.0,0.0,0.6363636363636364,5.0,12.0,-0.36363636363636365,0,0,0,0,0
2019,12,The Big Gronkowski,Malle ❤️ 🐸,105.72,69.58,The Big Gronkowski,Malle ❤️ 🐸,36.14,1,0,0,7.0,4.0,0.0,0.6363636363636364,5.0,12.0,-0.36363636363636365,0,0,0,0,0
2017,6,PickUpYourBratsMalle,The Big Gronkowski,105.74,72.98,ThreatLevelMidnight,The Big Gronkowski,32.75999999999999,1,0,0,7.0,4.0,0.0,0.6363636363636364,5.0,12.0,-0.36363636363636365,0,0,0,0,0
2025,9,Uncle Rico,Joe Mantegna,105.98,78.02,Uncle Rico,Joe Mantegna,27.960000000000008,1,0,0,7.0,4.0,0.0,0.6363636363636364,5.0,12.0,-0.36363636363636365,0,0,0,0,0
2019,3,Patty Primetimes,malle_dips_pouches,106.18,103.2,Patty Primetimes,malle_dips_pouches,2.980000000000004,1,0,0,7.0,4.0,0.0,0.6363636363636364,5.0,12.0,-0.36363636363636365,0,0,0,0,0
2022,1,malle_dips_pouches,Patty Primetimes,106.32,104.7,malle_dips_pouches,Patty Primetimes,1.6199999999999903,1,0,0,7.0,4.0,0.0,0.6363636363636364,5.0,12.0,-0.36363636363636365,0,0,0,0,0
2021,11,ThreatLevelMidnight,Ginger FC,107.08,94.8,ThreatLevelMidnight,Ginger FC,12.280000000000001,1,0,0,7.0,4.0,0.0,0.6363636363636364,5.0,12.0,-0.36363636363636365,0,0,0,0,0
2018,8,Post Mahomes,Malle ❤️ 🐸,107.34,89.06,Post Mahomes,Malle ❤️ 🐸,18.28,1,0,0,7.0,4.0,0.0,0.6363636363636364,5.0,12.0,-0.36363636363636365,0,0,0,0,0
2022,9,ThreatLevelMidnight,Malle ❤️ 🐸,107.4,96.52,ThreatLevelMidnight,Malle ❤️ 🐸,10.88000000000001,1,0,0,7.0,4.0,0.0,0.6363636363636364,5.0,12.0,-0.36363636363636365,0,0,0,0,0
2025,3,The Big Gronkowski,Joe Mantegna,107.84,78.32,The Big Gronkowski,Joe Mantegna,29.52000000000001,1,0,0,7.0,4.0,0.0,0.6363636363636364,5.0,12.0,-0.36363636363636365,0,0,0,0,0
2022,10,ThreatLevelMidnight,Joe Mantegna,108.0,103.74,ThreatLevelMidnight,Joe Mantegna,4.260000000000005,1,0,0,7.0,4.0,0.0,0.6363636363636364,5.0,12.0,-0.36363636363636365,0,0,0,0,0
2020,6,malle_dips_pouches,Big Sack Jack,108.42,79.82,malle_dips_pouches,Big Sack Jack,28.60000000000001,1,0,0,7.0,4.0,0.0,0.6363636363636364,5.0,12.0,-0.36363636363636365,0,0,0,0,0
2022,7,Ginger FC,Patty Primetimes,109.46,102.76,Ginger FC,Patty Primetimes,6.699999999999989,1,0,0,7.0,4.0,0.0,0.6363636363636364,5.0,12.0,-0.36363636363636365,0,0,0,0,0
2024,4,Ginger FC,Voldemort,110.56,98.4,Ginger FC,Voldemort,12.159999999999997,1,0,0,7.0,4.0,0.0,0.6363636363636364,5.0,12.0,-0.36363636363636365,0,0,0,0,0
2024,11,ThreatLevelMidnight,Pop Lockett Drop it,111.28,83.08,ThreatLevelMidnight,Pop Lockett Drop it,28.200000000000003,1,0,0,7.0,4.0,0.0,0.6363636363636364,5.0,12.0,-0.36363636363636365,0,0,0,0,0
