year,fantasy_team,edge_position,player,starts,starter_points,player_edge_contribution,team_position_points,team_positional_edge,share_of_position_points,edge_contribution_per_start
2022,Malle ❤️ 🐸,RB,D'Andre Swift,2,40.7,-1.3947620580208462,356.0,-85.49818181818182,0.11432584269662922,-0.6973810290104231
2022,Malle ❤️ 🐸,RB,Ezekiel Elliott,4,65.9,-10.771578583625981,356.0,-85.49818181818182,0.18511235955056182,-2.6928946459064953
2022,Malle ❤️ 🐸,RB,J.K. Dobbins,2,5.9,-10.995350823672974,356.0,-85.49818181818182,0.01657303370786517,-5.497675411836487
2022,Malle ❤️ 🐸,RB,Jamaal Williams,10,110.2,-12.209884578505955,356.0,-85.49818181818182,0.3095505617977528,-1.2209884578505954
2022,Malle ❤️ 🐸,RB,Antonio Gibson,8,80.1,-19.520134751475197,356.0,-85.49818181818182,0.22499999999999998,-2.4400168439343997
2022,Malle ❤️ 🐸,RB,James Robinson,7,46.900000000000006,-31.04562292529156,356.0,-85.49818181818182,0.13174157303370787,-4.435088989327366
2022,Malle ❤️ 🐸,TE,T.J. Hockenson,13,124.7,23.04727272727272,133.4,22.052727272727264,0.9347826086956521,1.7728671328671324
2022,Malle ❤️ 🐸,TE,Irv Smith Jr.,1,8.7,-0.994545454545456,133.4,22.052727272727264,0.06521739130434782,-0.994545454545456
2022,Malle ❤️ 🐸,WR,Robert Woods,1,7.4,0.9293746715712046,330.4,-93.76000000000002,0.022397094430992737,0.9293746715712046
2022,Malle ❤️ 🐸,WR,CeeDee Lamb,6,70.9,-5.096566916038916,330.4,-93.76000000000002,0.21458837772397096,-0.8494278193398194
2022,Malle ❤️ 🐸,WR,Diontae Johnson,10,78.1,-19.344407509033733,330.4,-93.76000000000002,0.23638014527845036,-1.9344407509033732
2022,Malle ❤️ 🐸,WR,Adam Thielen,13,122.0,-34.892921691711834,330.4,-93.76000000000002,0.3692493946731235,-2.6840708993624487
2022,Malle ❤️ 🐸,WR,Allen Lazard,6,52.0,-35.35547855478674,330.4,-93.76000000000002,0.15738498789346247,-5.892579759131124
2022,Patty Primetimes,QB,Jared Goff,3,55.44,-13.674545454545456,240.76,-93.64,0.2302708091045024,-4.558181818181819
2022,Patty Primetimes,QB,Deshaun Watson,1,6.34,-15.150909090909092,240.76,-93.64,0.026333277953148364,-15.150909090909092
2022,Patty Primetimes,QB,Matthew Stafford,4,69.22,-31.580000000000002,240.76,-93.64,0.2875062302708091,-7.8950000000000005
2022,Patty Primetimes,QB,Aaron Rodgers,6,109.76,-33.234545454545454,240.76,-93.64,0.4558896826715402,-5.539090909090909
2022,Patty Primetimes,RB,Tyler Allgeier,4,32.5,4.424596297834105,411.76,-24.669090909090926,0.07892947347969691,1.1061490744585263
2022,Patty Primetimes,RB,Javonte Williams,4,34.0,-0.7298253930379908,411.76,-24.669090909090926,0.08257237225568292,-0.1824563482594977
2022,Patty Primetimes,RB,Travis Etienne Jr.,10,112.2,-7.454471777774261,411.76,-24.669090909090926,0.27248882844375366,-0.7454471777774261
2022,Patty Primetimes,RB,Derrick Henry,13,233.06,-20.90939003611278,411.76,-24.669090909090926,0.5660093258208665,-1.6084146181625214
2022,Patty Primetimes,TE,Tyler Conklin,1,5.3,-4.800000000000002,75.1,-41.54727272727273,0.07057256990679095,-4.800000000000002
2022,Patty Primetimes,TE,Darren Waller,5,31.5,-11.436363636363634,75.1,-41.54727272727273,0.4194407456724368,-2.2872727272727267
2022,Patty Primetimes,TE,Robert Tonyan,8,38.3,-25.310909090909092,75.1,-41.54727272727273,0.5099866844207723,-3.1638636363636365
2022,Patty Primetimes,WR,DK Metcalf,10,129.79999999999998,16.564631187463025,436.49999999999994,21.98545454545454,0.29736540664375716,1.6564631187463026
2022,Patty Primetimes,WR,Chris Olave,9,101.4,10.238589406740596,436.49999999999994,21.98545454545454,0.23230240549828182,1.1376210451933995
2022,Patty Primetimes,WR,Van Jefferson,1,11.4,0.271507406331689,436.49999999999994,21.98545454545454,0.026116838487972513,0.271507406331689
2022,Patty Primetimes,WR,Isaiah McKenzie,1,4.3,0.10241068835318091,436.49999999999994,21.98545454545454,0.009851088201603667,0.10241068835318091
2022,Patty Primetimes,WR,Kadarius Toney,1,0.0,0.0,436.49999999999994,21.98545454545454,0.0,0.0
2022,Patty Primetimes,WR,Terry McLaurin,13,145.2,-0.02958192137120541,436.49999999999994,21.98545454545454,0.3326460481099657,-0.002275532413169647
2022,Patty Primetimes,WR,Garrett Wilson,1,1.3,-1.766055718475074,436.49999999999994,21.98545454545454,0.0029782359679266903,-1.766055718475074
2022,Patty Primetimes,WR,Michael Thomas,3,43.1,-3.3960465035876695,436.49999999999994,21.98545454545454,0.09873997709049256,-1.13201550119589
2022,Pop Lockett Drop it,QB,Justin Fields,4,139.98000000000002,51.78545454545455,318.6,-8.723636363636349,0.4393596986817326,12.946363636363637
2022,Pop Lockett Drop it,QB,Jimmy Garoppolo,1,22.94,2.529090909090911,318.6,-8.723636363636349,0.07200251098556183,2.529090909090911
2022,Pop Lockett Drop it,QB,Ryan Tannehill,1,22.76,1.2218181818181826,318.6,-8.723636363636349,0.0714375392341494,1.2218181818181826
2022,Pop Lockett Drop it,QB,Tom Brady,1,22.04,-3.7199999999999953,318.6,-8.723636363636349,0.06917765222849968,-3.7199999999999953
2022,Pop Lockett Drop it,QB,Russell Wilson,2,33.86,-18.827272727272728,318.6,-8.723636363636349,0.10627746390458254,-9.413636363636364
2022,Pop Lockett Drop it,QB,Sam Ehlinger,1,7.54,-18.969090909090905,318.6,-8.723636363636349,0.023666038920276206,-18.969090909090905
2022,Pop Lockett Drop it,QB,Jared Goff,4,69.47999999999999,-22.743636363636362,318.6,-8.723636363636349,0.21807909604519768,-5.685909090909091
2022,Pop Lockett Drop it,RB,Dameon Pierce,1,4.4,-5.245714285714286,302.4,-143.97090909090912,0.014550264550264553,-5.245714285714286
2022,Pop Lockett Drop it,RB,Gus Edwards,1,6.6,-6.697777777777778,302.4,-143.97090909090912,0.021825396825396824,-6.697777777777778
2022,Pop Lockett Drop it,RB,Caleb Huntley,1,3.4,-9.676053215077607,302.4,-143.97090909090912,0.011243386243386244,-9.676053215077607
2022,Pop Lockett Drop it,RB,Melvin Gordon III,6,51.1,-9.868391064053755,302.4,-143.97090909090912,0.1689814814814815,-1.644731844008959
2022,Pop Lockett Drop it,RB,Alexander Mattison,1,8.3,-10.664562825709321,302.4,-143.97090909090912,0.027447089947089953,-10.664562825709321
2022,Pop Lockett Drop it,RB,Brian Robinson,5,56.7,-25.236285285601216,302.4,-143.97090909090912,0.18750000000000003,-5.047257057120243
2022,Pop Lockett Drop it,RB,Najee Harris,4,40.0,-28.16805269830155,302.4,-143.97090909090912,0.1322751322751323,-7.042013174575388
2022,Pop Lockett Drop it,RB,Nick Chubb,9,131.9,-48.41407193867359,302.4,-143.97090909090912,0.4361772486772487,-5.379341326519287
2022,Pop Lockett Drop it,TE,Mike Gesicki,1,11.3,2.4272727272727277,67.7,-49.620000000000005,0.1669128508124077,2.4272727272727277
2022,Pop Lockett Drop it,TE,Dalton Schultz,4,10.5,-24.563636363636363,67.7,-49.620000000000005,0.155096011816839,-6.140909090909091
2022,Pop Lockett Drop it,TE,Gerald Everett,9,45.9,-27.483636363636368,67.7,-49.620000000000005,0.6779911373707532,-3.0537373737373743
2022,Pop Lockett Drop it,WR,Hollywood Brown,6,75.60000000000001,12.68923069749341,426.9,11.51272727272725,0.17709065354884052,2.1148717829155683
2022,Pop Lockett Drop it,WR,Gabe Davis,9,100.8,8.630245622162265,426.9,11.51272727272725,0.23612087139845397,0.9589161802402517
2022,Pop Lockett Drop it,WR,Christian Kirk,3,46.3,4.695260298283686,426.9,11.51272727272725,0.10845631295385336,1.565086766094562
2022,Pop Lockett Drop it,WR,Romeo Doubs,1,4.4,1.5795391705069126,426.9,11.51272727272725,0.0103068634340595,1.5795391705069126
2022,Pop Lockett Drop it,WR,Donovan Peoples-Jones,2,1.5,0.5408738548273432,426.9,11.51272727272725,0.0035137034434293748,0.2704369274136716
2022,Pop Lockett Drop it,WR,Hunter Renfrow,1,1.1,-1.509722222222223,426.9,11.51272727272725,0.002576715858514875,-1.509722222222223
2022,Pop Lockett Drop it,WR,Michael Pittman Jr.,11,112.3,-3.696714852426995,426.9,11.51272727272725,0.26305926446474587,-0.33606498658427225
2022,Pop Lockett Drop it,WR,Rondale Moore,4,27.8,-5.316081494386377,426.9,11.51272727272725,0.06512063715155775,-1.3290203735965942
2022,Pop Lockett Drop it,WR,Keenan Allen,5,57.099999999999994,-6.099903801510774,426.9,11.51272727272725,0.13375497774654485,-1.2199807603021546
2022,Post Mahomes,QB,Tua Tagovailoa,5,111.84,-7.567272727272732,263.70000000000005,-68.61454545454546,0.42411831626848684,-1.5134545454545463
2022,Post Mahomes,QB,Russell Wilson,1,10.68,-11.065454545454546,263.70000000000005,-68.61454545454546,0.04050056882821387,-11.065454545454546
2022,Post Mahomes,QB,Tom Brady,8,141.18,-49.981818181818184,263.70000000000005,-68.61454545454546,0.5353811149032991,-6.247727272727273
2022,Post Mahomes,RB,Kenneth Walker III,7,115.0,18.488008609447476,431.3,-3.3527272727272788,0.26663575237653603,2.641144087063925
2022,Post Mahomes,RB,Ezekiel Elliott,4,35.0,2.95209512404253,431.3,-3.3527272727272788,0.0811500115928588,0.7380237810106325
2022,Post Mahomes,RB,Cam Akers,2,8.8,-2.5436893203883475,431.3,-3.3527272727272788,0.0204034314862045,-1.2718446601941737
2022,Post Mahomes,RB,Clyde Edwards-Helaire,3,31.200000000000003,-5.067077730453688,431.3,-3.3527272727272788,0.07233943890563413,-1.6890259101512293
2022,Post Mahomes,RB,Dameon Pierce,9,110.7,-6.814949843620979,431.3,-3.3527272727272788,0.2566658938094134,-0.7572166492912199
2022,Post Mahomes,RB,Jonathan Taylor,10,130.6,-10.367114111754272,431.3,-3.3527272727272788,0.3028054718293531,-1.0367114111754272
2022,Post Mahomes,TE,Gerald Everett,1,10.1,2.4818181818181806,89.82,-25.489090909090915,0.11244711645513249,2.4818181818181806
2022,Post Mahomes,TE,Taysom Hill,4,27.619999999999997,-0.8970098194488436,89.82,-25.489090909090915,0.30750389668225336,-0.2242524548622109
2022,Post Mahomes,TE,Irv Smith Jr.,1,0.0,-7.636363636363637,89.82,-25.489090909090915,0.0,-7.636363636363637
2022,Post Mahomes,TE,Tyler Higbee,10,52.1,-19.437535635096616,89.82,-25.489090909090915,0.5800489868626142,-1.9437535635096617
2022,Post Mahomes,WR,Garrett Wilson,3,33.2,9.004677123125592,402.9,-14.669090909090922,0.08240258128567884,3.001559041041864
2022,Post Mahomes,WR,Gabe Davis,2,22.0,1.9419426154475006,402.9,-14.669090909090922,0.054604120129064286,0.9709713077237503
2022,Post Mahomes,WR,Allen Lazard,1,15.6,1.6345926800472235,402.9,-14.669090909090922,0.038719285182427406,1.6345926800472235
2022,Post Mahomes,WR,Joshua Palmer,1,14.6,0.013971291866028742,402.9,-14.669090909090922,0.03623727972201539,0.013971291866028742
2022,Post Mahomes,WR,CeeDee Lamb,7,102.8,-0.6859335905720007,402.9,-14.669090909090922,0.25515016133035495,-0.09799051293885723
2022,Post Mahomes,WR,A.J. Brown,13,190.5,-2.0188174756457054,402.9,-14.669090909090922,0.4728220402084885,-0.15529365197274655
2022,Post Mahomes,WR,Drake London,3,9.6,-11.612315189840341,402.9,-14.669090909090922,0.023827252419955324,-3.8707717299467803
2022,Post Mahomes,WR,Brandin Cooks,3,14.600000000000001,-12.94720836351922,402.9,-14.669090909090922,0.036237279722015396,-4.315736121173074
2022,The Big Gronkowski,QB,Jimmy Garoppolo,1,21.32,1.5290909090909075,284.44,-45.989090909090905,0.07495429616087751,1.5290909090909075
2022,The Big Gronkowski,QB,Kirk Cousins,13,263.12,-47.518181818181816,284.44,-45.989090909090905,0.9250457038391225,-3.655244755244755
2022,The Big Gronkowski,RB,Austin Ekeler,13,246.2,44.592393746151025,540.0999999999999,115.33818181818182,0.45584151083132757,3.4301841343193096
2022,The Big Gronkowski,RB,Tony Pollard,7,150.2,42.81356026387343,540.0999999999999,115.33818181818182,0.27809664876874657,6.116222894839061
2022,The Big Gronkowski,RB,Jeff Wilson Jr.,10,105.6,25.77310482550498,540.0999999999999,115.33818181818182,0.19551934826883913,2.577310482550498
2022,The Big Gronkowski,RB,Damien Harris,6,38.1,2.1591229826523914,540.0999999999999,115.33818181818182,0.07054249213108685,0.35985383044206526
2022,The Big Gronkowski,TE,George Kittle,11,93.0,1.9909090909090894,105.10000000000001,-8.820000000000002,0.884871550903901,0.18099173553718995
2022,The Big Gronkowski,TE,Hayden Hurst,2,10.9,-4.483636363636364,105.10000000000001,-8.820000000000002,0.10371075166508087,-2.241818181818182
2022,The Big Gronkowski,TE,David Njoku,1,1.2,-6.327272727272727,105.10000000000001,-8.820000000000002,0.011417697431018076,-6.327272727272727
2022,The Big Gronkowski,WR,Cooper Kupp,9,163.9,22.36969244775847,422.4,6.603636363636351,0.38802083333333337,2.4855213830842744
2022,The Big Gronkowski,WR,Tee Higgins,13,146.1,11.74515775663206,422.4,6.603636363636351,0.3458806818181818,0.9034736735870816
2022,The Big Gronkowski,WR,Isaiah McKenzie,1,7.5,1.3249765698219296,422.4,6.603636363636351,0.01775568181818182,1.3249765698219296
2022,The Big Gronkowski,WR,JuJu Smith-Schuster,9,88.6,-3.1403770134469204,422.4,6.603636363636351,0.20975378787878787,-0.34893077927188004
2022,The Big Gronkowski,WR,Darius Slayton,2,16.3,-25.69581339712919,422.4,6.603636363636351,0.03858901515151515,-12.847906698564595
2022,ThreatLevelMidnight,QB,Carson Wentz,2,43.42,-6.081818181818186,284.82,-45.57454545454546,0.152447159609578,-3.040909090909093
2022,ThreatLevelMidnight,QB,Russell Wilson,2,42.14,-6.70727272727272,284.82,-45.57454545454546,0.14795309318165858,-3.35363636363636
2022,ThreatLevelMidnight,QB,Geno Smith,4,79.66,-12.823636363636368,284.82,-45.57454545454546,0.27968541535004565,-3.205909090909092
2022,ThreatLevelMidnight,QB,Dak Prescott,6,119.6,-19.961818181818185,284.82,-45.57454545454546,0.4199143318587178,-3.3269696969696976
2022,ThreatLevelMidnight,RB,Deon Jackson,1,23.1,10.736680327868852,390.20000000000005,-48.18909090909092,0.059200410046130185,10.736680327868852
2022,ThreatLevelMidnight,RB,Latavius Murray,1,4.6,1.797357814599194,390.20000000000005,-48.18909090909092,0.01178882624295233,1.797357814599194
2022,ThreatLevelMidnight,RB,Gus Edwards,1,1.2,-0.128887328887329,390.20000000000005,-48.18909090909092,0.0030753459764223472,-0.128887328887329
2022,ThreatLevelMidnight,RB,D'Onta Foreman,4,61.900000000000006,-3.3488136030003925,390.20000000000005,-48.18909090909092,0.15863659661711943,-0.8372034007500981
2022,ThreatLevelMidnight,RB,Rachaad White,3,33.0,-3.556745211721185,390.20000000000005,-48.18909090909092,0.08457201435161454,-1.185581737240395
2022,ThreatLevelMidnight,RB,Kenyan Drake,1,6.3,-4.155054545454547,390.20000000000005,-48.18909090909092,0.01614556637621732,-4.155054545454547
2022,ThreatLevelMidnight,RB,Miles Sanders,12,172.8,-5.3877368916169175,390.20000000000005,-48.18909090909092,0.44284982060481803,-0.4489780743014098
2022,ThreatLevelMidnight,RB,Rashaad Penny,4,42.5,-8.532870611450855,390.20000000000005,-48.18909090909092,0.1089185033316248,-2.133217652862714
2022,ThreatLevelMidnight,RB,Elijah Mitchell,2,10.0,-9.819380086580088,390.20000000000005,-48.18909090909092,0.025627883136852894,-4.909690043290044
2022,ThreatLevelMidnight,RB,Brian Robinson,2,21.6,-10.197213226807705,390.20000000000005,-48.18909090909092,0.055356227575602254,-5.098606613403852
2022,ThreatLevelMidnight,RB,Chase Edmonds,3,13.2,-15.596427546039951,390.20000000000005,-48.18909090909092,0.03382880574064582,-5.198809182013317
2022,ThreatLevelMidnight,TE,David Njoku,7,66.2,5.0309090909090886,93.1,-21.910909090909097,0.7110633727175081,0.7187012987012984
2022,ThreatLevelMidnight,TE,Tyler Conklin,1,1.9,-4.630909090909091,93.1,-21.910909090909097,0.020408163265306124,-4.630909090909091
2022,ThreatLevelMidnight,TE,Evan Engram,3,17.7,-4.874545454545455,93.1,-21.910909090909097,0.19011815252416756,-1.624848484848485
2022,ThreatLevelMidnight,TE,Logan Thomas,1,1.5,-7.590909090909092,93.1,-21.910909090909097,0.01611170784103115,-7.590909090909092
2022,ThreatLevelMidnight,TE,Albert Okwuegbunam Jr.,2,5.8,-9.845454545454547,93.1,-21.910909090909097,0.06229860365198711,-4.922727272727274
2022,ThreatLevelMidnight,WR,Stefon Diggs,13,230.9,26.219353381368673,481.1,70.64000000000001,0.4799418000415714,2.0168733370283594
2022,ThreatLevelMidnight,WR,Mike Evans,11,121.6,25.911568459661677,481.1,70.64000000000001,0.2527541051756391,2.355597132696516
2022,ThreatLevelMidnight,WR,DeAndre Hopkins,7,109.3,18.639123373343438,481.1,70.64000000000001,0.2271876948659322,2.662731910477634
2022,ThreatLevelMidnight,WR,Rashod Bateman,3,14.3,0.853500053401063,481.1,70.64000000000001,0.029723550197464144,0.28450001780035433
2022,ThreatLevelMidnight,WR,Allen Robinson,2,5.0,-0.9835452677748384,481.1,70.64000000000001,0.010392849719393056,-0.4917726338874192
2022,Uncle Rico,QB,Patrick Mahomes,13,397.4,104.43454545454544,432.58,115.61818181818181,0.918674002496648,8.033426573426572
2022,Uncle Rico,QB,Tua Tagovailoa,1,35.18,11.183636363636364,432.58,115.61818181818181,0.08132599750335198,11.183636363636364
2022,Uncle Rico,RB,Nick Chubb,4,82.6,35.868439034113905,485.86,56.16727272727273,0.17000782118305682,8.967109758528476
2022,Uncle Rico,RB,Saquon Barkley,13,205.4,15.615361045125459,485.86,56.16727272727273,0.4227555262832915,1.2011816188558044
2022,Uncle Rico,RB,Cordarrelle Patterson,7,75.5,11.357044836413428,485.86,56.16727272727273,0.15539455810315728,1.6224349766304897
2022,Uncle Rico,RB,Isiah Pacheco,3,36.7,5.3758092087313685,485.86,56.16727272727273,0.07553616268060759,1.791936402910456
2022,Uncle Rico,RB,Clyde Edwards-Helaire,1,2.4,-0.6927738927738927,485.86,56.16727272727273,0.004939694562219569,-0.6927738927738927
2022,Uncle Rico,RB,Eno Benjamin,3,17.7,-5.15943963855075,485.86,56.16727272727273,0.036430247396369325,-1.71981321285025
2022,Uncle Rico,RB,Najee Harris,7,65.56,-6.197167865786785,485.86,56.16727272727273,0.1349359897912979,-0.8853096951123979
2022,Uncle Rico,TE,Evan Engram,1,33.7,26.181818181818183,96.3,-18.42,0.3499480789200416,26.181818181818183
2022,Uncle Rico,TE,Greg Dulcich,2,12.299999999999999,-2.9272727272727295,96.3,-18.42,0.1277258566978193,-1.4636363636363647
2022,Uncle Rico,TE,Cole Kmet,3,19.4,-3.0672727272727274,96.3,-18.42,0.20145379023883697,-1.0224242424242425
2022,Uncle Rico,TE,Will Dissly,2,4.8,-15.030909090909091,96.3,-18.42,0.04984423676012461,-7.515454545454546
2022,Uncle Rico,TE,Kyle Pitts Sr.,6,26.1,-23.576363636363638,96.3,-18.42,0.2710280373831776,-3.9293939393939397
2022,Uncle Rico,WR,Alec Pierce,1,5.2,2.7157093952073033,385.3,-33.86909090909089,0.013495977160654036,2.7157093952073033
2022,Uncle Rico,WR,Jakobi Meyers,4,40.7,2.0284887998112793,385.3,-33.86909090909089,0.10563197508434986,0.5071221999528198
2022,Uncle Rico,WR,Ja'Marr Chase,9,154.9,0.13477050023176154,385.3,-33.86909090909089,0.4020243965740981,0.014974500025751283
2022,Uncle Rico,WR,Robert Woods,1,1.8,-0.1073537927041113,385.3,-33.86909090909089,0.004671684401764859,-0.1073537927041113
2022,Uncle Rico,WR,Christian Kirk,9,100.6,-2.441617962569545,385.3,-33.86909090909089,0.2610952504541915,-0.27129088472994944
2022,Uncle Rico,WR,Brandon Aiyuk,8,82.10000000000001,-36.19908784906758,385.3,-33.86909090909089,0.21308071632494163,-4.524885981133448
2022,Voldemort,QB,Josh Allen,13,377.92,77.71818181818182,392.2,71.56727272727272,0.9635900050994392,5.978321678321678
2022,Voldemort,QB,Dak Prescott,1,14.28,-6.150909090909094,392.2,71.56727272727272,0.03640999490056094,-6.150909090909094
2022,Voldemort,RB,Joe Mixon,11,172.0,9.943679728301017,424.3,-10.989090909090894,0.4053735564459109,0.9039708843910016
2022,Voldemort,RB,Antonio Gibson,2,27.6,8.286086006058524,424.3,-10.989090909090894,0.06504831487155315,4.143043003029262
2022,Voldemort,RB,Raheem Mostert,4,53.4,3.2696593911132026,424.3,-10.989090909090894,0.12585434833843978,0.8174148477783006
2022,Voldemort,RB,David Montgomery,10,99.8,1.2011901418689401,424.3,-10.989090909090894,0.23521093565873202,0.12011901418689401
2022,Voldemort,RB,Samaje Perine,2,35.8,0.3376552419281498,424.3,-10.989090909090894,0.08437426349281169,0.1688276209640749
2022,Voldemort,RB,Craig Reynolds,1,4.7,-3.594617819990953,424.3,-10.989090909090894,0.011077068112184774,-3.594617819990953
2022,Voldemort,RB,D'Andre Swift,4,31.0,-30.432743598369775,424.3,-10.989090909090894,0.07306151308036767,-7.608185899592444
2022,Voldemort,TE,Zach Ertz,10,92.1,11.810909090909089,128.89999999999998,17.14363636363636,0.7145073700543058,1.181090909090909
2022,Voldemort,TE,Dalton Schultz,4,36.8,5.332727272727274,128.89999999999998,17.14363636363636,0.28549262994569435,1.3331818181818185
2022,Voldemort,WR,Justin Jefferson,13,247.26,66.61145534422967,527.56,121.32363636363635,0.4686860262339829,5.123958103402282
2022,Voldemort,WR,Chris Godwin Jr.,9,104.8,22.053393757916446,527.56,121.32363636363635,0.1986503904769126,2.4503770842129384
2022,Voldemort,WR,Christian Watson,2,42.0,15.019296523603716,527.56,121.32363636363635,0.07961179771021307,7.509648261801858
2022,Voldemort,WR,Deebo Samuel Sr.,11,127.69999999999999,14.906711517107311,527.56,121.32363636363635,0.2420577754189097,1.355155592464301
2022,Voldemort,WR,Curtis Samuel,1,5.8,2.732779220779221,527.56,121.32363636363635,0.010994010159981804,2.732779220779221
2022,malle_dips_pouches,QB,Lamar Jackson,12,277.08,-2.5800000000000054,310.26,-17.821818181818188,0.893057435699091,-0.21500000000000044
2022,malle_dips_pouches,QB,Kenny Pickett,1,19.06,-7.038181818181819,310.26,-17.821818181818188,0.06143234706375298,-7.038181818181819
2022,malle_dips_pouches,QB,Tom Brady,1,14.12,-8.203636363636365,310.26,-17.821818181818188,0.04551021723715593,-8.203636363636365
2022,malle_dips_pouches,RB,Josh Jacobs,13,260.8,96.66587983723937,641.96,226.45818181818183,0.4062558414854508,7.4358369105568745
2022,malle_dips_pouches,RB,Christian McCaffrey,13,236.56,81.06368962668392,641.96,226.45818181818183,0.36849647953143494,6.23566843282184
2022,malle_dips_pouches,RB,James Conner,10,126.6,46.5292952794528,641.96,226.45818181818183,0.19720854881924105,4.652929527945281
2022,malle_dips_pouches,RB,Michael Carter,2,13.3,1.9900704994632523,641.96,226.45818181818183,0.020717801732195153,0.9950352497316262
2022,malle_dips_pouches,RB,Phillip Lindsay,1,4.7,0.20924657534246585,641.96,226.45818181818183,0.007321328431677986,0.20924657534246585
2022,malle_dips_pouches,TE,Mark Andrews,12,128.9,31.427272727272726,134.5,23.25272727272727,0.9583643122676581,2.6189393939393937
2022,malle_dips_pouches,TE,Pat Freiermuth,1,5.6,-0.33636363636363775,134.5,23.25272727272727,0.041635687732342004,-0.33636363636363775
2022,malle_dips_pouches,TE,Logan Thomas,1,0.0,-7.838181818181818,134.5,23.25272727272727,0.0,-7.838181818181818
2022,malle_dips_pouches,WR,Tyler Boyd,2,12.100000000000001,0.8748084535390814,359.40000000000003,-62.12363636363636,0.033667223149693934,0.4374042267695407
2022,malle_dips_pouches,WR,Michael Gallup,1,0.0,0.0,359.40000000000003,-62.12363636363636,0.0,0.0
2022,malle_dips_pouches,WR,DeVonta Smith,2,21.9,-7.706623686926527,359.40000000000003,-62.12363636363636,0.060934891485809675,-3.8533118434632634
2022,malle_dips_pouches,WR,Amari Cooper,13,159.9,-17.38670656640163,359.40000000000003,-62.12363636363636,0.44490818030050083,-1.3374389666462794
2022,malle_dips_pouches,WR,Jaylen Waddle,13,165.5,-37.90511456384728,359.40000000000003,-62.12363636363636,0.4604897050639955,-2.9157780433728675
2023,Buttermilk Puuump,QB,Dak Prescott,12,297.64,38.48363636363637,323.68,15.269090909090917,0.9195501730103806,3.2069696969696975
2023,Buttermilk Puuump,QB,Jared Goff,2,26.04,-23.214545454545455,323.68,15.269090909090917,0.08044982698961937,-11.607272727272727
2023,Buttermilk Puuump,RB,Kenneth Walker III,10,129.1,-0.458667823035692,383.9,-20.180000000000003,0.3362854910132847,-0.0458667823035692
2023,Buttermilk Puuump,RB,Ezekiel Elliott,3,40.9,-3.638371993031004,383.9,-20.180000000000003,0.10653816097942173,-1.212790664343668
2023,Buttermilk Puuump,RB,Najee Harris,12,105.6,-7.215531537500397,383.9,-20.180000000000003,0.27507163323782235,-0.6012942947916998
2023,Buttermilk Puuump,RB,D'Andre Swift,10,108.3,-8.867428646432911,383.9,-20.180000000000003,0.28210471476947124,-0.8867428646432911
2023,Buttermilk Puuump,TE,Travis Kelce,12,157.6,55.85272727272727,171.6,56.78,0.9184149184149184,4.654393939393939
2023,Buttermilk Puuump,TE,Cole Kmet,2,14.0,0.9272727272727268,171.6,56.78,0.08158508158508158,0.4636363636363634
2023,Buttermilk Puuump,WR,Mike Williams,3,40.7,2.0546964991276564,379.3,-68.26727272727271,0.10730292644344847,0.6848988330425522
2023,Buttermilk Puuump,WR,JuJu Smith-Schuster,1,2.1,-3.462536656891496,379.3,-68.26727272727271,0.005536514632217242,-3.462536656891496
2023,Buttermilk Puuump,WR,Jerry Jeudy,4,24.8,-10.727766204888098,379.3,-68.26727272727271,0.06538360137094648,-2.6819415512220246
2023,Buttermilk Puuump,WR,Odell Beckham Jr.,2,14.399999999999999,-11.746723821493408,379.3,-68.26727272727271,0.03796467176377537,-5.873361910746704
2023,Buttermilk Puuump,WR,Amon-Ra St. Brown,12,185.1,-18.20422686951374,379.3,-68.26727272727271,0.48800421829686264,-1.5170189057928116
2023,Buttermilk Puuump,WR,Chris Godwin Jr.,13,112.2,-26.180715673613633,379.3,-68.26727272727271,0.2958080674927498,-2.013901205662587
2023,Ginger FC 🏆🏆,QB,Kirk Cousins,6,153.98000000000002,20.82181818181818,315.3,6.127272727272732,0.48836029178560103,3.4703030303030302
2023,Ginger FC 🏆🏆,QB,Brock Purdy,5,121.2,17.103636363636365,315.3,6.127272727272732,0.38439581351094193,3.420727272727273
2023,Ginger FC 🏆🏆,QB,Will Levis,1,9.68,-11.734545454545454,315.3,6.127272727272732,0.030700919758959718,-11.734545454545454
2023,Ginger FC 🏆🏆,QB,Joshua Dobbs,2,30.44,-20.06363636363636,315.3,6.127272727272732,0.0965429749444973,-10.03181818181818
2023,Ginger FC 🏆🏆,RB,De'Von Achane,5,80.9,13.936918986959977,341.1,-66.87090909090911,0.23717384931105248,2.7873837973919953
2023,Ginger FC 🏆🏆,RB,J.K. Dobbins,1,10.7,2.6692252338690317,341.1,-66.87090909090911,0.03136909997068308,2.6692252338690317
2023,Ginger FC 🏆🏆,RB,Dalvin Cook,3,6.0,-7.288315179444211,341.1,-66.87090909090911,0.017590149516270887,-2.4294383931480703
2023,Ginger FC 🏆🏆,RB,Khalil Herbert,5,33.7,-16.997329761084764,341.1,-66.87090909090911,0.09879800644972149,-3.3994659522169526
2023,Ginger FC 🏆🏆,RB,AJ Dillon,5,40.8,-27.008236318760297,341.1,-66.87090909090911,0.11961301671064202,-5.401647263752059
2023,Ginger FC 🏆🏆,RB,Bijan Robinson,13,169.0,-32.183172052448846,341.1,-66.87090909090911,0.49545587804163,-2.475628619419142
