acquisition_id,year,week,canonical_team,player,name_key,player_position,acquisition_type,acquisition_datetime,drop_datetime,calendar_week,roster_observed,fantasy_points,lineup_slot,primary_eligible
A01259,2022,8,Joe Mantegna,Cade Otton,cadeotton,TE,Free Agent,2022-10-19 13:51:00,2022-11-17 18:17:00,7,True,2.5,BN,True
A01259,2022,9,Joe Mantegna,Cade Otton,cadeotton,TE,Free Agent,2022-10-19 13:51:00,2022-11-17 18:17:00,7,True,15.3,BN,True
A01259,2022,10,Joe Mantegna,Cade Otton,cadeotton,TE,Free Agent,2022-10-19 13:51:00,2022-11-17 18:17:00,7,True,5.0,BN,True
A01259,2022,11,Joe Mantegna,Cade Otton,cadeotton,TE,Free Agent,2022-10-19 13:51:00,2022-11-17 18:17:00,7,False,0.0,,True
A01260,2022,7,Joe Mantegna,Brandin Cooks,brandincooks,WR,Free Agent,2022-10-19 13:53:00,,7,True,6.6,BN,True
A01260,2022,8,Joe Mantegna,Brandin Cooks,brandincooks,WR,Free Agent,2022-10-19 13:53:00,,7,True,9.3,BN,True
A01260,2022,9,Joe Mantegna,Brandin Cooks,brandincooks,WR,Free Agent,2022-10-19 13:53:00,,7,True,0.0,BN,True
A01260,2022,10,Joe Mantegna,Brandin Cooks,brandincooks,WR,Free Agent,2022-10-19 13:53:00,,7,True,6.2,BN,True
A01260,2022,11,Joe Mantegna,Brandin Cooks,brandincooks,WR,Free Agent,2022-10-19 13:53:00,,7,True,8.5,BN,True
A01260,2022,12,Joe Mantegna,Brandin Cooks,brandincooks,WR,Free Agent,2022-10-19 13:53:00,,7,True,8.6,W/R/T,True
A01260,2022,13,Joe Mantegna,Brandin Cooks,brandincooks,WR,Free Agent,2022-10-19 13:53:00,,7,True,0.0,BN,True
A01260,2022,14,Joe Mantegna,Brandin Cooks,brandincooks,WR,Free Agent,2022-10-19 13:53:00,,7,True,0.0,BN,True
A01261,2022,7,Ginger FC,Chargers,chargers,,Waiver,2022-10-19 02:38:00,2022-10-26 02:36:00,7,False,0.0,,False
A01261,2022,8,Ginger FC,Chargers,chargers,,Waiver,2022-10-19 02:38:00,2022-10-26 02:36:00,7,False,0.0,,False
A01262,2022,7,Ginger FC,Matt Ryan,mattryan,,Waiver,2022-10-19 02:38:00,2022-10-26 02:36:00,7,True,13.92,BN,False
A01262,2022,8,Ginger FC,Matt Ryan,mattryan,,Waiver,2022-10-19 02:38:00,2022-10-26 02:36:00,7,False,0.0,,False
A01263,2022,7,Joe Mantegna,Dolphins,dolphins,,Waiver,2022-10-19 02:38:00,2022-11-17 18:21:00,7,False,0.0,,False
A01263,2022,8,Joe Mantegna,Dolphins,dolphins,,Waiver,2022-10-19 02:38:00,2022-11-17 18:21:00,7,False,0.0,,False
A01263,2022,9,Joe Mantegna,Dolphins,dolphins,,Waiver,2022-10-19 02:38:00,2022-11-17 18:21:00,7,False,0.0,,False
A01263,2022,10,Joe Mantegna,Dolphins,dolphins,,Waiver,2022-10-19 02:38:00,2022-11-17 18:21:00,7,False,0.0,,False
A01263,2022,11,Joe Mantegna,Dolphins,dolphins,,Waiver,2022-10-19 02:38:00,2022-11-17 18:21:00,7,False,0.0,,False
A01264,2022,7,Patty Primetimes,Robbie Chosen,robbiechosen,,Waiver,2022-10-19 02:38:00,2022-10-27 11:36:00,7,True,0.0,BN,False
A01264,2022,8,Patty Primetimes,Robbie Chosen,robbiechosen,,Waiver,2022-10-19 02:38:00,2022-10-27 11:36:00,7,False,0.0,,False
A01265,2022,7,Pop Lockett Drop it,Hunter Renfrow,hunterrenfrow,WR,Waiver,2022-10-19 02:38:00,2022-11-02 02:34:00,7,True,7.0,BN,True
A01265,2022,8,Pop Lockett Drop it,Hunter Renfrow,hunterrenfrow,WR,Waiver,2022-10-19 02:38:00,2022-11-02 02:34:00,7,True,1.1,WR,True
A01265,2022,9,Pop Lockett Drop it,Hunter Renfrow,hunterrenfrow,WR,Waiver,2022-10-19 02:38:00,2022-11-02 02:34:00,7,False,0.0,,True
A01266,2022,7,Pop Lockett Drop it,Bears,bears,,Waiver,2022-10-19 02:38:00,2022-10-19 08:01:00,7,False,0.0,,False
A01267,2022,7,Post Mahomes,Kenyan Drake,kenyandrake,RB,Waiver,2022-10-19 02:38:00,2022-10-24 10:12:00,7,False,0.0,,True
A01268,2022,7,The Big Gronkowski,Brandon McManus,brandonmcmanus,,Waiver,2022-10-19 02:38:00,2022-11-16 02:37:00,7,True,4.0,K,False
A01268,2022,8,The Big Gronkowski,Brandon McManus,brandonmcmanus,,Waiver,2022-10-19 02:38:00,2022-11-16 02:37:00,7,True,3.0,BN,False
A01268,2022,9,The Big Gronkowski,Brandon McManus,brandonmcmanus,,Waiver,2022-10-19 02:38:00,2022-11-16 02:37:00,7,True,0.0,BN,False
A01268,2022,10,The Big Gronkowski,Brandon McManus,brandonmcmanus,,Waiver,2022-10-19 02:38:00,2022-11-16 02:37:00,7,True,4.0,BN,False
A01268,2022,11,The Big Gronkowski,Brandon McManus,brandonmcmanus,,Waiver,2022-10-19 02:38:00,2022-11-16 02:37:00,7,False,0.0,,False
A01269,2022,7,Uncle Rico,Jets,jets,,Free Agent,2022-10-19 06:03:00,2022-10-26 08:26:00,7,False,0.0,,False
A01269,2022,8,Uncle Rico,Jets,jets,,Free Agent,2022-10-19 06:03:00,2022-10-26 08:26:00,7,False,0.0,,False
A01270,2022,7,Uncle Rico,Jason Myers,jasonmyers,,Free Agent,2022-10-19 06:04:00,2022-11-16 06:30:00,7,True,16.0,K,False
A01270,2022,8,Uncle Rico,Jason Myers,jasonmyers,,Free Agent,2022-10-19 06:04:00,2022-11-16 06:30:00,7,True,11.0,K,False
A01270,2022,9,Uncle Rico,Jason Myers,jasonmyers,,Free Agent,2022-10-19 06:04:00,2022-11-16 06:30:00,7,True,8.0,K,False
A01270,2022,10,Uncle Rico,Jason Myers,jasonmyers,,Free Agent,2022-10-19 06:04:00,2022-11-16 06:30:00,7,True,6.0,K,False
A01270,2022,11,Uncle Rico,Jason Myers,jasonmyers,,Free Agent,2022-10-19 06:04:00,2022-11-16 06:30:00,7,False,0.0,,False
A01271,2022,7,Uncle Rico,Wan'Dale Robinson,wandalerobinson,,Free Agent,2022-10-19 06:06:00,2022-10-23 07:57:00,7,False,0.0,,False
A01272,2022,7,Uncle Rico,Tua Tagovailoa,tuatagovailoa,QB,Free Agent,2022-10-19 06:09:00,,7,True,17.94,BN,True
A01272,2022,8,Uncle Rico,Tua Tagovailoa,tuatagovailoa,QB,Free Agent,2022-10-19 06:09:00,,7,True,35.18,QB,True
A01272,2022,9,Uncle Rico,Tua Tagovailoa,tuatagovailoa,QB,Free Agent,2022-10-19 06:09:00,,7,False,0.0,,True
A01272,2022,10,Uncle Rico,Tua Tagovailoa,tuatagovailoa,QB,Free Agent,2022-10-19 06:09:00,,7,False,0.0,,True
A01272,2022,11,Uncle Rico,Tua Tagovailoa,tuatagovailoa,QB,Free Agent,2022-10-19 06:09:00,,7,False,0.0,,True
A01272,2022,12,Uncle Rico,Tua Tagovailoa,tuatagovailoa,QB,Free Agent,2022-10-19 06:09:00,,7,False,0.0,,True
A01272,2022,13,Uncle Rico,Tua Tagovailoa,tuatagovailoa,QB,Free Agent,2022-10-19 06:09:00,,7,False,0.0,,True
A01272,2022,14,Uncle Rico,Tua Tagovailoa,tuatagovailoa,QB,Free Agent,2022-10-19 06:09:00,,7,False,0.0,,True
A01273,2022,7,Patty Primetimes,Cade York,cadeyork,,Free Agent,2022-10-19 06:55:00,2022-11-02 02:34:00,7,True,9.0,K,False
A01273,2022,8,Patty Primetimes,Cade York,cadeyork,,Free Agent,2022-10-19 06:55:00,2022-11-02 02:34:00,7,True,8.0,K,False
A01273,2022,9,Patty Primetimes,Cade York,cadeyork,,Free Agent,2022-10-19 06:55:00,2022-11-02 02:34:00,7,False,0.0,,False
A01274,2022,7,Pop Lockett Drop it,Titans,titans,,Free Agent,2022-10-19 08:01:00,2022-10-26 02:36:00,7,False,0.0,,False
A01274,2022,8,Pop Lockett Drop it,Titans,titans,,Free Agent,2022-10-19 08:01:00,2022-10-26 02:36:00,7,False,0.0,,False
A01275,2022,7,ThreatLevelMidnight,Gus Edwards,gusedwards,RB,Free Agent,2022-10-19 08:08:00,2022-12-06 17:55:00,7,True,18.6,BN,True
A01275,2022,8,ThreatLevelMidnight,Gus Edwards,gusedwards,RB,Free Agent,2022-10-19 08:08:00,2022-12-06 17:55:00,7,True,6.5,BN,True
A01275,2022,9,ThreatLevelMidnight,Gus Edwards,gusedwards,RB,Free Agent,2022-10-19 08:08:00,2022-12-06 17:55:00,7,True,0.0,BN,True
A01275,2022,10,ThreatLevelMidnight,Gus Edwards,gusedwards,RB,Free Agent,2022-10-19 08:08:00,2022-12-06 17:55:00,7,True,0.0,BN,True
A01275,2022,11,ThreatLevelMidnight,Gus Edwards,gusedwards,RB,Free Agent,2022-10-19 08:08:00,2022-12-06 17:55:00,7,True,0.0,BN,True
A01275,2022,12,ThreatLevelMidnight,Gus Edwards,gusedwards,RB,Free Agent,2022-10-19 08:08:00,2022-12-06 17:55:00,7,True,9.2,BN,True
A01275,2022,13,ThreatLevelMidnight,Gus Edwards,gusedwards,RB,Free Agent,2022-10-19 08:08:00,2022-12-06 17:55:00,7,True,1.2,W/R/T,True
A01275,2022,14,ThreatLevelMidnight,Gus Edwards,gusedwards,RB,Free Agent,2022-10-19 08:08:00,2022-12-06 17:55:00,7,False,0.0,,True
A01276,2022,7,ThreatLevelMidnight,Samaje Perine,samajeperine,RB,Free Agent,2022-10-19 08:14:00,2022-11-02 06:45:00,7,True,1.8,BN,True
A01276,2022,8,ThreatLevelMidnight,Samaje Perine,samajeperine,RB,Free Agent,2022-10-19 08:14:00,2022-11-02 06:45:00,7,True,3.2,BN,True
A01276,2022,9,ThreatLevelMidnight,Samaje Perine,samajeperine,RB,Free Agent,2022-10-19 08:14:00,2022-11-02 06:45:00,7,False,0.0,,True
A01277,2022,7,Post Mahomes,Bengals,bengals,,Free Agent,2022-10-19 09:07:00,2022-10-23 08:57:00,7,False,0.0,,False
A01278,2022,4,Ginger FC,Cooper Rush,cooperrush,,Free Agent,2022-10-02 11:47:00,,4,False,0.0,,False
A01278,2022,5,Ginger FC,Cooper Rush,cooperrush,,Free Agent,2022-10-02 11:47:00,,4,False,0.0,,False
A01278,2022,6,Ginger FC,Cooper Rush,cooperrush,,Free Agent,2022-10-02 11:47:00,,4,False,0.0,,False
A01278,2022,7,Ginger FC,Cooper Rush,cooperrush,,Free Agent,2022-10-02 11:47:00,,4,False,0.0,,False
A01278,2022,8,Ginger FC,Cooper Rush,cooperrush,,Free Agent,2022-10-02 11:47:00,,4,False,0.0,,False
A01278,2022,9,Ginger FC,Cooper Rush,cooperrush,,Free Agent,2022-10-02 11:47:00,,4,False,0.0,,False
A01278,2022,10,Ginger FC,Cooper Rush,cooperrush,,Free Agent,2022-10-02 11:47:00,,4,False,0.0,,False
A01278,2022,11,Ginger FC,Cooper Rush,cooperrush,,Free Agent,2022-10-02 11:47:00,,4,False,0.0,,False
A01278,2022,12,Ginger FC,Cooper Rush,cooperrush,,Free Agent,2022-10-02 11:47:00,,4,False,0.0,,False
A01278,2022,13,Ginger FC,Cooper Rush,cooperrush,,Free Agent,2022-10-02 11:47:00,,4,False,0.0,,False
A01278,2022,14,Ginger FC,Cooper Rush,cooperrush,,Free Agent,2022-10-02 11:47:00,,4,False,0.0,,False
A01279,2022,4,Ginger FC,Carson Wentz,carsonwentz,QB,Free Agent,2022-10-02 11:49:00,2022-10-19 02:38:00,4,True,11.3,BN,True
A01279,2022,5,Ginger FC,Carson Wentz,carsonwentz,QB,Free Agent,2022-10-02 11:49:00,2022-10-19 02:38:00,4,True,26.86,BN,True
A01279,2022,6,Ginger FC,Carson Wentz,carsonwentz,QB,Free Agent,2022-10-02 11:49:00,2022-10-19 02:38:00,4,True,4.16,BN,True
A01279,2022,7,Ginger FC,Carson Wentz,carsonwentz,QB,Free Agent,2022-10-02 11:49:00,2022-10-19 02:38:00,4,False,0.0,,True
A01280,2022,4,Voldemort,Jerick McKinnon,jerickmckinnon,,Free Agent,2022-10-02 18:59:00,2022-10-03 09:16:00,4,False,0.0,,False
A01281,2022,4,ThreatLevelMidnight,Rachaad White,rachaadwhite,RB,Free Agent,2022-10-02 19:13:00,,4,True,12.1,BN,True
A01281,2022,5,ThreatLevelMidnight,Rachaad White,rachaadwhite,RB,Free Agent,2022-10-02 19:13:00,,4,True,5.7,BN,True
A01281,2022,6,ThreatLevelMidnight,Rachaad White,rachaadwhite,RB,Free Agent,2022-10-02 19:13:00,,4,True,3.8,BN,True
A01281,2022,7,ThreatLevelMidnight,Rachaad White,rachaadwhite,RB,Free Agent,2022-10-02 19:13:00,,4,True,3.7,RB,True
A01281,2022,8,ThreatLevelMidnight,Rachaad White,rachaadwhite,RB,Free Agent,2022-10-02 19:13:00,,4,True,5.8,BN,True
A01281,2022,9,ThreatLevelMidnight,Rachaad White,rachaadwhite,RB,Free Agent,2022-10-02 19:13:00,,4,True,4.9,BN,True
A01281,2022,10,ThreatLevelMidnight,Rachaad White,rachaadwhite,RB,Free Agent,2022-10-02 19:13:00,,4,True,10.5,BN,True
A01281,2022,11,ThreatLevelMidnight,Rachaad White,rachaadwhite,RB,Free Agent,2022-10-02 19:13:00,,4,True,0.0,BN,True
A01281,2022,12,ThreatLevelMidnight,Rachaad White,rachaadwhite,RB,Free Agent,2022-10-02 19:13:00,,4,True,15.4,RB,True
A01281,2022,13,ThreatLevelMidnight,Rachaad White,rachaadwhite,RB,Free Agent,2022-10-02 19:13:00,,4,True,13.9,RB,True
A01281,2022,14,ThreatLevelMidnight,Rachaad White,rachaadwhite,RB,Free Agent,2022-10-02 19:13:00,,4,True,8.2,BN,True
A01282,2022,4,Joe Mantegna,Vikings,vikings,,Free Agent,2022-10-02 07:48:00,2022-10-19 02:38:00,4,False,0.0,,False
A01282,2022,5,Joe Mantegna,Vikings,vikings,,Free Agent,2022-10-02 07:48:00,2022-10-19 02:38:00,4,False,0.0,,False
A01282,2022,6,Joe Mantegna,Vikings,vikings,,Free Agent,2022-10-02 07:48:00,2022-10-19 02:38:00,4,False,0.0,,False
A01282,2022,7,Joe Mantegna,Vikings,vikings,,Free Agent,2022-10-02 07:48:00,2022-10-19 02:38:00,4,False,0.0,,False
A01283,2022,7,ThreatLevelMidnight,Kyren Williams,kyrenwilliams,,Free Agent,2022-10-20 10:06:00,,7,False,0.0,,False
A01283,2022,8,ThreatLevelMidnight,Kyren Williams,kyrenwilliams,,Free Agent,2022-10-20 10:06:00,,7,False,0.0,,False
A01283,2022,9,ThreatLevelMidnight,Kyren Williams,kyrenwilliams,,Free Agent,2022-10-20 10:06:00,,7,False,0.0,,False
A01283,2022,10,ThreatLevelMidnight,Kyren Williams,kyrenwilliams,,Free Agent,2022-10-20 10:06:00,,7,False,0.0,,False
A01283,2022,11,ThreatLevelMidnight,Kyren Williams,kyrenwilliams,,Free Agent,2022-10-20 10:06:00,,7,False,0.0,,False
A01283,2022,12,ThreatLevelMidnight,Kyren Williams,kyrenwilliams,,Free Agent,2022-10-20 10:06:00,,7,False,0.0,,False
A01283,2022,13,ThreatLevelMidnight,Kyren Williams,kyrenwilliams,,Free Agent,2022-10-20 10:06:00,,7,False,0.0,,False
A01283,2022,14,ThreatLevelMidnight,Kyren Williams,kyrenwilliams,,Free Agent,2022-10-20 10:06:00,,7,False,0.0,,False
A01284,2022,7,Post Mahomes,Chuba Hubbard,chubahubbard,RB,Free Agent,2022-10-20 22:25:00,2022-11-09 02:35:00,7,True,14.3,BN,True
A01284,2022,8,Post Mahomes,Chuba Hubbard,chubahubbard,RB,Free Agent,2022-10-20 22:25:00,2022-11-09 02:35:00,7,True,0.0,BN,True
A01284,2022,9,Post Mahomes,Chuba Hubbard,chubahubbard,RB,Free Agent,2022-10-20 22:25:00,2022-11-09 02:35:00,7,True,0.0,BN,True
A01284,2022,10,Post Mahomes,Chuba Hubbard,chubahubbard,RB,Free Agent,2022-10-20 22:25:00,2022-11-09 02:35:00,7,False,0.0,,True
A01285,2022,7,ThreatLevelMidnight,D'Onta Foreman,dontaforeman,RB,Free Agent,2022-10-20 22:36:00,,7,True,15.5,BN,True
A01285,2022,8,ThreatLevelMidnight,D'Onta Foreman,dontaforeman,RB,Free Agent,2022-10-20 22:36:00,,7,True,31.8,RB,True
A01285,2022,9,ThreatLevelMidnight,D'Onta Foreman,dontaforeman,RB,Free Agent,2022-10-20 22:36:00,,7,True,3.1,RB,True
A01285,2022,10,ThreatLevelMidnight,D'Onta Foreman,dontaforeman,RB,Free Agent,2022-10-20 22:36:00,,7,True,19.0,RB,True
A01285,2022,11,ThreatLevelMidnight,D'Onta Foreman,dontaforeman,RB,Free Agent,2022-10-20 22:36:00,,7,True,2.4,BN,True
A01285,2022,12,ThreatLevelMidnight,D'Onta Foreman,dontaforeman,RB,Free Agent,2022-10-20 22:36:00,,7,True,11.3,BN,True
A01285,2022,13,ThreatLevelMidnight,D'Onta Foreman,dontaforeman,RB,Free Agent,2022-10-20 22:36:00,,7,True,0.0,BN,True
A01285,2022,14,ThreatLevelMidnight,D'Onta Foreman,dontaforeman,RB,Free Agent,2022-10-20 22:36:00,,7,True,8.0,RB,True
A01286,2022,7,The Big Gronkowski,Jacoby Brissett,jacobybrissett,,Free Agent,2022-10-20 12:58:00,2022-10-23 07:01:00,7,False,0.0,,False
A01287,2022,7,Malle ❤️ 🐸,Raiders,raiders,,Free Agent,2022-10-20 08:52:00,2022-11-23 02:31:00,7,False,0.0,,False
A01287,2022,8,Malle ❤️ 🐸,Raiders,raiders,,Free Agent,2022-10-20 08:52:00,2022-11-23 02:31:00,7,False,0.0,,False
A01287,2022,9,Malle ❤️ 🐸,Raiders,raiders,,Free Agent,2022-10-20 08:52:00,2022-11-23 02:31:00,7,False,0.0,,False
A01287,2022,10,Malle ❤️ 🐸,Raiders,raiders,,Free Agent,2022-10-20 08:52:00,2022-11-23 02:31:00,7,False,0.0,,False
A01287,2022,11,Malle ❤️ 🐸,Raiders,raiders,,Free Agent,2022-10-20 08:52:00,2022-11-23 02:31:00,7,False,0.0,,False
A01287,2022,12,Malle ❤️ 🐸,Raiders,raiders,,Free Agent,2022-10-20 08:52:00,2022-11-23 02:31:00,7,False,0.0,,False
A01288,2022,7,Patty Primetimes,Broncos,broncos,,Waiver,2022-10-22 02:19:00,2022-11-05 02:17:00,7,False,0.0,,False
A01288,2022,8,Patty Primetimes,Broncos,broncos,,Waiver,2022-10-22 02:19:00,2022-11-05 02:17:00,7,False,0.0,,False
A01288,2022,9,Patty Primetimes,Broncos,broncos,,Waiver,2022-10-22 02:19:00,2022-11-05 02:17:00,7,False,0.0,,False
A01289,2022,7,Voldemort,Josh Reynolds,joshreynolds,,Free Agent,2022-10-23 10:50:00,,7,False,0.0,,False
A01289,2022,8,Voldemort,Josh Reynolds,joshreynolds,,Free Agent,2022-10-23 10:50:00,,7,False,0.0,,False
A01289,2022,9,Voldemort,Josh Reynolds,joshreynolds,,Free Agent,2022-10-23 10:50:00,,7,False,0.0,,False
A01289,2022,10,Voldemort,Josh Reynolds,joshreynolds,,Free Agent,2022-10-23 10:50:00,,7,False,0.0,,False
A01289,2022,11,Voldemort,Josh Reynolds,joshreynolds,,Free Agent,2022-10-23 10:50:00,,7,False,0.0,,False
A01289,2022,12,Voldemort,Josh Reynolds,joshreynolds,,Free Agent,2022-10-23 10:50:00,,7,False,0.0,,False
A01289,2022,13,Voldemort,Josh Reynolds,joshreynolds,,Free Agent,2022-10-23 10:50:00,,7,False,0.0,,False
A01289,2022,14,Voldemort,Josh Reynolds,joshreynolds,,Free Agent,2022-10-23 10:50:00,,7,False,0.0,,False
A01290,2022,7,malle_dips_pouches,Graham Gano,grahamgano,,Free Agent,2022-10-23 11:33:00,2022-11-06 09:47:00,7,True,11.0,K,False
A01290,2022,8,malle_dips_pouches,Graham Gano,grahamgano,,Free Agent,2022-10-23 11:33:00,2022-11-06 09:47:00,7,True,8.0,K,False
A01290,2022,9,malle_dips_pouches,Graham Gano,grahamgano,,Free Agent,2022-10-23 11:33:00,2022-11-06 09:47:00,7,False,0.0,,False
A01291,2022,7,Voldemort,Chase Edmonds,chaseedmonds,RB,Free Agent,2022-10-23 17:20:00,2022-10-25 18:38:00,7,True,1.7,BN,True
A01291,2022,8,Voldemort,Chase Edmonds,chaseedmonds,RB,Free Agent,2022-10-23 17:20:00,2022-10-25 18:38:00,7,False,0.0,,True
A01292,2022,7,The Big Gronkowski,Jimmy Garoppolo,jimmygaroppolo,QB,Free Agent,2022-10-23 07:01:00,2022-12-14 03:55:00,7,True,21.32,QB,True
A01292,2022,8,The Big Gronkowski,Jimmy Garoppolo,jimmygaroppolo,QB,Free Agent,2022-10-23 07:01:00,2022-12-14 03:55:00,7,True,21.7,BN,True
A01292,2022,9,The Big Gronkowski,Jimmy Garoppolo,jimmygaroppolo,QB,Free Agent,2022-10-23 07:01:00,2022-12-14 03:55:00,7,True,0.0,BN,True
A01292,2022,10,The Big Gronkowski,Jimmy Garoppolo,jimmygaroppolo,QB,Free Agent,2022-10-23 07:01:00,2022-12-14 03:55:00,7,True,15.9,BN,True
A01292,2022,11,The Big Gronkowski,Jimmy Garoppolo,jimmygaroppolo,QB,Free Agent,2022-10-23 07:01:00,2022-12-14 03:55:00,7,True,33.42,BN,True
A01292,2022,12,The Big Gronkowski,Jimmy Garoppolo,jimmygaroppolo,QB,Free Agent,2022-10-23 07:01:00,2022-12-14 03:55:00,7,True,15.28,BN,True
A01292,2022,13,The Big Gronkowski,Jimmy Garoppolo,jimmygaroppolo,QB,Free Agent,2022-10-23 07:01:00,2022-12-14 03:55:00,7,True,2.24,BN,True
A01292,2022,14,The Big Gronkowski,Jimmy Garoppolo,jimmygaroppolo,QB,Free Agent,2022-10-23 07:01:00,2022-12-14 03:55:00,7,True,0.0,BN,True
A01293,2022,7,Uncle Rico,Isiah Pacheco,isiahpacheco,,Free Agent,2022-10-23 07:57:00,,7,True,4.3,BN,False
A01293,2022,8,Uncle Rico,Isiah Pacheco,isiahpacheco,,Free Agent,2022-10-23 07:57:00,,7,True,0.0,BN,False
A01293,2022,9,Uncle Rico,Isiah Pacheco,isiahpacheco,,Free Agent,2022-10-23 07:57:00,,7,True,1.4,BN,False
A01293,2022,10,Uncle Rico,Isiah Pacheco,isiahpacheco,,Free Agent,2022-10-23 07:57:00,,7,True,6.2,BN,False
A01293,2022,11,Uncle Rico,Isiah Pacheco,isiahpacheco,,Free Agent,2022-10-23 07:57:00,,7,True,10.7,W/R/T,False
A01293,2022,12,Uncle Rico,Isiah Pacheco,isiahpacheco,,Free Agent,2022-10-23 07:57:00,,7,True,15.1,BN,False
A01293,2022,13,Uncle Rico,Isiah Pacheco,isiahpacheco,,Free Agent,2022-10-23 07:57:00,,7,True,15.2,RB,False
A01293,2022,14,Uncle Rico,Isiah Pacheco,isiahpacheco,,Free Agent,2022-10-23 07:57:00,,7,True,10.8,RB,False
A01294,2022,7,Post Mahomes,Packers,packers,,Free Agent,2022-10-23 08:57:00,2022-10-25 10:20:00,7,False,0.0,,False
A01294,2022,8,Post Mahomes,Packers,packers,,Free Agent,2022-10-23 08:57:00,2022-10-25 10:20:00,7,False,0.0,,False
A01295,2022,7,Post Mahomes,Kyren Williams,kyrenwilliams,,Free Agent,2022-10-24 10:13:00,,7,True,0.0,BN,False
A01295,2022,8,Post Mahomes,Kyren Williams,kyrenwilliams,,Free Agent,2022-10-24 10:13:00,,7,True,0.0,BN,False
A01295,2022,9,Post Mahomes,Kyren Williams,kyrenwilliams,,Free Agent,2022-10-24 10:13:00,,7,True,0.0,BN,False
A01295,2022,10,Post Mahomes,Kyren Williams,kyrenwilliams,,Free Agent,2022-10-24 10:13:00,,7,True,5.4,BN,False
A01295,2022,11,Post Mahomes,Kyren Williams,kyrenwilliams,,Free Agent,2022-10-24 10:13:00,,7,True,4.9,BN,False
A01295,2022,12,Post Mahomes,Kyren Williams,kyrenwilliams,,Free Agent,2022-10-24 10:13:00,,7,True,7.5,BN,False
A01295,2022,13,Post Mahomes,Kyren Williams,kyrenwilliams,,Free Agent,2022-10-24 10:13:00,,7,True,0.9,BN,False
A01295,2022,14,Post Mahomes,Kyren Williams,kyrenwilliams,,Free Agent,2022-10-24 10:13:00,,7,True,3.4,BN,False
A01296,2022,8,Pop Lockett Drop it,Sam Ehlinger,samehlinger,QB,Free Agent,2022-10-26 22:16:00,2022-11-02 02:34:00,8,True,7.54,QB,True
A01296,2022,9,Pop Lockett Drop it,Sam Ehlinger,samehlinger,QB,Free Agent,2022-10-26 22:16:00,2022-11-02 02:34:00,8,False,0.0,,True
A01297,2022,8,Ginger FC,Dalton Schultz,daltonschultz,TE,Waiver,2022-10-26 02:36:00,,8,True,10.4,TE,True
A01297,2022,9,Ginger FC,Dalton Schultz,daltonschultz,TE,Waiver,2022-10-26 02:36:00,,8,True,0.0,BN,True
A01297,2022,10,Ginger FC,Dalton Schultz,daltonschultz,TE,Waiver,2022-10-26 02:36:00,,8,True,14.4,BN,True
A01297,2022,11,Ginger FC,Dalton Schultz,daltonschultz,TE,Waiver,2022-10-26 02:36:00,,8,False,0.0,,True
A01297,2022,12,Ginger FC,Dalton Schultz,daltonschultz,TE,Waiver,2022-10-26 02:36:00,,8,False,0.0,,True
A01297,2022,13,Ginger FC,Dalton Schultz,daltonschultz,TE,Waiver,2022-10-26 02:36:00,,8,False,0.0,,True
A01297,2022,14,Ginger FC,Dalton Schultz,daltonschultz,TE,Waiver,2022-10-26 02:36:00,,8,False,0.0,,True
A01298,2022,8,Ginger FC,Daniel Jones,danieljones,QB,Waiver,2022-10-26 02:36:00,2022-12-10 03:48:00,8,True,9.04,BN,True
A01298,2022,9,Ginger FC,Daniel Jones,danieljones,QB,Waiver,2022-10-26 02:36:00,2022-12-10 03:48:00,8,True,0.0,BN,True
A01298,2022,10,Ginger FC,Daniel Jones,danieljones,QB,Waiver,2022-10-26 02:36:00,2022-12-10 03:48:00,8,True,22.28,QB,True
A01298,2022,11,Ginger FC,Daniel Jones,danieljones,QB,Waiver,2022-10-26 02:36:00,2022-12-10 03:48:00,8,True,28.64,QB,True
A01298,2022,12,Ginger FC,Daniel Jones,danieljones,QB,Waiver,2022-10-26 02:36:00,2022-12-10 03:48:00,8,True,16.52,BN,True
A01298,2022,13,Ginger FC,Daniel Jones,danieljones,QB,Waiver,2022-10-26 02:36:00,2022-12-10 03:48:00,8,True,19.1,QB,True
A01298,2022,14,Ginger FC,Daniel Jones,danieljones,QB,Waiver,2022-10-26 02:36:00,2022-12-10 03:48:00,8,False,0.0,,True
A01299,2022,8,Joe Mantegna,Robert Woods,robertwoods,,Waiver,2022-10-26 02:36:00,2022-11-19 02:17:00,8,True,1.6,BN,False
A01299,2022,9,Joe Mantegna,Robert Woods,robertwoods,,Waiver,2022-10-26 02:36:00,2022-11-19 02:17:00,8,True,0.0,BN,False
A01299,2022,10,Joe Mantegna,Robert Woods,robertwoods,,Waiver,2022-10-26 02:36:00,2022-11-19 02:17:00,8,True,2.0,BN,False
A01299,2022,11,Joe Mantegna,Robert Woods,robertwoods,,Waiver,2022-10-26 02:36:00,2022-11-19 02:17:00,8,False,0.0,,False
A01300,2022,8,Pop Lockett Drop it,Jameis Winston,jameiswinston,,Waiver,2022-10-26 02:36:00,2022-10-26 22:16:00,8,False,0.0,,False
A01301,2022,8,Pop Lockett Drop it,Colts,colts,,Waiver,2022-10-26 02:36:00,2022-11-02 02:34:00,8,False,0.0,,False
A01301,2022,9,Pop Lockett Drop it,Colts,colts,,Waiver,2022-10-26 02:36:00,2022-11-02 02:34:00,8,False,0.0,,False
