year,week,fantasy_team,opponent,score,opponent_score,canonical_team,canonical_opponent,margin,win,loss,tie,all_play_wins,all_play_losses,all_play_ties,expected_win_rate,weekly_score_rank,teams_that_week,bad_beat_value,bad_beat,severe_bad_beat,brutal_bad_beat,lucky_win,severe_lucky_win
2021,2,Big Sack Jack,Pop Lockett Drop it,109.02,116.82,Big Sack Jack,Pop Lockett Drop it,-7.799999999999997,0,1,0,4.0,7.0,0.0,0.36363636363636365,8.0,12.0,0.36363636363636365,0,0,0,0,0
2025,12,The Big Gronkowski,Post Mahomes,108.96,112.38,The Big Gronkowski,Post Mahomes,-3.4200000000000017,0,1,0,4.0,7.0,0.0,0.36363636363636365,8.0,12.0,0.36363636363636365,0,0,0,0,0
2021,14,Voldemort,Malle ❤️ 🐸,108.84,113.22,Voldemort,Malle ❤️ 🐸,-4.3799999999999955,0,1,0,4.0,7.0,0.0,0.36363636363636365,8.0,12.0,0.36363636363636365,0,0,0,0,0
2023,8,Post Mahomes,ThreatLevelMidnight,107.3,127.28,Post Mahomes,ThreatLevelMidnight,-19.980000000000004,0,1,0,4.0,7.0,0.0,0.36363636363636365,8.0,12.0,0.36363636363636365,0,0,0,0,0
2020,7,malle_dips_pouches,Patty Primetimes,106.74,149.3,malle_dips_pouches,Patty Primetimes,-42.56000000000002,0,1,0,4.0,7.0,0.0,0.36363636363636365,8.0,12.0,0.36363636363636365,0,0,0,0,0
2022,5,Uncle Rico,Voldemort,106.48,155.78,Uncle Rico,Voldemort,-49.3,0,1,0,4.0,7.0,0.0,0.36363636363636365,8.0,12.0,0.36363636363636365,0,0,0,0,0
2024,13,Ginger FC,The Big Gronkowski,105.86,119.06,Ginger FC,The Big Gronkowski,-13.200000000000003,0,1,0,4.0,7.0,0.0,0.36363636363636365,8.0,12.0,0.36363636363636365,0,0,0,0,0
2024,2,Post Mahomes,ThreatLevelMidnight,105.18,133.44,Post Mahomes,ThreatLevelMidnight,-28.25999999999999,0,1,0,4.0,7.0,0.0,0.36363636363636365,8.0,12.0,0.36363636363636365,0,0,0,0,0
2021,6,Voldemort,ThreatLevelMidnight,105.0,121.68,Voldemort,ThreatLevelMidnight,-16.680000000000007,0,1,0,4.0,7.0,0.0,0.36363636363636365,8.0,12.0,0.36363636363636365,0,0,0,0,0
2020,5,malle_dips_pouches,Ginger FC,104.98,125.78,malle_dips_pouches,Ginger FC,-20.799999999999997,0,1,0,4.0,7.0,0.0,0.36363636363636365,8.0,12.0,0.36363636363636365,0,0,0,0,0
2022,1,Patty Primetimes,malle_dips_pouches,104.7,106.32,Patty Primetimes,malle_dips_pouches,-1.6199999999999903,0,1,0,4.0,7.0,0.0,0.36363636363636365,8.0,12.0,0.36363636363636365,0,0,0,0,0
2023,7,You Better Park It,Pop Lockett Drop it,104.56,123.24,Buttermilk Puuump,Pop Lockett Drop it,-18.679999999999993,0,1,0,4.0,7.0,0.0,0.36363636363636365,8.0,12.0,0.36363636363636365,0,0,0,0,0
2021,5,The Big Gronkowski,Pop Lockett Drop it,104.3,124.24,The Big Gronkowski,Pop Lockett Drop it,-19.939999999999998,0,1,0,4.0,7.0,0.0,0.36363636363636365,8.0,12.0,0.36363636363636365,0,0,0,0,0
2025,4,Uncle Rico,malle_dips_pouches,103.58,110.4,Uncle Rico,malle_dips_pouches,-6.820000000000007,0,1,0,4.0,7.0,0.0,0.36363636363636365,8.0,12.0,0.36363636363636365,0,0,0,0,0
2024,6,Joe Mantegna,Buttermilk Puuump,103.32,110.6,Joe Mantegna,Buttermilk Puuump,-7.280000000000001,0,1,0,4.0,7.0,0.0,0.36363636363636365,8.0,12.0,0.36363636363636365,0,0,0,0,0
2023,2,Pop Lockett Drop it,Ginger FC,103.24,107.16,Pop Lockett Drop it,Ginger FC,-3.9200000000000017,0,1,0,4.0,7.0,0.0,0.36363636363636365,8.0,12.0,0.36363636363636365,0,0,0,0,0
2018,10,Uncle Rico,Malle ❤️ 🐸,102.96,117.52,Uncle Rico,Malle ❤️ 🐸,-14.560000000000002,0,1,0,4.0,7.0,0.0,0.36363636363636365,8.0,12.0,0.36363636363636365,0,0,0,0,0
2022,13,Pop Lockett Drop it,Joe Mantegna,102.76,107.5,Pop Lockett Drop it,Joe Mantegna,-4.739999999999995,0,1,0,4.0,7.0,0.0,0.36363636363636365,8.0,12.0,0.36363636363636365,0,0,0,0,0
2024,9,Voldemort,Pop Lockett Drop it,102.5,119.54,Voldemort,Pop Lockett Drop it,-17.040000000000006,0,1,0,4.0,7.0,0.0,0.36363636363636365,8.0,12.0,0.36363636363636365,0,0,0,0,0
2020,11,ThreatLevelMidnight,Ginger FC,102.48,105.38,ThreatLevelMidnight,Ginger FC,-2.8999999999999915,0,1,0,4.0,7.0,0.0,0.36363636363636365,8.0,12.0,0.36363636363636365,0,0,0,0,0
2023,13,Post Mahomes,malle_dips_pouches,102.3,109.84,Post Mahomes,malle_dips_pouches,-7.540000000000006,0,1,0,4.0,7.0,0.0,0.36363636363636365,8.0,12.0,0.36363636363636365,0,0,0,0,0
2025,14,The Big Gronkowski,Joe Mantegna,101.34,124.88,The Big Gronkowski,Joe Mantegna,-23.539999999999992,0,1,0,4.0,7.0,0.0,0.36363636363636365,8.0,12.0,0.36363636363636365,0,0,0,0,0
2019,3,Uncle Rico,Post Mahomes,101.02,139.34,Uncle Rico,Post Mahomes,-38.32000000000001,0,1,0,4.0,7.0,0.0,0.36363636363636365,8.0,12.0,0.36363636363636365,0,0,0,0,0
2021,7,Joe Mantegna,ThreatLevelMidnight,100.28,119.04,Joe Mantegna,ThreatLevelMidnight,-18.760000000000005,0,1,0,4.0,7.0,0.0,0.36363636363636365,8.0,12.0,0.36363636363636365,0,0,0,0,0
2025,11,Ginger FC,ThreatLevelMidnight,98.94,127.92,Ginger FC,ThreatLevelMidnight,-28.980000000000004,0,1,0,4.0,7.0,0.0,0.36363636363636365,8.0,12.0,0.36363636363636365,0,0,0,0,0
2019,1,Ginger FC,Patty Primetimes,98.8,117.1,Ginger FC,Patty Primetimes,-18.299999999999997,0,1,0,4.0,7.0,0.0,0.36363636363636365,8.0,12.0,0.36363636363636365,0,0,0,0,0
2018,2,Uncle Rico,Dillon Panthers,98.54,100.02,Uncle Rico,Dillon Panthers,-1.4799999999999898,0,1,0,4.0,7.0,0.0,0.36363636363636365,8.0,12.0,0.36363636363636365,0,0,0,0,0
2022,10,Voldemort,Post Mahomes,98.4,131.1,Voldemort,Post Mahomes,-32.69999999999999,0,1,0,4.0,7.0,0.0,0.36363636363636365,8.0,12.0,0.36363636363636365,0,0,0,0,0
2023,4,Patty Primetimes,ThreatLevelMidnight,98.18,100.56,Patty Primetimes,ThreatLevelMidnight,-2.3799999999999955,0,1,0,4.0,7.0,0.0,0.36363636363636365,8.0,12.0,0.36363636363636365,0,0,0,0,0
2025,8,Malle ❤️ 🐸,Post Mahomes,97.62,114.96,Malle ❤️ 🐸,Post Mahomes,-17.33999999999999,0,1,0,4.0,7.0,0.0,0.36363636363636365,8.0,12.0,0.36363636363636365,0,0,0,0,0
2022,9,Ginger FC,Voldemort,97.5,153.1,Ginger FC,Voldemort,-55.599999999999994,0,1,0,4.0,7.0,0.0,0.36363636363636365,8.0,12.0,0.36363636363636365,0,0,0,0,0
2024,4,Post Mahomes,Buttermilk Puuump,97.04,120.36,Post Mahomes,Buttermilk Puuump,-23.319999999999993,0,1,0,4.0,7.0,0.0,0.36363636363636365,8.0,12.0,0.36363636363636365,0,0,0,0,0
2020,9,Post Mahomes,Joe Mantegna,96.92,118.34,Post Mahomes,Joe Mantegna,-21.42,0,1,0,4.0,7.0,0.0,0.36363636363636365,8.0,12.0,0.36363636363636365,0,0,0,0,0
2021,11,Uncle Rico,Malle ❤️ 🐸,96.64,110.18,Uncle Rico,Malle ❤️ 🐸,-13.540000000000006,0,1,0,4.0,7.0,0.0,0.36363636363636365,8.0,12.0,0.36363636363636365,0,0,0,0,0
2020,12,malle_dips_pouches,Joe Mantegna,96.48,121.34,malle_dips_pouches,Joe Mantegna,-24.86,0,1,0,4.0,7.0,0.0,0.36363636363636365,8.0,12.0,0.36363636363636365,0,0,0,0,0
2023,5,Ginger FC,ThreatLevelMidnight,96.36,116.2,Ginger FC,ThreatLevelMidnight,-19.840000000000003,0,1,0,4.0,7.0,0.0,0.36363636363636365,8.0,12.0,0.36363636363636365,0,0,0,0,0
2022,14,Patty Primetimes,Uncle Rico,95.9,135.58,Patty Primetimes,Uncle Rico,-39.68000000000001,0,1,0,4.0,7.0,0.0,0.36363636363636365,8.0,12.0,0.36363636363636365,0,0,0,0,0
2023,6,malle_dips_pouches,You Better Park It,95.86,124.98,malle_dips_pouches,Buttermilk Puuump,-29.120000000000005,0,1,0,4.0,7.0,0.0,0.36363636363636365,8.0,12.0,0.36363636363636365,0,0,0,0,0
2025,2,The Big Gronkowski,ThreatLevelMidnight,95.74,101.2,The Big Gronkowski,ThreatLevelMidnight,-5.460000000000008,0,1,0,4.0,7.0,0.0,0.36363636363636365,8.0,12.0,0.36363636363636365,0,0,0,0,0
2022,2,Uncle Rico,malle_dips_pouches,95.5,168.52,Uncle Rico,malle_dips_pouches,-73.02000000000001,0,1,0,4.0,7.0,0.0,0.36363636363636365,8.0,12.0,0.36363636363636365,0,0,0,0,0
2024,1,The Big Gronkowski,ThreatLevelMidnight,94.86,95.38,The Big Gronkowski,ThreatLevelMidnight,-0.519999999999996,0,1,0,4.0,7.0,0.0,0.36363636363636365,8.0,12.0,0.36363636363636365,0,0,0,0,0
2024,7,Buttermilk Puuump,ThreatLevelMidnight,94.6,139.9,Buttermilk Puuump,ThreatLevelMidnight,-45.30000000000001,0,1,0,4.0,7.0,0.0,0.36363636363636365,8.0,12.0,0.36363636363636365,0,0,0,0,0
2021,12,Malle ❤️ 🐸,The Big Gronkowski,94.34,116.28,Malle ❤️ 🐸,The Big Gronkowski,-21.939999999999998,0,1,0,4.0,7.0,0.0,0.36363636363636365,8.0,12.0,0.36363636363636365,0,0,0,0,0
2025,1,Buttermilk Puuump,Ginger FC,93.7,102.82,Buttermilk Puuump,Ginger FC,-9.11999999999999,0,1,0,4.0,7.0,0.0,0.36363636363636365,8.0,12.0,0.36363636363636365,0,0,0,0,0
2025,3,Malle ❤️ 🐸,Pop Lockett Drop it,90.98,117.02,Malle ❤️ 🐸,Pop Lockett Drop it,-26.039999999999992,0,1,0,4.0,7.0,0.0,0.36363636363636365,8.0,12.0,0.36363636363636365,0,0,0,0,0
2018,13,Joe Mantegna,Big Sack Jack,90.4,95.1,Joe Mantegna,Big Sack Jack,-4.699999999999989,0,1,0,4.0,7.0,0.0,0.36363636363636365,8.0,12.0,0.36363636363636365,0,0,0,0,0
2019,10,Post Mahomes,Joe Mantegna,90.26,103.22,Post Mahomes,Joe Mantegna,-12.959999999999994,0,1,0,4.0,7.0,0.0,0.36363636363636365,8.0,12.0,0.36363636363636365,0,0,0,0,0
2024,3,Buttermilk Puuump,The Big Gronkowski,89.46,106.46,Buttermilk Puuump,The Big Gronkowski,-17.0,0,1,0,4.0,7.0,0.0,0.36363636363636365,8.0,12.0,0.36363636363636365,0,0,0,0,0
2020,6,The Big Gronkowski,Post Mahomes,89.42,107.82,The Big Gronkowski,Post Mahomes,-18.39999999999999,0,1,0,4.0,7.0,0.0,0.36363636363636365,8.0,12.0,0.36363636363636365,0,0,0,0,0
2023,9,Patty Primetimes,Post Mahomes,88.92,97.62,Patty Primetimes,Post Mahomes,-8.700000000000003,0,1,0,4.0,7.0,0.0,0.36363636363636365,8.0,12.0,0.36363636363636365,0,0,0,0,0
2017,6,Hello Harvard,Ginger FC,88.48,121.7,Hello Harvard,Ginger FC,-33.22,0,1,0,4.0,7.0,0.0,0.36363636363636365,8.0,12.0,0.36363636363636365,0,0,0,0,0
2020,8,Patty Primetimes,ThreatLevelMidnight,88.16,107.22,Patty Primetimes,ThreatLevelMidnight,-19.060000000000002,0,1,0,4.0,7.0,0.0,0.36363636363636365,8.0,12.0,0.36363636363636365,0,0,0,0,0
2018,3,The Big Gronkowski,Joe Mantegna,87.74,108.16,The Big Gronkowski,Joe Mantegna,-20.42,0,1,0,4.0,7.0,0.0,0.36363636363636365,8.0,12.0,0.36363636363636365,0,0,0,0,0
2019,6,Ginger FC,Big Sack Jack,87.2,92.36,Ginger FC,Big Sack Jack,-5.159999999999997,0,1,0,4.0,7.0,0.0,0.36363636363636365,8.0,12.0,0.36363636363636365,0,0,0,0,0
2022,3,Big Sack Jack,Malle ❤️ 🐸,85.5,132.7,Big Sack Jack,Malle ❤️ 🐸,-47.19999999999999,0,1,0,4.0,7.0,0.0,0.36363636363636365,8.0,12.0,0.36363636363636365,0,0,0,0,0
2019,12,Ginger FC,Patty Primetimes,85.34,107.76,Ginger FC,Patty Primetimes,-22.42,0,1,0,4.0,7.0,0.0,0.36363636363636365,8.0,12.0,0.36363636363636365,0,0,0,0,0
2019,2,Uncle Rico,Malle ❤️ 🐸,84.12,96.4,Uncle Rico,Malle ❤️ 🐸,-12.280000000000001,0,1,0,4.0,7.0,0.0,0.36363636363636365,8.0,12.0,0.36363636363636365,0,0,0,0,0
2017,9,Little Red Fournette,Voldemort,83.92,98.54,Post Mahomes,Voldemort,-14.620000000000005,0,1,0,4.0,7.0,0.0,0.36363636363636365,8.0,12.0,0.36363636363636365,0,0,0,0,0
2019,13,Patty Primetimes,Big Sack Jack,81.9,86.14,Patty Primetimes,Big Sack Jack,-4.239999999999995,0,1,0,4.0,7.0,0.0,0.36363636363636365,8.0,12.0,0.36363636363636365,0,0,0,0,0
2017,7,Hello Harvard,malle_dips_pouches,81.8,94.48,Hello Harvard,malle_dips_pouches,-12.680000000000007,0,1,0,4.0,7.0,0.0,0.36363636363636365,8.0,12.0,0.36363636363636365,0,0,0,0,0
2017,8,Little Red Fournette,Malle ❤️ 🐸,81.16,96.44,Post Mahomes,Malle ❤️ 🐸,-15.280000000000001,0,1,0,4.0,7.0,0.0,0.36363636363636365,8.0,12.0,0.36363636363636365,0,0,0,0,0
2017,12,Dillon Panthers,Ginger FC,80.8,81.56,Dillon Panthers,Ginger FC,-0.7600000000000051,0,1,0,4.0,7.0,0.0,0.36363636363636365,8.0,12.0,0.36363636363636365,0,0,0,0,0
2017,5,The Big Gronkowski,Pop Lockett Drop it,80.48,89.9,The Big Gronkowski,Pop Lockett Drop it,-9.420000000000002,0,1,0,4.0,7.0,0.0,0.36363636363636365,8.0,12.0,0.36363636363636365,0,0,0,0,0
2019,7,Joe Mantegna,Patty Primetimes,78.94,118.52,Joe Mantegna,Patty Primetimes,-39.58,0,1,0,4.0,7.0,0.0,0.36363636363636365,8.0,12.0,0.36363636363636365,0,0,0,0,0
2019,9,Post Mahomes,Voldemort,78.14,96.2,Post Mahomes,Voldemort,-18.060000000000002,0,1,0,4.0,7.0,0.0,0.36363636363636365,8.0,12.0,0.36363636363636365,0,0,0,0,0
2019,11,Post Mahomes,Patty Primetimes,75.26,132.48,Post Mahomes,Patty Primetimes,-57.219999999999985,0,1,0,4.0,7.0,0.0,0.36363636363636365,8.0,12.0,0.36363636363636365,0,0,0,0,0
2017,1,malle_dips_pouches,PickUpYourBratsMalle,68.68,82.12,malle_dips_pouches,ThreatLevelMidnight,-13.439999999999998,0,1,0,4.0,7.0,0.0,0.36363636363636365,8.0,12.0,0.36363636363636365,0,0,0,0,0
2024,14,Malle ❤️ 🐸,Patty Primetimes,103.32,124.98,Malle ❤️ 🐸,Patty Primetimes,-21.66000000000001,0,1,0,3.0,7.0,1.0,0.3181818181818182,8.0,12.0,0.3181818181818182,0,0,0,0,0
2020,3,ThreatLevelMidnight,Uncle Rico,119.62,130.04,ThreatLevelMidnight,Uncle Rico,-10.419999999999987,0,1,0,3.0,8.0,0.0,0.2727272727272727,9.0,12.0,0.2727272727272727,0,0,0,0,0
2023,3,Uncle Rico,Patty Primetimes,116.06,122.66,Uncle Rico,Patty Primetimes,-6.599999999999994,0,1,0,3.0,8.0,0.0,0.2727272727272727,9.0,12.0,0.2727272727272727,0,0,0,0,0
2021,2,ThreatLevelMidnight,malle_dips_pouches,108.52,121.28,ThreatLevelMidnight,malle_dips_pouches,-12.760000000000005,0,1,0,3.0,8.0,0.0,0.2727272727272727,9.0,12.0,0.2727272727272727,0,0,0,0,0
2022,4,Patty Primetimes,Voldemort,107.04,130.82,Patty Primetimes,Voldemort,-23.779999999999987,0,1,0,3.0,8.0,0.0,0.2727272727272727,9.0,12.0,0.2727272727272727,0,0,0,0,0
2020,4,Uncle Rico,Pop Lockett Drop it,105.22,120.48,Uncle Rico,Pop Lockett Drop it,-15.260000000000005,0,1,0,3.0,8.0,0.0,0.2727272727272727,9.0,12.0,0.2727272727272727,0,0,0,0,0
2023,8,malle_dips_pouches,Pop Lockett Drop it,104.96,131.1,malle_dips_pouches,Pop Lockett Drop it,-26.14,0,1,0,3.0,8.0,0.0,0.2727272727272727,9.0,12.0,0.2727272727272727,0,0,0,0,0
2021,5,Post Mahomes,Uncle Rico,103.96,191.08,Post Mahomes,Uncle Rico,-87.12000000000002,0,1,0,3.0,8.0,0.0,0.2727272727272727,9.0,12.0,0.2727272727272727,0,0,0,0,0
2021,1,Pop Lockett Drop it,Ginger FC,103.44,120.32,Pop Lockett Drop it,Ginger FC,-16.879999999999995,0,1,0,3.0,8.0,0.0,0.2727272727272727,9.0,12.0,0.2727272727272727,0,0,0,0,0
2023,13,Pop Lockett Drop it,Ginger FC,102.16,116.46,Pop Lockett Drop it,Ginger FC,-14.299999999999997,0,1,0,3.0,8.0,0.0,0.2727272727272727,9.0,12.0,0.2727272727272727,0,0,0,0,0
2023,2,malle_dips_pouches,Post Mahomes,101.86,127.96,malle_dips_pouches,Post Mahomes,-26.099999999999994,0,1,0,3.0,8.0,0.0,0.2727272727272727,9.0,12.0,0.2727272727272727,0,0,0,0,0
2021,6,malle_dips_pouches,Big Sack Jack,101.84,127.48,malle_dips_pouches,Big Sack Jack,-25.64,0,1,0,3.0,8.0,0.0,0.2727272727272727,9.0,12.0,0.2727272727272727,0,0,0,0,0
2022,5,Big Sack Jack,Patty Primetimes,101.58,107.38,Big Sack Jack,Patty Primetimes,-5.799999999999997,0,1,0,3.0,8.0,0.0,0.2727272727272727,9.0,12.0,0.2727272727272727,0,0,0,0,0
2024,6,Patty Primetimes,Post Mahomes,101.56,107.62,Patty Primetimes,Post Mahomes,-6.060000000000002,0,1,0,3.0,8.0,0.0,0.2727272727272727,9.0,12.0,0.2727272727272727,0,0,0,0,0
2025,12,Pop Lockett Drop it,malle_dips_pouches,100.92,120.16,Pop Lockett Drop it,malle_dips_pouches,-19.239999999999995,0,1,0,3.0,8.0,0.0,0.2727272727272727,9.0,12.0,0.2727272727272727,0,0,0,0,0
2020,1,Post Mahomes,Patty Primetimes,100.4,105.7,Post Mahomes,Patty Primetimes,-5.299999999999997,0,1,0,3.0,8.0,0.0,0.2727272727272727,9.0,12.0,0.2727272727272727,0,0,0,0,0
2021,7,Pop Lockett Drop it,Voldemort,100.14,113.68,Pop Lockett Drop it,Voldemort,-13.540000000000006,0,1,0,3.0,8.0,0.0,0.2727272727272727,9.0,12.0,0.2727272727272727,0,0,0,0,0
2022,1,Pop Lockett Drop it,Big Sack Jack,100.0,105.02,Pop Lockett Drop it,Big Sack Jack,-5.019999999999996,0,1,0,3.0,8.0,0.0,0.2727272727272727,9.0,12.0,0.2727272727272727,0,0,0,0,0
2024,2,Ginger FC,The Big Gronkowski,99.94,120.64,Ginger FC,The Big Gronkowski,-20.700000000000003,0,1,0,3.0,8.0,0.0,0.2727272727272727,9.0,12.0,0.2727272727272727,0,0,0,0,0
2024,9,Joe Mantegna,Malle ❤️ 🐸,99.72,124.4,Joe Mantegna,Malle ❤️ 🐸,-24.680000000000007,0,1,0,3.0,8.0,0.0,0.2727272727272727,9.0,12.0,0.2727272727272727,0,0,0,0,0
2025,7,The Big Gronkowski,Pop Lockett Drop it,99.36,138.98,The Big Gronkowski,Pop Lockett Drop it,-39.61999999999999,0,1,0,3.0,8.0,0.0,0.2727272727272727,9.0,12.0,0.2727272727272727,0,0,0,0,0
2018,2,Malle ❤️ 🐸,malle_dips_pouches,97.8,102.26,Malle ❤️ 🐸,malle_dips_pouches,-4.460000000000008,0,1,0,3.0,8.0,0.0,0.2727272727272727,9.0,12.0,0.2727272727272727,0,0,0,0,0
2021,14,Big Sack Jack,Post Mahomes,97.62,115.22,Big Sack Jack,Post Mahomes,-17.599999999999994,0,1,0,3.0,8.0,0.0,0.2727272727272727,9.0,12.0,0.2727272727272727,0,0,0,0,0
2023,12,Patty Primetimes,Pop Lockett Drop it,97.62,110.66,Patty Primetimes,Pop Lockett Drop it,-13.039999999999992,0,1,0,3.0,8.0,0.0,0.2727272727272727,9.0,12.0,0.2727272727272727,0,0,0,0,0
2024,13,Voldemort,Joe Mantegna,97.62,130.4,Voldemort,Joe Mantegna,-32.78,0,1,0,3.0,8.0,0.0,0.2727272727272727,9.0,12.0,0.2727272727272727,0,0,0,0,0
2024,12,Post Mahomes,Joe Mantegna,97.28,110.78,Post Mahomes,Joe Mantegna,-13.5,0,1,0,3.0,8.0,0.0,0.2727272727272727,9.0,12.0,0.2727272727272727,0,0,0,0,0
2018,10,Big Sack Jack,The Big Gronkowski,97.26,111.72,Big Sack Jack,The Big Gronkowski,-14.459999999999994,0,1,0,3.0,8.0,0.0,0.2727272727272727,9.0,12.0,0.2727272727272727,0,0,0,0,0
2020,2,ThreatLevelMidnight,malle_dips_pouches,97.02,151.46,ThreatLevelMidnight,malle_dips_pouches,-54.44000000000001,0,1,0,3.0,8.0,0.0,0.2727272727272727,9.0,12.0,0.2727272727272727,0,0,0,0,0
2021,11,The Big Gronkowski,Patty Primetimes,96.52,103.96,The Big Gronkowski,Patty Primetimes,-7.439999999999998,0,1,0,3.0,8.0,0.0,0.2727272727272727,9.0,12.0,0.2727272727272727,0,0,0,0,0
2022,9,Malle ❤️ 🐸,ThreatLevelMidnight,96.52,107.4,Malle ❤️ 🐸,ThreatLevelMidnight,-10.88000000000001,0,1,0,3.0,8.0,0.0,0.2727272727272727,9.0,12.0,0.2727272727272727,0,0,0,0,0
2022,7,malle_dips_pouches,Post Mahomes,96.0,100.72,malle_dips_pouches,Post Mahomes,-4.719999999999999,0,1,0,3.0,8.0,0.0,0.2727272727272727,9.0,12.0,0.2727272727272727,0,0,0,0,0
2018,8,Joe Mantegna,PickUpYourBratsMalle,95.72,117.96,Joe Mantegna,ThreatLevelMidnight,-22.239999999999995,0,1,0,3.0,8.0,0.0,0.2727272727272727,9.0,12.0,0.2727272727272727,0,0,0,0,0
2021,4,Malle ❤️ 🐸,Joe Mantegna,95.46,101.18,Malle ❤️ 🐸,Joe Mantegna,-5.720000000000013,0,1,0,3.0,8.0,0.0,0.2727272727272727,9.0,12.0,0.2727272727272727,0,0,0,0,0
2018,5,Uncle Rico,Post Mahomes,94.98,114.6,Uncle Rico,Post Mahomes,-19.61999999999999,0,1,0,3.0,8.0,0.0,0.2727272727272727,9.0,12.0,0.2727272727272727,0,0,0,0,0
2022,14,Malle ❤️ 🐸,Big Sack Jack,94.98,113.26,Malle ❤️ 🐸,Big Sack Jack,-18.28,0,1,0,3.0,8.0,0.0,0.2727272727272727,9.0,12.0,0.2727272727272727,0,0,0,0,0
2025,13,Buttermilk Puuump,malle_dips_pouches,94.94,95.0,Buttermilk Puuump,malle_dips_pouches,-0.060000000000002274,0,1,0,3.0,8.0,0.0,0.2727272727272727,9.0,12.0,0.2727272727272727,0,0,0,0,0
2022,12,Ginger FC,ThreatLevelMidnight,94.84,131.64,Ginger FC,ThreatLevelMidnight,-36.79999999999998,0,1,0,3.0,8.0,0.0,0.2727272727272727,9.0,12.0,0.2727272727272727,0,0,0,0,0
2020,11,malle_dips_pouches,Voldemort,94.62,137.44,malle_dips_pouches,Voldemort,-42.81999999999999,0,1,0,3.0,8.0,0.0,0.2727272727272727,9.0,12.0,0.2727272727272727,0,0,0,0,0
2017,11,Malle ❤️ 🐸,Big Sack Jack,94.52,122.68,Malle ❤️ 🐸,Big Sack Jack,-28.16000000000001,0,1,0,3.0,8.0,0.0,0.2727272727272727,9.0,12.0,0.2727272727272727,0,0,0,0,0
2019,8,Malle ❤️ 🐸,Post Mahomes,94.02,101.16,Malle ❤️ 🐸,Post Mahomes,-7.140000000000001,0,1,0,3.0,8.0,0.0,0.2727272727272727,9.0,12.0,0.2727272727272727,0,0,0,0,0
2024,5,Uncle Rico,Post Mahomes,93.64,173.32,Uncle Rico,Post Mahomes,-79.67999999999999,0,1,0,3.0,8.0,0.0,0.2727272727272727,9.0,12.0,0.2727272727272727,0,0,0,0,0
2022,13,malle_dips_pouches,Uncle Rico,93.44,128.12,malle_dips_pouches,Uncle Rico,-34.68000000000001,0,1,0,3.0,8.0,0.0,0.2727272727272727,9.0,12.0,0.2727272727272727,0,0,0,0,0
2018,4,Dillon Panthers,The Big Gronkowski,93.18,98.5,Dillon Panthers,The Big Gronkowski,-5.319999999999993,0,1,0,3.0,8.0,0.0,0.2727272727272727,9.0,12.0,0.2727272727272727,0,0,0,0,0
2018,6,PickUpYourBratsMalle,Malle ❤️ 🐸,92.92,95.06,ThreatLevelMidnight,Malle ❤️ 🐸,-2.1400000000000006,0,1,0,3.0,8.0,0.0,0.2727272727272727,9.0,12.0,0.2727272727272727,0,0,0,0,0
2025,6,malle_dips_pouches,Post Mahomes,92.82,132.68,malle_dips_pouches,Post Mahomes,-39.860000000000014,0,1,0,3.0,8.0,0.0,0.2727272727272727,9.0,12.0,0.2727272727272727,0,0,0,0,0
2019,1,Uncle Rico,Pop Lockett Drop it,92.76,115.3,Uncle Rico,Pop Lockett Drop it,-22.539999999999992,0,1,0,3.0,8.0,0.0,0.2727272727272727,9.0,12.0,0.2727272727272727,0,0,0,0,0
2018,12,Dillon Panthers,Ginger FC,92.24,95.26,Dillon Panthers,Ginger FC,-3.0200000000000102,0,1,0,3.0,8.0,0.0,0.2727272727272727,9.0,12.0,0.2727272727272727,0,0,0,0,0
2022,2,Patty Primetimes,ThreatLevelMidnight,91.88,102.38,Patty Primetimes,ThreatLevelMidnight,-10.5,0,1,0,3.0,8.0,0.0,0.2727272727272727,9.0,12.0,0.2727272727272727,0,0,0,0,0
2021,10,malle_dips_pouches,Malle ❤️ 🐸,91.32,95.6,malle_dips_pouches,Malle ❤️ 🐸,-4.280000000000001,0,1,0,3.0,8.0,0.0,0.2727272727272727,9.0,12.0,0.2727272727272727,0,0,0,0,0
2023,5,Malle ❤️ 🐸,The Big Gronkowski,91.12,107.38,Malle ❤️ 🐸,The Big Gronkowski,-16.25999999999999,0,1,0,3.0,8.0,0.0,0.2727272727272727,9.0,12.0,0.2727272727272727,0,0,0,0,0
2024,11,Joe Mantegna,The Big Gronkowski,90.86,105.24,Joe Mantegna,The Big Gronkowski,-14.379999999999995,0,1,0,3.0,8.0,0.0,0.2727272727272727,9.0,12.0,0.2727272727272727,0,0,0,0,0
2023,11,Patty Primetimes,You Better Park It,90.8,91.06,Patty Primetimes,Buttermilk Puuump,-0.2600000000000051,0,1,0,3.0,8.0,0.0,0.2727272727272727,9.0,12.0,0.2727272727272727,0,0,0,0,0
2021,12,Uncle Rico,Voldemort,90.7,150.86,Uncle Rico,Voldemort,-60.16000000000001,0,1,0,3.0,8.0,0.0,0.2727272727272727,9.0,12.0,0.2727272727272727,0,0,0,0,0
2019,5,Uncle Rico,Ginger FC,90.36,115.46,Uncle Rico,Ginger FC,-25.099999999999994,0,1,0,3.0,8.0,0.0,0.2727272727272727,9.0,12.0,0.2727272727272727,0,0,0,0,0
