year,date,team,added_player,acquisition_type,dropped_player,raw_text
2021,"Nov 20, 2:13 am",Patty Primetimes,Matt Prater,Waiver,Matt Gay,"

	
Matt Prater Buf - K NA
Waiver
Matt Gay LV - K
To Waivers
	
Patty Primetimes
Nov 20, 2:13 am"
2021,"Nov 18, 12:59 pm",Patty Primetimes,Chris Boswell,Free Agent,Julio Jones,"

	
Chris Boswell Pit - K
Free Agent
Julio Jones Phi - WR NA
To Waivers
	
Patty Primetimes
Nov 18, 12:59 pm"
2021,"Nov 17, 9:14 pm",Joe Mantegna,Eagles,Free Agent,Broncos,"

	
Eagles Phi - DEF
Free Agent
Broncos Den - DEF
To Waivers
	
Joe Mantegna
Nov 17, 9:14 pm"
2021,"Nov 17, 10:43 am",ThreatLevelMidnight,Alexander Mattison,Free Agent,,"
	
Alexander Mattison Mia - RB NA
Free Agent
	
ThreatLevelMidnight
Nov 17, 10:43 am"
2021,"Nov 17, 10:43 am",ThreatLevelMidnight,,,Jakobi Meyers,"
	
Jakobi Meyers Jax - WR
To Waivers
	
ThreatLevelMidnight
Nov 17, 10:43 am"
2021,"Nov 17, 9:20 am",Pop Lockett Drop it,Ty Johnson,Free Agent,Sony Michel,"

	
Ty Johnson Buf - RB
Free Agent
Sony Michel LAC - RB NA
To Waivers
	
Pop Lockett Drop it
Nov 17, 9:20 am"
2021,"Nov 17, 9:15 am",Malle ❤️ 🐸,Chargers,Free Agent,Rams,"

	
Chargers LAC - DEF
Free Agent
Rams LAR - DEF
To Waivers
	
Malle ❤️ 🐸
Nov 17, 9:15 am"
2021,"Nov 17, 8:44 am",Post Mahomes,Elijah Moore,Free Agent,,"
	
Elijah Moore Phi - WR
Free Agent
	
Post Mahomes
Nov 17, 8:44 am"
2021,"Nov 17, 8:43 am",Post Mahomes,Randy Bullock,Free Agent,Matt Prater,"

	
Randy Bullock NYG - K NA
Free Agent
Matt Prater Buf - K NA
To Waivers
	
Post Mahomes
Nov 17, 8:43 am"
2021,"Nov 17, 7:11 am",Post Mahomes,Dolphins,Free Agent,Steelers,"

	
Dolphins Mia - DEF
Free Agent
Steelers Pit - DEF
To Waivers
	
Post Mahomes
Nov 17, 7:11 am"
2021,"Nov 17, 6:10 am",Uncle Rico,Ryan Succop,Free Agent,Michael Badgley,"

	
Ryan Succop TB - K NA
Free Agent
Michael Badgley Ind - K NA
To Waivers
	
Uncle Rico
Nov 17, 6:10 am"
2021,"Nov 17, 6:09 am",Uncle Rico,49ers,Free Agent,Raiders,"

	
49ers SF - DEF
Free Agent
Raiders LV - DEF
To Waivers
	
Uncle Rico
Nov 17, 6:09 am"
2021,"Nov 17, 2:40 am",Pop Lockett Drop it,Ravens,Waiver,Colts,"

	
Ravens Bal - DEF
Waiver
Colts Ind - DEF
To Waivers
	
Pop Lockett Drop it
Nov 17, 2:40 am"
2021,"Nov 17, 2:40 am",Ginger FC,Derek Carr,Waiver,Carson Wentz,"

	
Derek Carr NO - QB NA
Waiver
Carson Wentz Min - QB
To Waivers
	
Ginger FC
Nov 17, 2:40 am"
2021,"Nov 17, 2:40 am",Uncle Rico,D'Onta Foreman,Waiver,Jordan Howard,"

	
D'Onta Foreman Cle - RB NA
Waiver
Jordan Howard NO - RB NA
To Waivers
	
Uncle Rico
Nov 17, 2:40 am"
2021,"Nov 17, 2:40 am",Pop Lockett Drop it,Darnell Mooney,Waiver,Henry Ruggs III,"

	
Darnell Mooney NYG - WR
Waiver
Henry Ruggs III LV - WR NA
To Waivers
	
Pop Lockett Drop it
Nov 17, 2:40 am"
2021,"Nov 16, 7:22 am",Post Mahomes,,,Teddy Bridgewater,"
	
Teddy Bridgewater TB - QB NA
To Waivers
	
Post Mahomes
Nov 16, 7:22 am"
2021,"Nov 16, 6:18 am",The Big Gronkowski,,,Brandon McManus,"
	
Brandon McManus GB - K NA
To Waivers
	
The Big Gronkowski
Nov 16, 6:18 am"
2021,"Nov 15, 2:20 pm",Voldemort,Jeff Wilson Jr.,Free Agent,Russell Gage Jr.,"

	
Jeff Wilson Jr. Mia - RB NA
Free Agent
Russell Gage Jr. SF - WR NA
To Waivers
	
Voldemort
Nov 15, 2:20 pm"
2021,"Nov 14, 12:43 pm",Post Mahomes,Teddy Bridgewater,Free Agent,,"
	
Teddy Bridgewater TB - QB NA
Free Agent
	
Post Mahomes
Nov 14, 12:43 pm"
2021,"Nov 14, 12:36 pm",Post Mahomes,,,J.D. McKissic,"
	
J.D. McKissic Was - RB NA
To Waivers
	
Post Mahomes
Nov 14, 12:36 pm"
2021,"Nov 14, 10:20 am",Patty Primetimes,Jamison Crowder,Free Agent,,"

	
Jamison Crowder Was - WR NA
Free Agent
T.Y. Hilton Dal - WR NA
To Free Agent
	
Patty Primetimes
Nov 14, 10:20 am"
2021,"Nov 14, 10:19 am",Patty Primetimes,T.Y. Hilton,Free Agent,Derek Carr,"

	
T.Y. Hilton Dal - WR NA
Free Agent
Derek Carr NO - QB NA
To Waivers
	
Patty Primetimes
Nov 14, 10:19 am"
2021,"Nov 14, 10:08 am",Voldemort,Russell Gage Jr.,Free Agent,Robert Woods,"

	
Russell Gage Jr. SF - WR NA
Free Agent
Robert Woods Pit - WR NA
To Waivers
	
Voldemort
Nov 14, 10:08 am"
2021,"Nov 13, 2:12 am",malle_dips_pouches,Zack Moss,Waiver,Derrick Gore,"

	
Zack Moss Cin - RB NA
Waiver
Derrick Gore Was - RB NA
To Waivers
	
malle_dips_pouches
Nov 13, 2:12 am"
2021,"Nov 12, 11:29 am",ThreatLevelMidnight,Rhamondre Stevenson,Free Agent,Ravens,"

	
Rhamondre Stevenson NE - RB
Free Agent
Ravens Bal - DEF
To Waivers
	
ThreatLevelMidnight
Nov 12, 11:29 am"
2021,"Nov 12, 8:01 am",Malle ❤️ 🐸,Mike Davis,Free Agent,Alexander Mattison,"

	
Mike Davis Bal - RB NA
Free Agent
Alexander Mattison Mia - RB NA
To Waivers
	
Malle ❤️ 🐸
Nov 12, 8:01 am"
2021,"Nov 10, 8:35 am",Uncle Rico,Raiders,Free Agent,Dolphins,"

	
Raiders LV - DEF
Free Agent
Dolphins Mia - DEF
To Waivers
	
Uncle Rico
Nov 10, 8:35 am"
2021,"Nov 10, 8:33 am",Uncle Rico,Jordan Howard,Free Agent,Boston Scott,"

	
Jordan Howard NO - RB NA
Free Agent
Boston Scott Pit - RB NA
To Waivers
	
Uncle Rico
Nov 10, 8:33 am"
2021,"Nov 10, 8:30 am",Uncle Rico,Brandon Bolden,Free Agent,Khalil Herbert,"

	
Brandon Bolden LV - RB NA
Free Agent
Khalil Herbert SF - RB
To Waivers
	
Uncle Rico
Nov 10, 8:30 am"
2021,"Nov 10, 8:28 am",Uncle Rico,Michael Badgley,Free Agent,Graham Gano,"

	
Michael Badgley Ind - K NA
Free Agent
Graham Gano NYG - K NA
To Waivers
	
Uncle Rico
Nov 10, 8:28 am"
2021,"Nov 10, 6:44 am",ThreatLevelMidnight,Michael Thomas,Free Agent,,"
	
Michael Thomas NO - WR NA
Free Agent
	
ThreatLevelMidnight
Nov 10, 6:44 am"
2021,"Nov 10, 6:36 am",ThreatLevelMidnight,Browns,Free Agent,Teddy Bridgewater,"

	
Browns Cle - DEF
Free Agent
Teddy Bridgewater TB - QB NA
To Waivers
	
ThreatLevelMidnight
Nov 10, 6:36 am"
2021,"Nov 10, 3:03 am",Post Mahomes,Rashod Bateman,Free Agent,Zack Moss,"

	
Rashod Bateman Bal - WR
Free Agent
Zack Moss Cin - RB NA
To Waivers
	
Post Mahomes
Nov 10, 3:03 am"
2021,"Nov 10, 2:18 am",Ginger FC,Carson Wentz,Waiver,,"
	
Carson Wentz Min - QB
Waiver
	
Ginger FC
Nov 10, 2:18 am"
2021,"Nov 10, 2:18 am",Voldemort,D'Ernest Johnson,Waiver,Packers,"

	
D'Ernest Johnson Ten - RB
Waiver
Packers GB - DEF
To Waivers
	
Voldemort
Nov 10, 2:18 am"
2021,"Nov 10, 2:18 am",Ginger FC,Titans,Waiver,Saints,"

	
Titans Ten - DEF
Waiver
Saints NO - DEF
To Waivers
	
Ginger FC
Nov 10, 2:18 am"
2021,"Nov 10, 2:18 am",Voldemort,Dawson Knox,Waiver,Carlos Hyde,"

	
Dawson Knox Buf - TE
Waiver
Carlos Hyde Jax - RB NA
To Waivers
	
Voldemort
Nov 10, 2:18 am"
2021,"Nov 9, 11:16 am",Ginger FC,,,Daniel Jones,"
	
Daniel Jones Ind - QB Q
To Waivers
	
Ginger FC
Nov 9, 11:16 am"
2021,"Nov 9, 10:05 am",Post Mahomes,,,Jordan Love,"
	
Jordan Love GB - QB
To Waivers
	
Post Mahomes
Nov 9, 10:05 am"
2021,"Nov 8, 11:05 am",ThreatLevelMidnight,,,Mike Davis,"
	
Mike Davis Bal - RB NA
To Waivers
	
ThreatLevelMidnight
Nov 8, 11:05 am"
2021,"Nov 8, 6:34 am",Voldemort,Buccaneers,Free Agent,Justin Fields,"

	
Buccaneers TB - DEF
Free Agent
Justin Fields KC - QB
To Waivers
	
Voldemort
Nov 8, 6:34 am"
2021,"Nov 7, 10:49 am",Voldemort,Justin Fields,Free Agent,,"
	
Justin Fields KC - QB
Free Agent
	
Voldemort
Nov 7, 10:49 am"
2021,"Nov 7, 10:49 am",Voldemort,,,Michael Thomas,"
	
Michael Thomas NO - WR NA
To Waivers
	
Voldemort
Nov 7, 10:49 am"
2021,"Nov 7, 10:39 am",ThreatLevelMidnight,Teddy Bridgewater,Free Agent,Tua Tagovailoa,"

	
Teddy Bridgewater TB - QB NA
Free Agent
Tua Tagovailoa Atl - QB
To Waivers
	
ThreatLevelMidnight
Nov 7, 10:39 am"
2021,"Nov 7, 10:38 am",Ginger FC,Deonte Harty,Free Agent,Dawson Knox,"

	
Deonte Harty Bal - WR NA
Free Agent
Dawson Knox Buf - TE
To Waivers
	
Ginger FC
Nov 7, 10:38 am"
2021,"Nov 6, 11:06 pm",Ginger FC,Daniel Jones,Free Agent,Ben Roethlisberger,"

	
Daniel Jones Ind - QB Q
Free Agent
Ben Roethlisberger Pit - QB NA
To Waivers
	
Ginger FC
Nov 6, 11:06 pm"
2021,"Nov 6, 11:20 am",malle_dips_pouches,Devonta Freeman,Free Agent,D'Ernest Johnson,"

	
Devonta Freeman Bal - RB NA
Free Agent
D'Ernest Johnson Ten - RB
To Waivers
	
malle_dips_pouches
Nov 6, 11:20 am"
2021,"Nov 5, 6:34 pm",Post Mahomes,Jordan Love,Free Agent,,"

	
Jordan Love GB - QB
Free Agent
Teddy Bridgewater TB - QB NA
To Free Agent
	
Post Mahomes
Nov 5, 6:34 pm"
2021,"Nov 5, 6:33 pm",Post Mahomes,Teddy Bridgewater,Free Agent,,"
	
Teddy Bridgewater TB - QB NA
Free Agent
	
Post Mahomes
Nov 5, 6:33 pm"
2021,"Nov 4, 7:43 pm",Joe Mantegna,Brandon Aiyuk,Free Agent,Ronald Jones,"

	
Brandon Aiyuk SF - WR
Free Agent
Ronald Jones Dal - RB NA
To Waivers
	
Joe Mantegna
Nov 4, 7:43 pm"
2021,"Nov 4, 12:44 pm",Pop Lockett Drop it,Mac Jones,Free Agent,Matt Ryan,"

	
Mac Jones SF - QB
Free Agent
Matt Ryan Ind - QB NA
To Waivers
	
Pop Lockett Drop it
Nov 4, 12:44 pm"
2021,"Nov 3, 11:22 am",Ginger FC,Ben Roethlisberger,Free Agent,T.Y. Hilton,"

	
Ben Roethlisberger Pit - QB NA
Free Agent
T.Y. Hilton Dal - WR NA
To Waivers
	
Ginger FC
Nov 3, 11:22 am"
2021,"Nov 3, 10:06 am",malle_dips_pouches,Derrick Gore,Free Agent,Giants,"

	
Derrick Gore Was - RB NA
Free Agent
Giants NYG - DEF
To Waivers
	
malle_dips_pouches
Nov 3, 10:06 am"
2021,"Nov 3, 8:58 am",Voldemort,Carlos Hyde,Free Agent,Daniel Jones,"

	
Carlos Hyde Jax - RB NA
Free Agent
Daniel Jones Ind - QB Q
To Waivers
	
Voldemort
Nov 3, 8:58 am"
2021,"Nov 3, 8:24 am",Ginger FC,Greg Joseph,Free Agent,Ryan Succop,"

	
Greg Joseph LV - K NA
Free Agent
Ryan Succop TB - K NA
To Waivers
	
Ginger FC
Nov 3, 8:24 am"
2021,"Nov 3, 8:24 am",ThreatLevelMidnight,Dan Arnold,Free Agent,,"
	
Dan Arnold Jax - TE NA
Free Agent
	
ThreatLevelMidnight
Nov 3, 8:24 am"
2021,"Nov 3, 8:24 am",ThreatLevelMidnight,,,Browns,"
	
Browns Cle - DEF
To Waivers
	
ThreatLevelMidnight
Nov 3, 8:24 am"
2021,"Nov 3, 8:17 am",ThreatLevelMidnight,Tua Tagovailoa,Free Agent,Carson Wentz,"

	
Tua Tagovailoa Atl - QB
Free Agent
Carson Wentz Min - QB
To Waivers
	
ThreatLevelMidnight
Nov 3, 8:17 am"
2021,"Nov 3, 8:15 am",ThreatLevelMidnight,Ravens,Free Agent,,"
	
Ravens Bal - DEF
Free Agent
	
ThreatLevelMidnight
Nov 3, 8:15 am"
2021,"Nov 3, 8:14 am",ThreatLevelMidnight,,,Marlon Mack,"
	
Marlon Mack Ari - RB NA
To Waivers
	
ThreatLevelMidnight
Nov 3, 8:14 am"
2021,"Nov 3, 7:15 am",Voldemort,Packers,Free Agent,Seahawks,"

	
Packers GB - DEF
Free Agent
Seahawks Sea - DEF
To Waivers
	
Voldemort
Nov 3, 7:15 am"
2021,"Nov 3, 6:13 am",Uncle Rico,Dolphins,Free Agent,49ers,"

	
Dolphins Mia - DEF
Free Agent
49ers SF - DEF
To Waivers
	
Uncle Rico
Nov 3, 6:13 am"
2021,"Nov 3, 2:21 am",Uncle Rico,Bryan Edwards,Waiver,,"
	
Bryan Edwards KC - WR NA
Waiver
	
Uncle Rico
Nov 3, 2:21 am"
2021,"Nov 3, 2:21 am",Pop Lockett Drop it,Colts,Waiver,Bengals,"

	
Colts Ind - DEF
Waiver
Bengals Cin - DEF
To Waivers
	
Pop Lockett Drop it
Nov 3, 2:21 am"
2021,"Nov 3, 2:21 am",Uncle Rico,Van Jefferson,Waiver,,"
	
Van Jefferson Was - WR
Waiver
	
Uncle Rico
Nov 3, 2:21 am"
2021,"Nov 3, 2:21 am",Joe Mantegna,Adrian Peterson,Waiver,Ricky Seals-Jones,"

	
Adrian Peterson Sea - RB NA
Waiver
Ricky Seals-Jones Was - TE NA
To Waivers
	
Joe Mantegna
Nov 3, 2:21 am"
2021,"Nov 3, 2:21 am",Pop Lockett Drop it,Daniel Carlson,Waiver,Chase McLaughlin,"

	
Daniel Carlson LV - K NA
Waiver
Chase McLaughlin TB - K
To Waivers
	
Pop Lockett Drop it
Nov 3, 2:21 am"
2021,"Nov 3, 2:21 am",Uncle Rico,Boston Scott,Waiver,,"
	
Boston Scott Pit - RB NA
Waiver
	
Uncle Rico
Nov 3, 2:21 am"
2021,"Nov 3, 2:21 am",Ginger FC,Saints,Waiver,Buccaneers,"

	
Saints NO - DEF
Waiver
Buccaneers TB - DEF
To Waivers
	
Ginger FC
Nov 3, 2:21 am"
2021,"Nov 3, 2:21 am",Patty Primetimes,Jeremy McNichols,Waiver,Damien Williams,"

	
Jeremy McNichols Was - RB
Waiver
Damien Williams Ari - RB NA
To Waivers
	
Patty Primetimes
Nov 3, 2:21 am"
2021,"Nov 2, 8:59 pm",Uncle Rico,,,Deshaun Watson,"
	
Deshaun Watson Cle - QB
To Waivers
	
Uncle Rico
Nov 2, 8:59 pm"
2021,"Nov 2, 7:47 am",Uncle Rico,,,Sam Darnold,"
	
Sam Darnold Sea - QB
To Waivers
	
Uncle Rico
Nov 2, 7:47 am"
2021,"Nov 2, 7:47 am",Uncle Rico,,,Robert Tonyan,"
	
Robert Tonyan Pit - TE Q
To Waivers
	
Uncle Rico
Nov 2, 7:47 am"
2021,"Oct 31, 8:11 am",The Big Gronkowski,Tyler Conklin,Free Agent,Gerald Everett,"

	
Tyler Conklin Det - TE
Free Agent
Gerald Everett Chi - TE NA
To Waivers
	
The Big Gronkowski
Oct 31, 8:11 am"
2021,"Oct 30, 7:06 pm",Voldemort,Daniel Jones,Free Agent,David Johnson,"

	
Daniel Jones Ind - QB Q
Free Agent
David Johnson NO - RB NA
To Waivers
	
Voldemort
Oct 30, 7:06 pm"
2021,"Oct 30, 12:46 pm",Voldemort,Seahawks,Free Agent,Colts,"

	
Seahawks Sea - DEF
Free Agent
Colts Ind - DEF
To Waivers
	
Voldemort
Oct 30, 12:46 pm"
2021,"Oct 28, 10:25 am",Uncle Rico,Deshaun Watson,Free Agent,Brandon Aiyuk,"

	
Deshaun Watson Cle - QB
Free Agent
Brandon Aiyuk SF - WR
To Waivers
	
Uncle Rico
Oct 28, 10:25 am"
2021,"Oct 27, 7:37 pm",Voldemort,David Johnson,Free Agent,Jameis Winston,"

	
David Johnson NO - RB NA
Free Agent
Jameis Winston NYG - QB Q
To Waivers
	
Voldemort
Oct 27, 7:37 pm"
2021,"Oct 27, 12:42 pm",ThreatLevelMidnight,Marlon Mack,Free Agent,,"
	
Marlon Mack Ari - RB NA
Free Agent
	
ThreatLevelMidnight
Oct 27, 12:42 pm"
2021,"Oct 27, 11:24 am",Ginger FC,Devontae Booker,Free Agent,Darnell Mooney,"

	
Devontae Booker NYG - RB NA
Free Agent
Darnell Mooney NYG - WR
To Waivers
	
Ginger FC
Oct 27, 11:24 am"
2021,"Oct 27, 6:34 am",ThreatLevelMidnight,Carson Wentz,Free Agent,Tua Tagovailoa,"

	
Carson Wentz Min - QB
Free Agent
Tua Tagovailoa Atl - QB
To Waivers
	
ThreatLevelMidnight
Oct 27, 6:34 am"
2021,"Oct 27, 6:12 am",Uncle Rico,Randall Cobb,Free Agent,Rashaad Penny,"

	
Randall Cobb NYJ - WR NA
Free Agent
Rashaad Penny Phi - RB NA
To Waivers
	
Uncle Rico
Oct 27, 6:12 am"
2021,"Oct 27, 6:12 am",Uncle Rico,Graham Gano,Free Agent,,"
	
Graham Gano NYG - K NA
Free Agent
	
Uncle Rico
Oct 27, 6:12 am"
2021,"Oct 27, 6:11 am",Uncle Rico,49ers,Free Agent,,"
	
49ers SF - DEF
Free Agent
	
Uncle Rico
Oct 27, 6:11 am"
2021,"Oct 27, 3:09 am",Post Mahomes,Steelers,Free Agent,,"

	
Steelers Pit - DEF
Free Agent
Laviska Shenault Jr. Buf - WR NA
To Free Agent
	
Post Mahomes
Oct 27, 3:09 am"
2021,"Oct 27, 3:07 am",Post Mahomes,Laviska Shenault Jr.,Free Agent,,"
	
Laviska Shenault Jr. Buf - WR NA
Free Agent
	
Post Mahomes
Oct 27, 3:07 am"
2021,"Oct 27, 2:20 am",Joe Mantegna,Jarvis Landry,Waiver,Mac Jones,"

	
Jarvis Landry NO - WR NA
Waiver
Mac Jones SF - QB
To Waivers
	
Joe Mantegna
Oct 27, 2:20 am"
2021,"Oct 27, 2:20 am",Pop Lockett Drop it,Bengals,Waiver,Packers,"

	
Bengals Cin - DEF
Waiver
Packers GB - DEF
To Waivers
	
Pop Lockett Drop it
Oct 27, 2:20 am"
2021,"Oct 27, 2:20 am",Uncle Rico,Robert Tonyan,Waiver,,"
	
Robert Tonyan Pit - TE Q
Waiver
	
Uncle Rico
Oct 27, 2:20 am"
2021,"Oct 27, 2:20 am",Malle ❤️ 🐸,Greg Zuerlein,Waiver,Phillip Lindsay,"

	
Greg Zuerlein NYJ - K NA
Waiver
Phillip Lindsay Ind - RB NA
To Waivers
	
Malle ❤️ 🐸
Oct 27, 2:20 am"
2021,"Oct 26, 10:48 am",Post Mahomes,,,Ravens,"
	
Ravens Bal - DEF
To Waivers
	
Post Mahomes
Oct 26, 10:48 am"
2021,"Oct 26, 10:16 am",Uncle Rico,,,Saints,"
	
Saints NO - DEF
To Waivers
	
Uncle Rico
Oct 26, 10:16 am"
2021,"Oct 26, 10:15 am",Uncle Rico,,,Daniel Carlson,"
	
Daniel Carlson LV - K NA
To Waivers
	
Uncle Rico
Oct 26, 10:15 am"
2021,"Oct 26, 10:14 am",Post Mahomes,,,Amon-Ra St. Brown,"
	
Amon-Ra St. Brown Det - WR
To Waivers
	
Post Mahomes
Oct 26, 10:14 am"
2021,"Oct 26, 7:03 am",ThreatLevelMidnight,,,Mason Crosby,"
	
Mason Crosby NYG - K NA
To Waivers
	
ThreatLevelMidnight
Oct 26, 7:03 am"
2021,"Oct 24, 8:35 am",Uncle Rico,Sam Darnold,Free Agent,Daniel Jones,"

	
Sam Darnold Sea - QB
Free Agent
Daniel Jones Ind - QB Q
To Waivers
	
Uncle Rico
Oct 24, 8:35 am"
2021,"Oct 23, 1:34 pm",Voldemort,Nick Folk,Free Agent,Devontae Booker,"

	
Nick Folk Atl - K
Free Agent
Devontae Booker NYG - RB NA
To Waivers
	
Voldemort
Oct 23, 1:34 pm"
2021,"Oct 23, 2:14 am",Ginger FC,Zach Ertz,Waiver,,"
	
Zach Ertz Was - TE NA
Waiver
	
Ginger FC
Oct 23, 2:14 am"
2021,"Oct 22, 12:53 pm",Post Mahomes,Amon-Ra St. Brown,Free Agent,,"
	
Amon-Ra St. Brown Det - WR
Free Agent
	
Post Mahomes
Oct 22, 12:53 pm"
2021,"Oct 22, 11:46 am",Ginger FC,Darnell Mooney,Free Agent,,"
	
Darnell Mooney NYG - WR
Free Agent
	
Ginger FC
Oct 22, 11:46 am"
2021,"Oct 22, 11:41 am",Ginger FC,,,Jarvis Landry,"
	
Jarvis Landry NO - WR NA
To Waivers
	
Ginger FC
Oct 22, 11:41 am"
2021,"Oct 22, 11:38 am",Ginger FC,,,Laviska Shenault Jr.,"
	
Laviska Shenault Jr. Buf - WR NA
To Waivers
	
Ginger FC
Oct 22, 11:38 am"
2021,"Oct 22, 11:37 am",Ginger FC,,,Josh Gordon,"
	
Josh Gordon Ten - WR NA
To Waivers
	
Ginger FC
Oct 22, 11:37 am"
2021,"Oct 21, 6:49 pm",malle_dips_pouches,Mo Alie-Cox,Free Agent,Evan Engram,"

	
Mo Alie-Cox Ind - TE
Free Agent
Evan Engram Den - TE
To Waivers
	
malle_dips_pouches
Oct 21, 6:49 pm"
2021,"Oct 21, 6:46 pm",malle_dips_pouches,Giants,Free Agent,Elijah Moore,"

	
Giants NYG - DEF
Free Agent
Elijah Moore Phi - WR
To Waivers
	
malle_dips_pouches
Oct 21, 6:46 pm"
2021,"Oct 21, 6:42 pm",malle_dips_pouches,Jason Sanders,Free Agent,Chris Boswell,"

	
Jason Sanders NYJ - K
Free Agent
Chris Boswell Pit - K
To Waivers
	
malle_dips_pouches
Oct 21, 6:42 pm"
2021,"Oct 21, 12:00 pm",Big Sack Jack,Younghoe Koo,Free Agent,Greg Zuerlein,"

	
Younghoe Koo NYG - K NA
Free Agent
Greg Zuerlein NYJ - K NA
To Waivers
	
Big Sack Jack
Oct 21, 12:00 pm"
2021,"Oct 21, 11:56 am",Big Sack Jack,Dallas Goedert,Free Agent,Robert Tonyan,"

	
Dallas Goedert Phi - TE
Free Agent
Robert Tonyan Pit - TE Q
To Waivers
	
Big Sack Jack
Oct 21, 11:56 am"
2021,"Oct 20, 9:16 am",Pop Lockett Drop it,Matt Ryan,Free Agent,Baker Mayfield,"

	
Matt Ryan Ind - QB NA
Free Agent
Baker Mayfield TB - QB Q
To Waivers
	
Pop Lockett Drop it
Oct 20, 9:16 am"
2021,"Oct 20, 8:51 am",Uncle Rico,Rashaad Penny,Free Agent,Peyton Barber,"

	
Rashaad Penny Phi - RB NA
Free Agent
Peyton Barber LV - RB NA
To Waivers
	
Uncle Rico
Oct 20, 8:51 am"
2021,"Oct 20, 8:04 am",Patty Primetimes,Derek Carr,Free Agent,Giovani Bernard,"

	
Derek Carr NO - QB NA
Free Agent
Giovani Bernard TB - RB NA
To Waivers
	
Patty Primetimes
Oct 20, 8:04 am"
2021,"Oct 20, 7:18 am",ThreatLevelMidnight,Tua Tagovailoa,Free Agent,Marlon Mack,"

	
Tua Tagovailoa Atl - QB
Free Agent
Marlon Mack Ari - RB NA
To Waivers
	
ThreatLevelMidnight
Oct 20, 7:18 am"
2021,"Oct 20, 7:09 am",Post Mahomes,Michael Carter,Free Agent,Zach Ertz,"

	
Michael Carter Ten - RB
Free Agent
Zach Ertz Was - TE NA
To Waivers
	
Post Mahomes
Oct 20, 7:09 am"
2021,"Oct 20, 6:55 am",ThreatLevelMidnight,Mason Crosby,Free Agent,,"
	
Mason Crosby NYG - K NA
Free Agent
	
ThreatLevelMidnight
Oct 20, 6:55 am"
2021,"Oct 20, 6:02 am",Uncle Rico,Saints,Free Agent,Steelers,"

	
Saints NO - DEF
Free Agent
Steelers Pit - DEF
To Waivers
	
Uncle Rico
Oct 20, 6:02 am"
2021,"Oct 20, 2:20 am",Joe Mantegna,Ricky Seals-Jones,Waiver,,"
	
Ricky Seals-Jones Was - TE NA
Waiver
	
Joe Mantegna
Oct 20, 2:20 am"
2021,"Oct 20, 2:20 am",Voldemort,Jameis Winston,Waiver,Nick Folk,"

	
Jameis Winston NYG - QB Q
Waiver
Nick Folk Atl - K
To Waivers
	
Voldemort
Oct 20, 2:20 am"
2021,"Oct 20, 2:20 am",Pop Lockett Drop it,Kenyan Drake,Waiver,David Johnson,"

	
Kenyan Drake Bal - RB NA
Waiver
David Johnson NO - RB NA
To Waivers
	
Pop Lockett Drop it
Oct 20, 2:20 am"
2021,"Oct 20, 2:20 am",Joe Mantegna,Mac Jones,Waiver,Brandon Bolden,"

	
Mac Jones SF - QB
Waiver
Brandon Bolden LV - RB NA
To Waivers
	
Joe Mantegna
Oct 20, 2:20 am"
2021,"Oct 20, 2:20 am",Big Sack Jack,Cardinals,Waiver,,"
	
Cardinals Ari - DEF
Waiver
	
Big Sack Jack
Oct 20, 2:20 am"
2021,"Oct 20, 2:20 am",malle_dips_pouches,D'Ernest Johnson,Waiver,Sam Darnold,"

	
D'Ernest Johnson Ten - RB
Waiver
Sam Darnold Sea - QB
To Waivers
	
malle_dips_pouches
Oct 20, 2:20 am"
2021,"Oct 19, 2:59 pm",Big Sack Jack,,,JuJu Smith-Schuster,"
	
JuJu Smith-Schuster NYG - WR NA
To Waivers
	
Big Sack Jack
Oct 19, 2:59 pm"
2021,"Oct 19, 2:27 pm",Joe Mantegna,,,Will Fuller V,"
	
Will Fuller V Mia - WR NA
To Waivers
	
Joe Mantegna
Oct 19, 2:27 pm"
2021,"Oct 19, 8:43 am",ThreatLevelMidnight,,,Taylor Heinicke,"
	
Taylor Heinicke LAC - QB NA
To Waivers
	
ThreatLevelMidnight
Oct 19, 8:43 am"
2021,"Oct 17, 10:50 am",Pop Lockett Drop it,Chase McLaughlin,Free Agent,Rodrigo Blankenship,"

	
Chase McLaughlin TB - K
Free Agent
Rodrigo Blankenship Ind - K NA
To Waivers
	
Pop Lockett Drop it
Oct 17, 10:50 am"
2021,"Oct 14, 3:44 pm",Patty Primetimes,Giovani Bernard,Free Agent,,"

	
Giovani Bernard TB - RB NA
Free Agent
Michael Carter Ten - RB
To Free Agent
	
Patty Primetimes
Oct 14, 3:44 pm"
2021,"Oct 14, 3:42 pm",Patty Primetimes,Michael Carter,Free Agent,Matt Ryan,"

	
Michael Carter Ten - RB
Free Agent
Matt Ryan Ind - QB NA
To Waivers
	
Patty Primetimes
Oct 14, 3:42 pm"
2021,"Oct 14, 2:10 pm",Pop Lockett Drop it,Packers,Free Agent,Chargers,"

	
Packers GB - DEF
Free Agent
Chargers LAC - DEF
To Waivers
	
Pop Lockett Drop it
Oct 14, 2:10 pm"
2021,"Oct 14, 2:08 pm",Pop Lockett Drop it,Baker Mayfield,Free Agent,Derek Carr,"

	
Baker Mayfield TB - QB Q
Free Agent
Derek Carr NO - QB NA
To Waivers
	
Pop Lockett Drop it
Oct 14, 2:08 pm"
